at,epoch,scope,classification,level_approved_m,raw_level_cm,raw_level_qc,raw_flow,raw_flow_qc,source_path,record_start_line,approved_q_in_other_preserved_xml
2026-07-05T11:45:00-03:00,1783262700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T12:00:00-03:00,1783263600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T12:15:00-03:00,1783264500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T12:30:00-03:00,1783265400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T12:45:00-03:00,1783266300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T13:00:00-03:00,1783267200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T13:15:00-03:00,1783268100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T13:30:00-03:00,1783269000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T13:45:00-03:00,1783269900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T14:00:00-03:00,1783270800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T14:15:00-03:00,1783271700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T14:30:00-03:00,1783272600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T14:45:00-03:00,1783273500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T15:00:00-03:00,1783274400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T15:15:00-03:00,1783275300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T15:30:00-03:00,1783276200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T15:45:00-03:00,1783277100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T16:00:00-03:00,1783278000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T16:15:00-03:00,1783278900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T16:30:00-03:00,1783279800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T16:45:00-03:00,1783280700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T17:15:00-03:00,1783282500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T17:30:00-03:00,1783283400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T17:45:00-03:00,1783284300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T18:00:00-03:00,1783285200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T18:15:00-03:00,1783286100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T18:30:00-03:00,1783287000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T18:45:00-03:00,1783287900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T19:00:00-03:00,1783288800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T19:15:00-03:00,1783289700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T19:30:00-03:00,1783290600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T19:45:00-03:00,1783291500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T20:00:00-03:00,1783292400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T20:15:00-03:00,1783293300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T20:30:00-03:00,1783294200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T20:45:00-03:00,1783295100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T21:00:00-03:00,1783296000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T21:15:00-03:00,1783296900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T21:30:00-03:00,1783297800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T21:45:00-03:00,1783298700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T22:00:00-03:00,1783299600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T22:15:00-03:00,1783300500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T22:30:00-03:00,1783301400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T22:45:00-03:00,1783302300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T23:00:00-03:00,1783303200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T23:15:00-03:00,1783304100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T23:30:00-03:00,1783305000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-05T23:45:00-03:00,1783305900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T00:00:00-03:00,1783306800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T00:15:00-03:00,1783307700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T00:30:00-03:00,1783308600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T00:45:00-03:00,1783309500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T01:00:00-03:00,1783310400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T01:15:00-03:00,1783311300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T01:30:00-03:00,1783312200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T01:45:00-03:00,1783313100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T02:00:00-03:00,1783314000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T02:15:00-03:00,1783314900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T02:30:00-03:00,1783315800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T02:45:00-03:00,1783316700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T03:00:00-03:00,1783317600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T03:15:00-03:00,1783318500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T03:30:00-03:00,1783319400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T03:45:00-03:00,1783320300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T04:00:00-03:00,1783321200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T04:15:00-03:00,1783322100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T04:30:00-03:00,1783323000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T04:45:00-03:00,1783323900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T05:00:00-03:00,1783324800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T05:15:00-03:00,1783325700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T05:30:00-03:00,1783326600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T05:45:00-03:00,1783327500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T06:00:00-03:00,1783328400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T06:15:00-03:00,1783329300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T06:30:00-03:00,1783330200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T06:45:00-03:00,1783331100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T07:15:00-03:00,1783332900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T07:30:00-03:00,1783333800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T07:45:00-03:00,1783334700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T08:00:00-03:00,1783335600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T08:15:00-03:00,1783336500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T08:30:00-03:00,1783337400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T08:45:00-03:00,1783338300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T09:00:00-03:00,1783339200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T09:15:00-03:00,1783340100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T09:30:00-03:00,1783341000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T09:45:00-03:00,1783341900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T10:00:00-03:00,1783342800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T10:15:00-03:00,1783343700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T10:30:00-03:00,1783344600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T10:45:00-03:00,1783345500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T11:00:00-03:00,1783346400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T11:15:00-03:00,1783347300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T11:30:00-03:00,1783348200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T11:45:00-03:00,1783349100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T12:00:00-03:00,1783350000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T12:15:00-03:00,1783350900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T12:30:00-03:00,1783351800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T12:45:00-03:00,1783352700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T13:00:00-03:00,1783353600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T13:15:00-03:00,1783354500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T13:30:00-03:00,1783355400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T13:45:00-03:00,1783356300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T14:00:00-03:00,1783357200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T14:15:00-03:00,1783358100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T14:30:00-03:00,1783359000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T14:45:00-03:00,1783359900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T15:00:00-03:00,1783360800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T15:15:00-03:00,1783361700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T15:30:00-03:00,1783362600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T15:45:00-03:00,1783363500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T16:00:00-03:00,1783364400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T16:15:00-03:00,1783365300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T16:30:00-03:00,1783366200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T16:45:00-03:00,1783367100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T17:15:00-03:00,1783368900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T17:30:00-03:00,1783369800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T17:45:00-03:00,1783370700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T18:00:00-03:00,1783371600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T18:15:00-03:00,1783372500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T18:30:00-03:00,1783373400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T18:45:00-03:00,1783374300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T19:00:00-03:00,1783375200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T19:15:00-03:00,1783376100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T19:30:00-03:00,1783377000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T19:45:00-03:00,1783377900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T20:00:00-03:00,1783378800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T20:15:00-03:00,1783379700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T20:30:00-03:00,1783380600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T20:45:00-03:00,1783381500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T21:00:00-03:00,1783382400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T21:15:00-03:00,1783383300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T21:30:00-03:00,1783384200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T21:45:00-03:00,1783385100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T22:00:00-03:00,1783386000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T22:15:00-03:00,1783386900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T22:30:00-03:00,1783387800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T22:45:00-03:00,1783388700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T23:00:00-03:00,1783389600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T23:15:00-03:00,1783390500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T23:30:00-03:00,1783391400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-06T23:45:00-03:00,1783392300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T00:00:00-03:00,1783393200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T00:15:00-03:00,1783394100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T00:30:00-03:00,1783395000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T00:45:00-03:00,1783395900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T01:00:00-03:00,1783396800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T01:15:00-03:00,1783397700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T01:30:00-03:00,1783398600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T01:45:00-03:00,1783399500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T02:00:00-03:00,1783400400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T02:15:00-03:00,1783401300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T02:30:00-03:00,1783402200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T02:45:00-03:00,1783403100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T03:00:00-03:00,1783404000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T03:15:00-03:00,1783404900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T03:30:00-03:00,1783405800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T03:45:00-03:00,1783406700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T04:00:00-03:00,1783407600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T04:15:00-03:00,1783408500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T04:30:00-03:00,1783409400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T04:45:00-03:00,1783410300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T05:00:00-03:00,1783411200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T05:15:00-03:00,1783412100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T05:30:00-03:00,1783413000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T05:45:00-03:00,1783413900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T06:00:00-03:00,1783414800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T06:15:00-03:00,1783415700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T06:30:00-03:00,1783416600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T06:45:00-03:00,1783417500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T07:15:00-03:00,1783419300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T07:30:00-03:00,1783420200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T07:45:00-03:00,1783421100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T08:00:00-03:00,1783422000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T08:15:00-03:00,1783422900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T08:30:00-03:00,1783423800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T08:45:00-03:00,1783424700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T09:00:00-03:00,1783425600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T09:15:00-03:00,1783426500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T09:30:00-03:00,1783427400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T09:45:00-03:00,1783428300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T10:00:00-03:00,1783429200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T10:15:00-03:00,1783430100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T10:30:00-03:00,1783431000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T10:45:00-03:00,1783431900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T11:00:00-03:00,1783432800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T11:15:00-03:00,1783433700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T11:30:00-03:00,1783434600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T11:45:00-03:00,1783435500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T12:00:00-03:00,1783436400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T12:15:00-03:00,1783437300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T12:30:00-03:00,1783438200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T12:45:00-03:00,1783439100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T13:00:00-03:00,1783440000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T13:15:00-03:00,1783440900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T13:30:00-03:00,1783441800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T13:45:00-03:00,1783442700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T14:00:00-03:00,1783443600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T14:15:00-03:00,1783444500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T14:30:00-03:00,1783445400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T14:45:00-03:00,1783446300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T15:00:00-03:00,1783447200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T15:15:00-03:00,1783448100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T15:30:00-03:00,1783449000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T15:45:00-03:00,1783449900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T16:00:00-03:00,1783450800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T16:15:00-03:00,1783451700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T16:30:00-03:00,1783452600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T16:45:00-03:00,1783453500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T17:15:00-03:00,1783455300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T17:30:00-03:00,1783456200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T17:45:00-03:00,1783457100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T18:00:00-03:00,1783458000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T18:15:00-03:00,1783458900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T18:30:00-03:00,1783459800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T18:45:00-03:00,1783460700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T19:00:00-03:00,1783461600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T19:15:00-03:00,1783462500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T19:30:00-03:00,1783463400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T19:45:00-03:00,1783464300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T20:00:00-03:00,1783465200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T20:15:00-03:00,1783466100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T20:30:00-03:00,1783467000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T20:45:00-03:00,1783467900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T21:00:00-03:00,1783468800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T21:15:00-03:00,1783469700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T21:30:00-03:00,1783470600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T21:45:00-03:00,1783471500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T22:00:00-03:00,1783472400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T22:15:00-03:00,1783473300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T22:30:00-03:00,1783474200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T22:45:00-03:00,1783475100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T23:00:00-03:00,1783476000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T23:15:00-03:00,1783476900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T23:30:00-03:00,1783477800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-07T23:45:00-03:00,1783478700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T00:00:00-03:00,1783479600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T00:15:00-03:00,1783480500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T00:30:00-03:00,1783481400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T00:45:00-03:00,1783482300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T01:00:00-03:00,1783483200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T01:15:00-03:00,1783484100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T01:30:00-03:00,1783485000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T01:45:00-03:00,1783485900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T02:00:00-03:00,1783486800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T02:15:00-03:00,1783487700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T02:30:00-03:00,1783488600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T02:45:00-03:00,1783489500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T03:00:00-03:00,1783490400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T03:15:00-03:00,1783491300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T03:30:00-03:00,1783492200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T03:45:00-03:00,1783493100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T04:00:00-03:00,1783494000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T04:15:00-03:00,1783494900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T04:30:00-03:00,1783495800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T04:45:00-03:00,1783496700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T05:00:00-03:00,1783497600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T05:15:00-03:00,1783498500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T05:30:00-03:00,1783499400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T05:45:00-03:00,1783500300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T06:00:00-03:00,1783501200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T06:15:00-03:00,1783502100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T06:30:00-03:00,1783503000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T06:45:00-03:00,1783503900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T07:15:00-03:00,1783505700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T07:30:00-03:00,1783506600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T07:45:00-03:00,1783507500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T08:00:00-03:00,1783508400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T08:15:00-03:00,1783509300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T08:30:00-03:00,1783510200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T08:45:00-03:00,1783511100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T09:00:00-03:00,1783512000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T09:15:00-03:00,1783512900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T09:30:00-03:00,1783513800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T09:45:00-03:00,1783514700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T10:00:00-03:00,1783515600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T10:15:00-03:00,1783516500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T10:30:00-03:00,1783517400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T10:45:00-03:00,1783518300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T11:00:00-03:00,1783519200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T11:15:00-03:00,1783520100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T11:30:00-03:00,1783521000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T11:45:00-03:00,1783521900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T12:00:00-03:00,1783522800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T12:15:00-03:00,1783523700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T12:30:00-03:00,1783524600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T12:45:00-03:00,1783525500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T13:00:00-03:00,1783526400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T13:15:00-03:00,1783527300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T13:30:00-03:00,1783528200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T13:45:00-03:00,1783529100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T14:00:00-03:00,1783530000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T14:15:00-03:00,1783530900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T14:30:00-03:00,1783531800.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T14:45:00-03:00,1783532700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T15:00:00-03:00,1783533600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T15:15:00-03:00,1783534500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T15:30:00-03:00,1783535400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T15:45:00-03:00,1783536300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T16:00:00-03:00,1783537200.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T16:15:00-03:00,1783538100.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T16:30:00-03:00,1783539000.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T16:45:00-03:00,1783539900.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T17:15:00-03:00,1783541700.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T17:30:00-03:00,1783542600.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T17:45:00-03:00,1783543500.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T18:00:00-03:00,1783544400.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T18:15:00-03:00,1783545300.0,evaluation,no_exact_record,,,,,,,,0
2026-07-08T18:30:00-03:00,1783546200.0,evaluation,no_exact_record,,,,,,,,0
