tau_hours,family,horizon_h,group_kind,group,subset,scheduled_rows,observed_n,paired_n,failures,hits,hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
12,reference,9,trend,falling,all,844,836,835,1,436,0.5221556886227545,0.535844729214055,-0.15952923282095352,1.4070569714693106,5.4408437712448565
12,reference,9,trend,falling,level_ge_7m,85,85,84,1,50,0.5952380952380952,0.6739711899618617,0.21332308752446874,4.680286673966462,5.4408437712448565
12,reference,9,trend,rising,all,456,454,454,0,316,0.6960352422907489,0.5116711408125176,-0.008571140281946084,3.0010185672488094,7.203141808085833
12,reference,9,trend,rising,level_ge_7m,115,115,115,0,36,0.3130434782608696,1.1989743076405215,-0.087975237142716,6.539032942242506,7.203141808085833
12,reference,9,trend,stable,all,627,622,622,0,425,0.6832797427652733,0.42938145461267785,0.12852404776537776,1.5114644008399825,4.399774495765733
12,reference,9,trend,stable,level_ge_7m,35,35,35,0,18,0.5142857142857142,0.8860326792988623,0.04306237962412572,4.02372731116452,4.399774495765733
12,reference,9,trend,unknown,all,32,24,9,15,3,0.3333333333333333,0.6154173780299886,-0.22817079511387023,1.199725686991642,1.2349789942232805
12,reference,9,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.0146458240255392,1.0146458240255392,1.0146458240255392,1.0146458240255392
12,reference,10,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,24,0.6857142857142857,0.3551635253932342,-0.30013669839288143,1.39952645443757,1.515417811620181
12,reference,10,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,35,0.2631578947368421,1.5463829178702868,-0.042325789941268954,6.650206865568913,8.23165757851788
12,reference,10,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,23,0.46938775510204084,0.5476184912723135,0.3367376042132406,1.1134064539696467,1.2981935101197388
12,reference,10,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,15,0.8333333333333334,0.463969453218905,-0.009641697055795491,1.3150078865202353,1.387249865856968
12,reference,10,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,reference,10,trend,falling,all,843,835,834,1,389,0.46642685851318944,0.5930592164964799,-0.18284831530436152,1.518884230782873,5.977191409812729
12,reference,10,trend,falling,level_ge_7m,83,83,82,1,45,0.5487804878048781,0.7499258704866844,0.21490071928754934,4.927093262360116,5.977191409812729
12,reference,10,trend,rising,all,456,453,453,0,304,0.6710816777041942,0.5634833921858525,0.012813911390517404,3.171451833048327,8.23165757851788
12,reference,10,trend,rising,level_ge_7m,117,117,117,0,37,0.3162393162393162,1.2959675004093019,-0.11746738192056408,7.049196812718269,8.23165757851788
12,reference,10,trend,stable,all,627,622,622,0,404,0.6495176848874598,0.4774147970741269,0.11117867199874484,1.6567992713051944,5.215178160078225
12,reference,10,trend,stable,level_ge_7m,35,35,35,0,15,0.42857142857142855,1.1134587309273807,-0.13934088368309866,4.680462420727486,5.215178160078225
12,reference,10,trend,unknown,all,32,25,9,16,4,0.4444444444444444,0.6513034847166532,-0.17912062187342911,1.242261183074687,1.2519808016526737
12,reference,10,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.1912331855402574,1.1912331855402574,1.1912331855402574,1.1912331855402574
12,reference,11,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,21,0.6,0.4162865458761255,-0.3853768232947643,1.5980341325076697,1.6298032011071033
12,reference,11,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,29,0.21804511278195488,1.7279971358828512,-0.10172746495794072,6.986323919482441,9.205525346341107
12,reference,11,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,21,0.42857142857142855,0.60181265558485,0.31816502893056553,1.4154374112390964,1.447565077807833
12,reference,11,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,12,0.6666666666666666,0.5730026625559145,-0.058249712639914235,1.6192854969689017,1.6405556216950652
12,reference,11,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,reference,11,trend,falling,all,843,834,833,1,357,0.42857142857142855,0.6395335429378235,-0.20286364902109305,1.6554394199214069,6.351385867223575
12,reference,11,trend,falling,level_ge_7m,82,82,81,1,38,0.4691358024691358,0.8445571504382304,0.18792240261342755,5.1413465251276795,6.351385867223575
12,reference,11,trend,rising,all,456,452,452,0,283,0.6261061946902655,0.6262048147660787,0.04421995195910646,3.373110085449334,9.205525346341107
12,reference,11,trend,rising,level_ge_7m,118,118,118,0,33,0.2796610169491525,1.4011547275786078,-0.129764252664448,7.472475273329663,9.205525346341107
12,reference,11,trend,stable,all,626,622,622,0,369,0.5932475884244373,0.535704728547239,0.07843118317025428,1.8716458866683239,5.774790737787124
12,reference,11,trend,stable,level_ge_7m,35,35,35,0,12,0.34285714285714286,1.4038336684571266,-0.3915095329686347,5.4362167606232035,5.774790737787124
12,reference,11,trend,unknown,all,32,26,9,17,4,0.4444444444444444,0.6841504194970018,-0.13419901053178263,1.302773754234154,1.3169507919758345
12,reference,11,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.3169507919758345,1.3169507919758345,1.3169507919758345,1.3169507919758345
12,reference,12,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,21,0.6,0.49021382374150385,-0.47865650236018426,1.7510082977648123,1.8403822851534466
12,reference,12,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,23,0.17293233082706766,1.9380929047729079,-0.17660472359947182,7.34167601144182,10.21734696475649
12,reference,12,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,19,0.3877551020408163,0.6674491646950516,0.29598647841712444,1.5070760892978772,1.589652031914584
12,reference,12,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,9,0.5,0.6922458967549486,-0.1317423015436058,1.8793261948423,1.886589663529529
12,reference,12,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,reference,12,trend,falling,all,843,834,833,1,341,0.40936374549819926,0.6735742165820263,-0.2227672628965347,1.757417155839447,6.6629280443936345
12,reference,12,trend,falling,level_ge_7m,83,83,82,1,34,0.4146341463414634,0.9769319817320182,0.11601249927116997,5.3286132044092165,6.6629280443936345
12,reference,12,trend,rising,all,456,451,451,0,254,0.5631929046563193,0.7043721833740122,0.09032509086594455,3.6717246706815523,10.21734696475649
12,reference,12,trend,rising,level_ge_7m,119,119,119,0,29,0.24369747899159663,1.5182202138891008,-0.13799993132497865,7.863596052830173,10.21734696475649
12,reference,12,trend,stable,all,625,621,621,0,345,0.5555555555555556,0.5948859965845761,0.03367553968241585,2.100556399655067,6.173711855775941
12,reference,12,trend,stable,level_ge_7m,33,33,33,0,9,0.2727272727272727,1.7689911313596898,-0.67080009111949,5.980885183039928,6.173711855775941
12,reference,12,trend,unknown,all,32,27,9,18,4,0.4444444444444444,0.6726533850851502,-0.15390136069217183,1.1646988248052217,1.202427526155259
12,reference,12,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.9359400876976878,0.9359400876976878,0.9359400876976878,0.9359400876976878
12,julho_levels,1,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.07796582038749966,0.010903397342533086,0.1685801326404017,0.17042875704873417
12,julho_levels,1,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,122,0.9172932330827067,0.21274419800827346,0.052183201951538444,1.0564684980177168,1.3381064972736185
12,julho_levels,1,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,49,1.0,0.11862904820106526,0.04637752100124087,0.3407847909228205,0.44461998151933635
12,julho_levels,1,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,18,1.0,0.10730915634730796,-0.029331420546320677,0.30065028214301076,0.3305531441832752
12,julho_levels,1,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,1,trend,falling,all,850,846,845,1,840,0.9940828402366864,0.12905290910018047,0.08477265657454341,0.4036629086380855,0.7046164489839555
12,julho_levels,1,trend,falling,level_ge_7m,114,114,113,1,111,0.9823008849557522,0.12474643992769706,0.0700191246699502,0.4046520336391387,0.5993759328522099
12,julho_levels,1,trend,rising,all,458,457,457,0,431,0.9431072210065645,0.17046587098508978,-0.10451670003823507,0.6193669689459885,1.3381064972736185
12,julho_levels,1,trend,rising,level_ge_7m,87,87,87,0,79,0.9080459770114943,0.23337829957307973,-0.018176903811775006,1.234678044213887,1.3381064972736185
12,julho_levels,1,trend,stable,all,627,627,627,0,620,0.988835725677831,0.08355638837662419,-0.02285152985975042,0.42457988114825224,0.7941763161586675
12,julho_levels,1,trend,stable,level_ge_7m,34,34,34,0,34,1.0,0.1076648824298602,0.05966008300666786,0.2750000834397527,0.2751672796471727
12,julho_levels,1,trend,unknown,all,32,14,9,5,8,0.8888888888888888,0.27180985114319195,0.1430908777743754,0.6580476920351321,0.707304447463649
12,julho_levels,1,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.707304447463649,0.707304447463649,0.707304447463649,0.707304447463649
12,julho_levels,2,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.10839781947458789,0.016822902393472536,0.25551614139140827,0.28098217128045455
12,julho_levels,2,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,105,0.7894736842105263,0.34968583446180496,0.08605082405052918,1.4050221470869773,2.284953358433355
12,julho_levels,2,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,48,0.9795918367346939,0.19740520222232283,0.08039763764652214,0.4974332967423556,0.7062067930271194
12,julho_levels,2,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,18,1.0,0.1848410434809456,-0.056440639816173005,0.46243733027373435,0.4725265586439429
12,julho_levels,2,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,2,trend,falling,all,850,844,843,1,781,0.9264531435349941,0.2090510815080258,0.11941803042946693,0.6630575016467817,0.9477284126267009
12,julho_levels,2,trend,falling,level_ge_7m,110,110,109,1,105,0.963302752293578,0.20032001725492418,0.1258071700452562,0.7219023987383095,0.877824376492331
12,julho_levels,2,trend,rising,all,457,456,456,0,382,0.8377192982456141,0.2474182622354687,-0.13662909973922677,0.9562419040005363,2.284953358433355
12,julho_levels,2,trend,rising,level_ge_7m,92,92,92,0,68,0.7391304347826086,0.3813312929000462,-0.033448649751524194,1.9338011524722054,2.284953358433355
12,julho_levels,2,trend,stable,all,627,627,627,0,595,0.94896331738437,0.14357974220251143,-0.027437519761382426,0.7675465794654197,1.1369775592426237
12,julho_levels,2,trend,stable,level_ge_7m,33,33,33,0,33,1.0,0.17306743504533725,0.1105412418240407,0.4790810810858877,0.48060435555540515
12,julho_levels,2,trend,unknown,all,32,16,9,7,7,0.7777777777777778,0.3658720463067917,0.1950702589783317,0.6643808065402473,0.6735471724943451
12,julho_levels,2,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.6735471724943451,0.6735471724943451,0.6735471724943451,0.6735471724943451
12,julho_levels,3,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.13033814411235856,0.017827761560118432,0.3862559408053118,0.4795165791892053
12,julho_levels,3,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,80,0.6015037593984962,0.47725780444439914,0.11122093958936492,2.0999462110903915,3.0805352798009373
12,julho_levels,3,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,44,0.8979591836734694,0.26443314475551843,0.1173122155913576,0.58810157719606,0.8421140935860345
12,julho_levels,3,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,17,0.9444444444444444,0.24366578601107003,-0.0630341660511345,0.5043662172990809,0.5508489006414212
12,julho_levels,3,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,3,trend,falling,all,850,843,842,1,685,0.8135391923990499,0.26972456965782726,0.12423437317905718,0.8259807615544796,1.1459965892118635
12,julho_levels,3,trend,falling,level_ge_7m,106,106,105,1,88,0.8380952380952381,0.2553931485725934,0.1729251011822078,0.7626727242869098,1.0227309048176298
12,julho_levels,3,trend,rising,all,456,455,455,0,367,0.8065934065934066,0.2926955871204326,-0.13629295960919474,1.1479425063548696,3.0805352798009373
12,julho_levels,3,trend,rising,level_ge_7m,96,96,96,0,61,0.6354166666666666,0.5176701021477677,-0.03229294718725731,2.2149598527865386,3.0805352798009373
12,julho_levels,3,trend,stable,all,627,626,626,0,565,0.902555910543131,0.19640443686392262,-0.013451182196862779,0.9636266277644043,1.2004596366449944
12,julho_levels,3,trend,stable,level_ge_7m,33,33,33,0,27,0.8181818181818182,0.2520952598995814,0.1340742487159865,0.7253888205511518,0.8241680755585978
12,julho_levels,3,trend,unknown,all,32,18,9,9,6,0.6666666666666666,0.3876207833107803,0.21250028394398604,0.7805151061827373,0.8246937372150478
12,julho_levels,3,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.5485772932631079,0.5485772932631079,0.5485772932631079,0.5485772932631079
12,julho_levels,4,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.1512204231543802,0.019345112189527162,0.440063480286122,0.47597919920120635
12,julho_levels,4,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,72,0.5413533834586466,0.6025184222244881,0.1252725689488661,2.3445380642691265,3.4841511059585457
12,julho_levels,4,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,40,0.8163265306122449,0.32760129888201556,0.15624145437616446,0.720397129127917,0.9082435024057043
12,julho_levels,4,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,18,1.0,0.2822548977046502,-0.06630506465950879,0.48928038100371257,0.4961376263810289
12,julho_levels,4,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,4,trend,falling,all,849,840,839,1,627,0.7473182359952324,0.31234433584517524,0.10887080179577241,0.906485562971964,1.3759068342855563
12,julho_levels,4,trend,falling,level_ge_7m,103,103,102,1,77,0.7549019607843137,0.3063577258810663,0.20766780459289386,0.8024024019377457,1.2092255231639744
12,julho_levels,4,trend,rising,all,456,455,455,0,369,0.810989010989011,0.32143477340515775,-0.1250786213342421,1.4955870639225095,3.4841511059585457
12,julho_levels,4,trend,rising,level_ge_7m,99,99,99,0,60,0.6060606060606061,0.6414202732013806,-0.03177722817415551,2.845801059712851,3.4841511059585457
12,julho_levels,4,trend,stable,all,627,627,627,0,535,0.8532695374800638,0.24841284513386813,0.019585406814393105,1.063101590756583,1.98581486859407
12,julho_levels,4,trend,stable,level_ge_7m,33,33,33,0,27,0.8181818181818182,0.34294142840743064,0.15969532340144588,1.2622415172948973,1.98581486859407
12,julho_levels,4,trend,unknown,all,32,19,9,10,7,0.7777777777777778,0.3180110602089725,0.14624198723570753,0.8181680548686496,0.8556855785893966
12,julho_levels,4,trend,unknown,level_ge_7m,2,2,1,1,1,1.0,0.4945545459120524,0.4945545459120524,0.4945545459120524,0.4945545459120524
12,julho_levels,5,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.17812281715008668,0.015412780180130474,0.46465372612576566,0.4994768126870017
12,julho_levels,5,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,66,0.49624060150375937,0.7347043010553219,0.12333199127194484,2.8166599824413705,3.5569203045668054
12,julho_levels,5,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,35,0.7142857142857143,0.37610909914300944,0.19715452467370725,0.7769103068386286,0.8994297114158849
12,julho_levels,5,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,17,0.9444444444444444,0.2869405025414055,-0.049012520995012396,0.5119766877428781,0.5251376008528981
12,julho_levels,5,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,5,trend,falling,all,848,839,838,1,605,0.7219570405727923,0.34757611027206997,0.08179954861184661,0.9784897237268814,1.9360863632164227
12,julho_levels,5,trend,falling,level_ge_7m,101,101,100,1,73,0.73,0.3673438477594321,0.21583135344705084,1.2759934515473965,1.9360863632164227
12,julho_levels,5,trend,rising,all,456,455,455,0,367,0.8065934065934066,0.34557908922066155,-0.11081510195589768,1.802104585400317,3.5569203045668054
12,julho_levels,5,trend,rising,level_ge_7m,102,102,102,0,57,0.5588235294117647,0.7489729512978006,-0.029113663743687717,2.7954010398125497,3.5569203045668054
12,julho_levels,5,trend,stable,all,627,626,626,0,482,0.7699680511182109,0.2991837839371981,0.06515016325684651,1.0440101398368338,2.8525734413808337
12,julho_levels,5,trend,stable,level_ge_7m,32,32,32,0,23,0.71875,0.43355162158352734,0.20520121838605734,1.698829553225813,2.8525734413808337
12,julho_levels,5,trend,unknown,all,32,20,9,11,6,0.6666666666666666,0.36639006046665007,0.01883283641884168,0.5911412411825399,0.6006980784798075
12,julho_levels,5,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.5409678453718847,0.5409678453718847,0.5409678453718847,0.5409678453718847
12,julho_levels,6,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.20152399669213408,0.008314319461092267,0.43281067863083955,0.4700059828667431
12,julho_levels,6,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,57,0.42857142857142855,0.8702700972068117,0.16500514252122864,3.486993457351525,4.061902098043779
12,julho_levels,6,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,28,0.5714285714285714,0.41858610646135186,0.23624028400086866,0.8066339710264914,0.8972264094005782
12,julho_levels,6,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,16,0.8888888888888888,0.28981748033359156,-0.025729421363285265,0.5682161540688395,0.5878313668520105
12,julho_levels,6,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,6,trend,falling,all,847,838,837,1,570,0.6810035842293907,0.3814918247243504,0.05186925427751479,1.0124506305368812,2.925072611845355
12,julho_levels,6,trend,falling,level_ge_7m,98,98,97,1,65,0.6701030927835051,0.43932431956820334,0.21098960767306396,1.7677739576014622,2.925072611845355
12,julho_levels,6,trend,rising,all,456,455,455,0,361,0.7934065934065934,0.3695429850575868,-0.08244032067755727,2.104662411640097,4.061902098043779
12,julho_levels,6,trend,rising,level_ge_7m,105,105,105,0,51,0.4857142857142857,0.8490541643361407,0.036827845445757824,3.533200721354287,4.061902098043779
12,julho_levels,6,trend,stable,all,627,625,625,0,450,0.72,0.343581250052526,0.1154542482827718,1.1549028739405847,3.3133786177111855
12,julho_levels,6,trend,stable,level_ge_7m,32,32,32,0,20,0.625,0.5017293953667381,0.2596938744274336,1.970914709964266,3.3133786177111855
12,julho_levels,6,trend,unknown,all,32,21,9,12,6,0.6666666666666666,0.3484404578850984,-0.07589977781508218,0.7028509092409932,0.706209770195418
12,julho_levels,6,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.706209770195418,0.706209770195418,0.706209770195418,0.706209770195418
12,julho_levels,7,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,35,1.0,0.2166432275186208,-0.004446694292512987,0.4294636883596001,0.43650357693489994
12,julho_levels,7,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,49,0.3684210526315789,0.9939406904690159,0.17346793435278868,3.606576790480667,4.776930482843849
12,julho_levels,7,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,28,0.5714285714285714,0.4426422587475232,0.27003417050019235,0.8462104561401269,0.8700813136268817
12,julho_levels,7,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,14,0.7777777777777778,0.2904205083487331,0.011269144754802932,0.5797388062569685,0.580217461339303
12,julho_levels,7,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,7,trend,falling,all,846,838,837,1,542,0.6475507765830346,0.412025278032562,0.02601815053530485,1.028830423202814,3.7718983493250384
12,julho_levels,7,trend,falling,level_ge_7m,94,94,93,1,61,0.6559139784946236,0.5023432627356307,0.21485480899682968,3.1070231992259227,3.7718983493250384
12,julho_levels,7,trend,rising,all,456,455,455,0,359,0.789010989010989,0.39523499529810796,-0.06206631633509454,2.50354389274302,4.776930482843849
12,julho_levels,7,trend,rising,level_ge_7m,109,109,109,0,46,0.42201834862385323,0.9173283006077824,0.06251563113795414,3.47420128439042,4.776930482843849
12,julho_levels,7,trend,stable,all,627,623,623,0,429,0.6886035313001605,0.3873922902033083,0.16176526904260335,1.3517544763939673,3.4492642404141147
12,julho_levels,7,trend,stable,level_ge_7m,32,32,32,0,19,0.59375,0.5958784390986642,0.2698616414193493,2.167683998862497,3.4492642404141147
12,julho_levels,7,trend,unknown,all,32,22,9,13,5,0.5555555555555556,0.48297062027611243,-0.09348803341124053,0.88554266999376,0.9188463726174856
12,julho_levels,7,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,0.9188463726174856,0.9188463726174856,0.9188463726174856,0.9188463726174856
12,julho_levels,8,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,32,0.9142857142857143,0.24238205856295286,-0.021629000782924505,0.5293315985785872,0.5301411877113429
12,julho_levels,8,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,45,0.3383458646616541,1.1247173710676435,0.16673361056534808,4.266419144860597,5.256964042904428
12,julho_levels,8,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,26,0.5306122448979592,0.45369763013572156,0.2940203468932523,0.8625398234336833,0.9071112841000328
12,julho_levels,8,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,13,0.7222222222222222,0.3115345183192781,0.04251109619218621,0.6426761513176625,0.6924753346348593
12,julho_levels,8,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,8,trend,falling,all,845,837,836,1,509,0.6088516746411483,0.4441623107791722,0.007592473539903773,1.1455723789075658,4.407805623038293
12,julho_levels,8,trend,falling,level_ge_7m,89,89,88,1,55,0.625,0.5704356358968625,0.228932017495433,3.870717713110066,4.407805623038293
12,julho_levels,8,trend,rising,all,456,455,455,0,343,0.7538461538461538,0.42617315790338145,-0.0419989235483265,2.5245467317295933,5.256964042904428
12,julho_levels,8,trend,rising,level_ge_7m,112,112,112,0,42,0.375,0.9939731892123935,0.07518101643823183,4.1546029666886195,5.256964042904428
12,julho_levels,8,trend,stable,all,627,622,622,0,414,0.6655948553054662,0.42518445022358264,0.1960078218317257,1.4368360227121086,3.4264352863586502
12,julho_levels,8,trend,stable,level_ge_7m,34,34,34,0,19,0.5588235294117647,0.6864548601043708,0.2052256268382617,2.988145959668177,3.4264352863586502
12,julho_levels,8,trend,unknown,all,32,23,9,14,4,0.4444444444444444,0.5516538093324022,-0.057108133054740495,1.0145014783573965,1.0467892138366874
12,julho_levels,8,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.0467892138366874,1.0467892138366874,1.0467892138366874,1.0467892138366874
12,julho_levels,9,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,28,0.8,0.26863434508181594,-0.04615346430259929,0.7145846890309058,0.8969728134939468
12,julho_levels,9,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,41,0.3082706766917293,1.3002451055785849,0.09279138196041414,5.2127430958828995,6.2540571168049155
12,julho_levels,9,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,26,0.5306122448979592,0.46258163331080937,0.2973331413612284,0.9190328072134489,0.9354143680012843
12,julho_levels,9,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,15,0.8333333333333334,0.3676815792032279,0.07085834164883985,0.8292785476825093,0.8498853768568626
12,julho_levels,9,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,9,trend,falling,all,844,836,835,1,477,0.5712574850299401,0.4742522256418428,-0.003217048104258454,1.2471456587903216,4.842698869256679
12,julho_levels,9,trend,falling,level_ge_7m,85,85,84,1,51,0.6071428571428571,0.6235433539000967,0.2511338448502435,4.2223491219800735,4.842698869256679
12,julho_levels,9,trend,rising,all,456,454,454,0,330,0.7268722466960352,0.4718446816814721,-0.03606556132362756,3.0907535272306266,6.2540571168049155
12,julho_levels,9,trend,rising,level_ge_7m,115,115,115,0,42,0.3652173913043478,1.118647561972473,0.010010002571977664,5.517217736503784,6.2540571168049155
12,julho_levels,9,trend,stable,all,627,622,622,0,403,0.6479099678456591,0.45804203844197294,0.2145714416994652,1.572876774797985,3.872830640687015
12,julho_levels,9,trend,stable,level_ge_7m,35,35,35,0,17,0.4857142857142857,0.8387031585265531,0.08804044824269516,3.5376725702126812,3.872830640687015
12,julho_levels,9,trend,unknown,all,32,24,9,15,4,0.4444444444444444,0.6159710945567134,0.009399060794021974,1.2094231017694161,1.2428476748311876
12,julho_levels,9,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.2428476748311876,1.2428476748311876,1.2428476748311876,1.2428476748311876
12,julho_levels,10,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,30,0.8571428571428571,0.3015870728257098,-0.08420107133357842,0.9854518347325282,1.1309759004365452
12,julho_levels,10,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,38,0.2857142857142857,1.4590226688769314,0.050532727740349934,6.077205264051657,7.093352310556902
12,julho_levels,10,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,26,0.5306122448979592,0.49827779189716137,0.28946693649304217,0.9932280956954297,1.1438676990098893
12,julho_levels,10,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,14,0.7777777777777778,0.44196575756731676,0.06825229165883417,1.061353375455916,1.1123449276894153
12,julho_levels,10,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,10,trend,falling,all,843,835,834,1,456,0.5467625899280576,0.5027360863025961,-0.0062743128243860176,1.3397062452037127,5.3271057865396365
12,julho_levels,10,trend,falling,level_ge_7m,83,83,82,1,47,0.573170731707317,0.6855187718405352,0.2521743431426364,4.4155724323736205,5.3271057865396365
12,julho_levels,10,trend,rising,all,456,453,453,0,325,0.717439293598234,0.5121268057121465,-0.011873064916437618,3.1737671523561604,7.093352310556902
12,julho_levels,10,trend,rising,level_ge_7m,117,117,117,0,47,0.4017094017094017,1.2166730706120534,0.00064592235504636,6.54934040458461,7.093352310556902
12,julho_levels,10,trend,stable,all,627,622,622,0,401,0.6446945337620579,0.47983401667591197,0.21320633852040355,1.654660768430776,4.645203322029855
12,julho_levels,10,trend,stable,level_ge_7m,35,35,35,0,14,0.4,1.0562077920679653,-0.08610369417767436,4.206579979582864,4.645203322029855
12,julho_levels,10,trend,unknown,all,32,25,9,16,3,0.3333333333333333,0.6820585050237371,0.09042240201389859,1.4127785794441259,1.4459966737913792
12,julho_levels,10,trend,unknown,level_ge_7m,2,2,1,1,0,0.0,1.4459966737913792,1.4459966737913792,1.4459966737913792,1.4459966737913792
12,julho_levels,11,event,594b4ac32b57fab12c848086,level_ge_7m,35,35,35,0,30,0.8571428571428571,0.32001147056006696,-0.1267483165620288,1.1040450279945058,1.1638633113494823
12,julho_levels,11,event,a801ac814e2dfee4fc14bea5,level_ge_7m,135,135,133,2,32,0.24060150375939848,1.639092612419952,-0.003724752680827814,6.674624252718472,7.920057324110807
12,julho_levels,11,event,f803fdacd0779dfe9e87b834,level_ge_7m,49,49,49,0,26,0.5306122448979592,0.5470105307700256,0.27090615937635554,1.23952113694213,1.2815856286805873
12,julho_levels,11,event,dcbe85f6ad3172a997c77a58,level_ge_7m,18,18,18,0,10,0.5555555555555556,0.5327321239969588,0.039923336929818594,1.3231226722366156,1.3516404041637387
12,julho_levels,11,event,unassigned,level_ge_7m,0,0,0,0,0,,,,,
12,julho_levels,11,trend,falling,all,843,834,833,1,454,0.5450180072028812,0.523907002863287,-0.00661002486907272,1.4429064493968,5.658938213499443
