window,origin_literal,horizon_h,target_literal,base_m,actual_m,complete_hourly_features,current_contract_base_m
2018-09-30,2018-10-01T00:00:00,6,2018-10-01T06:00:00,3.0,2.98,True,
2018-09-30,2018-10-01T00:00:00,7,2018-10-01T07:00:00,3.0,2.93,True,
2018-09-30,2018-10-01T00:00:00,8,2018-10-01T08:00:00,3.0,2.89,True,
2018-09-30,2018-10-01T00:00:00,9,2018-10-01T09:00:00,3.0,2.87,True,
2018-09-30,2018-10-01T00:00:00,10,2018-10-01T10:00:00,3.0,2.83,True,
2018-09-30,2018-10-01T00:00:00,11,2018-10-01T11:00:00,3.0,2.8,True,
2018-09-30,2018-10-01T00:00:00,12,2018-10-01T12:00:00,3.0,2.76,True,
2018-09-30,2018-10-01T01:00:00,1,2018-10-01T02:00:00,3.02,3.06,True,
2018-09-30,2018-10-01T01:00:00,2,2018-10-01T03:00:00,3.02,3.06,True,
2018-09-30,2018-10-01T01:00:00,3,2018-10-01T04:00:00,3.02,3.05,True,
2018-09-30,2018-10-01T01:00:00,4,2018-10-01T05:00:00,3.02,3.02,True,
2018-09-30,2018-10-01T01:00:00,5,2018-10-01T06:00:00,3.02,2.98,True,
2018-09-30,2018-10-01T01:00:00,6,2018-10-01T07:00:00,3.02,2.93,True,
2018-09-30,2018-10-01T01:00:00,7,2018-10-01T08:00:00,3.02,2.89,True,
2018-09-30,2018-10-01T01:00:00,8,2018-10-01T09:00:00,3.02,2.87,True,
2018-09-30,2018-10-01T01:00:00,9,2018-10-01T10:00:00,3.02,2.83,True,
2018-09-30,2018-10-01T01:00:00,10,2018-10-01T11:00:00,3.02,2.8,True,
2018-09-30,2018-10-01T01:00:00,11,2018-10-01T12:00:00,3.02,2.76,True,
2018-09-30,2018-10-01T01:00:00,12,2018-10-01T13:00:00,3.02,2.74,True,
2018-09-30,2018-10-01T02:00:00,1,2018-10-01T03:00:00,3.05,3.06,True,
2018-09-30,2018-10-01T02:00:00,2,2018-10-01T04:00:00,3.05,3.05,True,
2018-09-30,2018-10-01T02:00:00,3,2018-10-01T05:00:00,3.05,3.02,True,
2018-09-30,2018-10-01T02:00:00,4,2018-10-01T06:00:00,3.05,2.98,True,
2018-09-30,2018-10-01T02:00:00,5,2018-10-01T07:00:00,3.05,2.93,True,
2018-09-30,2018-10-01T02:00:00,6,2018-10-01T08:00:00,3.05,2.89,True,
2018-09-30,2018-10-01T02:00:00,7,2018-10-01T09:00:00,3.05,2.87,True,
2018-09-30,2018-10-01T02:00:00,8,2018-10-01T10:00:00,3.05,2.83,True,
2018-09-30,2018-10-01T02:00:00,9,2018-10-01T11:00:00,3.05,2.8,True,
2018-09-30,2018-10-01T02:00:00,10,2018-10-01T12:00:00,3.05,2.76,True,
2018-09-30,2018-10-01T02:00:00,11,2018-10-01T13:00:00,3.05,2.74,True,
2018-09-30,2018-10-01T02:00:00,12,2018-10-01T14:00:00,3.05,2.68,True,
2018-09-30,2018-10-01T03:00:00,1,2018-10-01T04:00:00,3.06,3.05,True,
2018-09-30,2018-10-01T03:00:00,2,2018-10-01T05:00:00,3.06,3.02,True,
2018-09-30,2018-10-01T03:00:00,3,2018-10-01T06:00:00,3.06,2.98,True,
2018-09-30,2018-10-01T03:00:00,4,2018-10-01T07:00:00,3.06,2.93,True,
2018-09-30,2018-10-01T03:00:00,5,2018-10-01T08:00:00,3.06,2.89,True,
2018-09-30,2018-10-01T03:00:00,6,2018-10-01T09:00:00,3.06,2.87,True,
2018-09-30,2018-10-01T03:00:00,7,2018-10-01T10:00:00,3.06,2.83,True,
2018-09-30,2018-10-01T03:00:00,8,2018-10-01T11:00:00,3.06,2.8,True,
2018-09-30,2018-10-01T03:00:00,9,2018-10-01T12:00:00,3.06,2.76,True,
2018-09-30,2018-10-01T03:00:00,10,2018-10-01T13:00:00,3.06,2.74,True,
2018-09-30,2018-10-01T03:00:00,11,2018-10-01T14:00:00,3.06,2.68,True,
2018-09-30,2018-10-01T03:00:00,12,2018-10-01T15:00:00,3.06,2.66,True,
2018-09-30,2018-10-01T04:00:00,1,2018-10-01T05:00:00,3.06,3.02,True,
2018-09-30,2018-10-01T04:00:00,2,2018-10-01T06:00:00,3.06,2.98,True,
2018-09-30,2018-10-01T04:00:00,3,2018-10-01T07:00:00,3.06,2.93,True,
2018-09-30,2018-10-01T04:00:00,4,2018-10-01T08:00:00,3.06,2.89,True,
2018-09-30,2018-10-01T04:00:00,5,2018-10-01T09:00:00,3.06,2.87,True,
2018-09-30,2018-10-01T04:00:00,6,2018-10-01T10:00:00,3.06,2.83,True,
2018-09-30,2018-10-01T04:00:00,7,2018-10-01T11:00:00,3.06,2.8,True,
2018-09-30,2018-10-01T04:00:00,8,2018-10-01T12:00:00,3.06,2.76,True,
2018-09-30,2018-10-01T04:00:00,9,2018-10-01T13:00:00,3.06,2.74,True,
2018-09-30,2018-10-01T04:00:00,10,2018-10-01T14:00:00,3.06,2.68,True,
2018-09-30,2018-10-01T04:00:00,11,2018-10-01T15:00:00,3.06,2.66,True,
2018-09-30,2018-10-01T04:00:00,12,2018-10-01T16:00:00,3.06,2.68,True,
2018-09-30,2018-10-01T05:00:00,1,2018-10-01T06:00:00,3.05,2.98,True,
2018-09-30,2018-10-01T05:00:00,2,2018-10-01T07:00:00,3.05,2.93,True,
2018-09-30,2018-10-01T05:00:00,3,2018-10-01T08:00:00,3.05,2.89,True,
2018-09-30,2018-10-01T05:00:00,4,2018-10-01T09:00:00,3.05,2.87,True,
2018-09-30,2018-10-01T05:00:00,5,2018-10-01T10:00:00,3.05,2.83,True,
2018-09-30,2018-10-01T05:00:00,6,2018-10-01T11:00:00,3.05,2.8,True,
2018-09-30,2018-10-01T05:00:00,7,2018-10-01T12:00:00,3.05,2.76,True,
2018-09-30,2018-10-01T05:00:00,8,2018-10-01T13:00:00,3.05,2.74,True,
2018-09-30,2018-10-01T05:00:00,9,2018-10-01T14:00:00,3.05,2.68,True,
2018-09-30,2018-10-01T05:00:00,10,2018-10-01T15:00:00,3.05,2.66,True,
2018-09-30,2018-10-01T05:00:00,11,2018-10-01T16:00:00,3.05,2.68,True,
2018-09-30,2018-10-01T05:00:00,12,2018-10-01T17:00:00,3.05,2.71,True,
2018-09-30,2018-10-01T06:00:00,1,2018-10-01T07:00:00,3.02,2.93,True,
2018-09-30,2018-10-01T06:00:00,2,2018-10-01T08:00:00,3.02,2.89,True,
2018-09-30,2018-10-01T06:00:00,3,2018-10-01T09:00:00,3.02,2.87,True,
2018-09-30,2018-10-01T06:00:00,4,2018-10-01T10:00:00,3.02,2.83,True,
2018-09-30,2018-10-01T06:00:00,5,2018-10-01T11:00:00,3.02,2.8,True,
2018-09-30,2018-10-01T06:00:00,6,2018-10-01T12:00:00,3.02,2.76,True,
2018-09-30,2018-10-01T06:00:00,7,2018-10-01T13:00:00,3.02,2.74,True,
2018-09-30,2018-10-01T06:00:00,8,2018-10-01T14:00:00,3.02,2.68,True,
2018-09-30,2018-10-01T06:00:00,9,2018-10-01T15:00:00,3.02,2.66,True,
2018-09-30,2018-10-01T06:00:00,10,2018-10-01T16:00:00,3.02,2.68,True,
2018-09-30,2018-10-01T06:00:00,11,2018-10-01T17:00:00,3.02,2.71,True,
2018-09-30,2018-10-01T06:00:00,12,2018-10-01T18:00:00,3.02,2.81,True,
2018-09-30,2018-10-01T07:00:00,1,2018-10-01T08:00:00,2.98,2.89,True,
2018-09-30,2018-10-01T07:00:00,2,2018-10-01T09:00:00,2.98,2.87,True,
2018-09-30,2018-10-01T07:00:00,3,2018-10-01T10:00:00,2.98,2.83,True,
2018-09-30,2018-10-01T07:00:00,4,2018-10-01T11:00:00,2.98,2.8,True,
2018-09-30,2018-10-01T07:00:00,5,2018-10-01T12:00:00,2.98,2.76,True,
2018-09-30,2018-10-01T07:00:00,6,2018-10-01T13:00:00,2.98,2.74,True,
2018-09-30,2018-10-01T07:00:00,7,2018-10-01T14:00:00,2.98,2.68,True,
2018-09-30,2018-10-01T07:00:00,8,2018-10-01T15:00:00,2.98,2.66,True,
2018-09-30,2018-10-01T07:00:00,9,2018-10-01T16:00:00,2.98,2.68,True,
2018-09-30,2018-10-01T07:00:00,10,2018-10-01T17:00:00,2.98,2.71,True,
2018-09-30,2018-10-01T07:00:00,11,2018-10-01T18:00:00,2.98,2.81,True,
2018-09-30,2018-10-01T07:00:00,12,2018-10-01T19:00:00,2.98,2.92,True,
2018-09-30,2018-10-01T08:00:00,1,2018-10-01T09:00:00,2.93,2.87,True,
2018-09-30,2018-10-01T08:00:00,2,2018-10-01T10:00:00,2.93,2.83,True,
2018-09-30,2018-10-01T08:00:00,3,2018-10-01T11:00:00,2.93,2.8,True,
2018-09-30,2018-10-01T08:00:00,4,2018-10-01T12:00:00,2.93,2.76,True,
2018-09-30,2018-10-01T08:00:00,5,2018-10-01T13:00:00,2.93,2.74,True,
2018-09-30,2018-10-01T08:00:00,6,2018-10-01T14:00:00,2.93,2.68,True,
2018-09-30,2018-10-01T08:00:00,7,2018-10-01T15:00:00,2.93,2.66,True,
2018-09-30,2018-10-01T08:00:00,8,2018-10-01T16:00:00,2.93,2.68,True,
2018-09-30,2018-10-01T08:00:00,9,2018-10-01T17:00:00,2.93,2.71,True,
2018-09-30,2018-10-01T08:00:00,10,2018-10-01T18:00:00,2.93,2.81,True,
2018-09-30,2018-10-01T08:00:00,11,2018-10-01T19:00:00,2.93,2.92,True,
2018-09-30,2018-10-01T08:00:00,12,2018-10-01T20:00:00,2.93,3.01,True,
2018-09-30,2018-10-01T09:00:00,1,2018-10-01T10:00:00,2.89,2.83,True,
2018-09-30,2018-10-01T09:00:00,2,2018-10-01T11:00:00,2.89,2.8,True,
2018-09-30,2018-10-01T09:00:00,3,2018-10-01T12:00:00,2.89,2.76,True,
2018-09-30,2018-10-01T09:00:00,4,2018-10-01T13:00:00,2.89,2.74,True,
2018-09-30,2018-10-01T09:00:00,5,2018-10-01T14:00:00,2.89,2.68,True,
2018-09-30,2018-10-01T09:00:00,6,2018-10-01T15:00:00,2.89,2.66,True,
2018-09-30,2018-10-01T09:00:00,7,2018-10-01T16:00:00,2.89,2.68,True,
2018-09-30,2018-10-01T09:00:00,8,2018-10-01T17:00:00,2.89,2.71,True,
2018-09-30,2018-10-01T09:00:00,9,2018-10-01T18:00:00,2.89,2.81,True,
2018-09-30,2018-10-01T09:00:00,10,2018-10-01T19:00:00,2.89,2.92,True,
2018-09-30,2018-10-01T09:00:00,11,2018-10-01T20:00:00,2.89,3.01,True,
2018-09-30,2018-10-01T09:00:00,12,2018-10-01T21:00:00,2.89,3.08,True,
2018-09-30,2018-10-01T10:00:00,1,2018-10-01T11:00:00,2.87,2.8,True,
2018-09-30,2018-10-01T10:00:00,2,2018-10-01T12:00:00,2.87,2.76,True,
2018-09-30,2018-10-01T10:00:00,3,2018-10-01T13:00:00,2.87,2.74,True,
2018-09-30,2018-10-01T10:00:00,4,2018-10-01T14:00:00,2.87,2.68,True,
2018-09-30,2018-10-01T10:00:00,5,2018-10-01T15:00:00,2.87,2.66,True,
2018-09-30,2018-10-01T10:00:00,6,2018-10-01T16:00:00,2.87,2.68,True,
2018-09-30,2018-10-01T10:00:00,7,2018-10-01T17:00:00,2.87,2.71,True,
2018-09-30,2018-10-01T10:00:00,8,2018-10-01T18:00:00,2.87,2.81,True,
2018-09-30,2018-10-01T10:00:00,9,2018-10-01T19:00:00,2.87,2.92,True,
2018-09-30,2018-10-01T10:00:00,10,2018-10-01T20:00:00,2.87,3.01,True,
2018-09-30,2018-10-01T10:00:00,11,2018-10-01T21:00:00,2.87,3.08,True,
2018-09-30,2018-10-01T10:00:00,12,2018-10-01T22:00:00,2.87,3.11,True,
2018-09-30,2018-10-01T11:00:00,1,2018-10-01T12:00:00,2.83,2.76,True,
2018-09-30,2018-10-01T11:00:00,2,2018-10-01T13:00:00,2.83,2.74,True,
2018-09-30,2018-10-01T11:00:00,3,2018-10-01T14:00:00,2.83,2.68,True,
2018-09-30,2018-10-01T11:00:00,4,2018-10-01T15:00:00,2.83,2.66,True,
2018-09-30,2018-10-01T11:00:00,5,2018-10-01T16:00:00,2.83,2.68,True,
2018-09-30,2018-10-01T11:00:00,6,2018-10-01T17:00:00,2.83,2.71,True,
2018-09-30,2018-10-01T11:00:00,7,2018-10-01T18:00:00,2.83,2.81,True,
2018-09-30,2018-10-01T11:00:00,8,2018-10-01T19:00:00,2.83,2.92,True,
2018-09-30,2018-10-01T11:00:00,9,2018-10-01T20:00:00,2.83,3.01,True,
2018-09-30,2018-10-01T11:00:00,10,2018-10-01T21:00:00,2.83,3.08,True,
2018-09-30,2018-10-01T11:00:00,11,2018-10-01T22:00:00,2.83,3.11,True,
2018-09-30,2018-10-01T11:00:00,12,2018-10-01T23:00:00,2.83,3.16,True,
2018-09-30,2018-10-01T12:00:00,1,2018-10-01T13:00:00,2.8,2.74,True,
2018-09-30,2018-10-01T12:00:00,2,2018-10-01T14:00:00,2.8,2.68,True,
2018-09-30,2018-10-01T12:00:00,3,2018-10-01T15:00:00,2.8,2.66,True,
2018-09-30,2018-10-01T12:00:00,4,2018-10-01T16:00:00,2.8,2.68,True,
2018-09-30,2018-10-01T12:00:00,5,2018-10-01T17:00:00,2.8,2.71,True,
2018-09-30,2018-10-01T12:00:00,6,2018-10-01T18:00:00,2.8,2.81,True,
2018-09-30,2018-10-01T12:00:00,7,2018-10-01T19:00:00,2.8,2.92,True,
2018-09-30,2018-10-01T12:00:00,8,2018-10-01T20:00:00,2.8,3.01,True,
2018-09-30,2018-10-01T12:00:00,9,2018-10-01T21:00:00,2.8,3.08,True,
2018-09-30,2018-10-01T12:00:00,10,2018-10-01T22:00:00,2.8,3.11,True,
2018-09-30,2018-10-01T12:00:00,11,2018-10-01T23:00:00,2.8,3.16,True,
2018-09-30,2018-10-01T12:00:00,12,2018-10-02T00:00:00,2.8,3.18,True,
2018-09-30,2018-10-01T13:00:00,1,2018-10-01T14:00:00,2.76,2.68,True,
2018-09-30,2018-10-01T13:00:00,2,2018-10-01T15:00:00,2.76,2.66,True,
2018-09-30,2018-10-01T13:00:00,3,2018-10-01T16:00:00,2.76,2.68,True,
2018-09-30,2018-10-01T13:00:00,4,2018-10-01T17:00:00,2.76,2.71,True,
2018-09-30,2018-10-01T13:00:00,5,2018-10-01T18:00:00,2.76,2.81,True,
2018-09-30,2018-10-01T13:00:00,6,2018-10-01T19:00:00,2.76,2.92,True,
2018-09-30,2018-10-01T13:00:00,7,2018-10-01T20:00:00,2.76,3.01,True,
2018-09-30,2018-10-01T13:00:00,8,2018-10-01T21:00:00,2.76,3.08,True,
2018-09-30,2018-10-01T13:00:00,9,2018-10-01T22:00:00,2.76,3.11,True,
2018-09-30,2018-10-01T13:00:00,10,2018-10-01T23:00:00,2.76,3.16,True,
2018-09-30,2018-10-01T13:00:00,11,2018-10-02T00:00:00,2.76,3.18,True,
2018-09-30,2018-10-01T13:00:00,12,2018-10-02T01:00:00,2.76,3.2,True,
2018-09-30,2018-10-01T14:00:00,1,2018-10-01T15:00:00,2.74,2.66,True,
2018-09-30,2018-10-01T14:00:00,2,2018-10-01T16:00:00,2.74,2.68,True,
2018-09-30,2018-10-01T14:00:00,3,2018-10-01T17:00:00,2.74,2.71,True,
2018-09-30,2018-10-01T14:00:00,4,2018-10-01T18:00:00,2.74,2.81,True,
2018-09-30,2018-10-01T14:00:00,5,2018-10-01T19:00:00,2.74,2.92,True,
2018-09-30,2018-10-01T14:00:00,6,2018-10-01T20:00:00,2.74,3.01,True,
2018-09-30,2018-10-01T14:00:00,7,2018-10-01T21:00:00,2.74,3.08,True,
2018-09-30,2018-10-01T14:00:00,8,2018-10-01T22:00:00,2.74,3.11,True,
2018-09-30,2018-10-01T14:00:00,9,2018-10-01T23:00:00,2.74,3.16,True,
2018-09-30,2018-10-01T14:00:00,10,2018-10-02T00:00:00,2.74,3.18,True,
2018-09-30,2018-10-01T14:00:00,11,2018-10-02T01:00:00,2.74,3.2,True,
2018-09-30,2018-10-01T14:00:00,12,2018-10-02T02:00:00,2.74,3.2,True,
2018-09-30,2018-10-01T15:00:00,1,2018-10-01T16:00:00,2.68,2.68,True,
2018-09-30,2018-10-01T15:00:00,2,2018-10-01T17:00:00,2.68,2.71,True,
2018-09-30,2018-10-01T15:00:00,3,2018-10-01T18:00:00,2.68,2.81,True,
2018-09-30,2018-10-01T15:00:00,4,2018-10-01T19:00:00,2.68,2.92,True,
2018-09-30,2018-10-01T15:00:00,5,2018-10-01T20:00:00,2.68,3.01,True,
2018-09-30,2018-10-01T15:00:00,6,2018-10-01T21:00:00,2.68,3.08,True,
2018-09-30,2018-10-01T15:00:00,7,2018-10-01T22:00:00,2.68,3.11,True,
2018-09-30,2018-10-01T15:00:00,8,2018-10-01T23:00:00,2.68,3.16,True,
2018-09-30,2018-10-01T15:00:00,9,2018-10-02T00:00:00,2.68,3.18,True,
2018-09-30,2018-10-01T15:00:00,10,2018-10-02T01:00:00,2.68,3.2,True,
2018-09-30,2018-10-01T15:00:00,11,2018-10-02T02:00:00,2.68,3.2,True,
2018-09-30,2018-10-01T15:00:00,12,2018-10-02T03:00:00,2.68,3.21,True,
2018-09-30,2018-10-01T16:00:00,1,2018-10-01T17:00:00,2.66,2.71,True,
2018-09-30,2018-10-01T16:00:00,2,2018-10-01T18:00:00,2.66,2.81,True,
2018-09-30,2018-10-01T16:00:00,3,2018-10-01T19:00:00,2.66,2.92,True,
2018-09-30,2018-10-01T16:00:00,4,2018-10-01T20:00:00,2.66,3.01,True,
2018-09-30,2018-10-01T16:00:00,5,2018-10-01T21:00:00,2.66,3.08,True,
2018-09-30,2018-10-01T16:00:00,6,2018-10-01T22:00:00,2.66,3.11,True,
2018-09-30,2018-10-01T16:00:00,7,2018-10-01T23:00:00,2.66,3.16,True,
2018-09-30,2018-10-01T16:00:00,8,2018-10-02T00:00:00,2.66,3.18,True,
2018-09-30,2018-10-01T16:00:00,9,2018-10-02T01:00:00,2.66,3.2,True,
2018-09-30,2018-10-01T16:00:00,10,2018-10-02T02:00:00,2.66,3.2,True,
2018-09-30,2018-10-01T16:00:00,11,2018-10-02T03:00:00,2.66,3.21,True,
2018-09-30,2018-10-01T16:00:00,12,2018-10-02T04:00:00,2.66,3.2,True,
2018-09-30,2018-10-01T17:00:00,1,2018-10-01T18:00:00,2.68,2.81,True,
2018-09-30,2018-10-01T17:00:00,2,2018-10-01T19:00:00,2.68,2.92,True,
2018-09-30,2018-10-01T17:00:00,3,2018-10-01T20:00:00,2.68,3.01,True,
2018-09-30,2018-10-01T17:00:00,4,2018-10-01T21:00:00,2.68,3.08,True,
2018-09-30,2018-10-01T17:00:00,5,2018-10-01T22:00:00,2.68,3.11,True,
2018-09-30,2018-10-01T17:00:00,6,2018-10-01T23:00:00,2.68,3.16,True,
2018-09-30,2018-10-01T17:00:00,7,2018-10-02T00:00:00,2.68,3.18,True,
2018-09-30,2018-10-01T17:00:00,8,2018-10-02T01:00:00,2.68,3.2,True,
2018-09-30,2018-10-01T17:00:00,9,2018-10-02T02:00:00,2.68,3.2,True,
2018-09-30,2018-10-01T17:00:00,10,2018-10-02T03:00:00,2.68,3.21,True,
2018-09-30,2018-10-01T17:00:00,11,2018-10-02T04:00:00,2.68,3.2,True,
2018-09-30,2018-10-01T17:00:00,12,2018-10-02T05:00:00,2.68,3.2,True,
2018-09-30,2018-10-01T18:00:00,1,2018-10-01T19:00:00,2.71,2.92,True,
2018-09-30,2018-10-01T18:00:00,2,2018-10-01T20:00:00,2.71,3.01,True,
2018-09-30,2018-10-01T18:00:00,3,2018-10-01T21:00:00,2.71,3.08,True,
2018-09-30,2018-10-01T18:00:00,4,2018-10-01T22:00:00,2.71,3.11,True,
2018-09-30,2018-10-01T18:00:00,5,2018-10-01T23:00:00,2.71,3.16,True,
2018-09-30,2018-10-01T18:00:00,6,2018-10-02T00:00:00,2.71,3.18,True,
2018-09-30,2018-10-01T18:00:00,7,2018-10-02T01:00:00,2.71,3.2,True,
2018-09-30,2018-10-01T18:00:00,8,2018-10-02T02:00:00,2.71,3.2,True,
2018-09-30,2018-10-01T18:00:00,9,2018-10-02T03:00:00,2.71,3.21,True,
2018-09-30,2018-10-01T18:00:00,10,2018-10-02T04:00:00,2.71,3.2,True,
2018-09-30,2018-10-01T18:00:00,11,2018-10-02T05:00:00,2.71,3.2,True,
2018-09-30,2018-10-01T18:00:00,12,2018-10-02T06:00:00,2.71,3.23,True,
2018-09-30,2018-10-01T19:00:00,1,2018-10-01T20:00:00,2.81,3.01,True,
2018-09-30,2018-10-01T19:00:00,2,2018-10-01T21:00:00,2.81,3.08,True,
2018-09-30,2018-10-01T19:00:00,3,2018-10-01T22:00:00,2.81,3.11,True,
2018-09-30,2018-10-01T19:00:00,4,2018-10-01T23:00:00,2.81,3.16,True,
2018-09-30,2018-10-01T19:00:00,5,2018-10-02T00:00:00,2.81,3.18,True,
2018-09-30,2018-10-01T19:00:00,6,2018-10-02T01:00:00,2.81,3.2,True,
2018-09-30,2018-10-01T19:00:00,7,2018-10-02T02:00:00,2.81,3.2,True,
2018-09-30,2018-10-01T19:00:00,8,2018-10-02T03:00:00,2.81,3.21,True,
2018-09-30,2018-10-01T19:00:00,9,2018-10-02T04:00:00,2.81,3.2,True,
2018-09-30,2018-10-01T19:00:00,10,2018-10-02T05:00:00,2.81,3.2,True,
2018-09-30,2018-10-01T19:00:00,11,2018-10-02T06:00:00,2.81,3.23,True,
2018-09-30,2018-10-01T19:00:00,12,2018-10-02T07:00:00,2.81,3.24,True,
2018-09-30,2018-10-01T20:00:00,1,2018-10-01T21:00:00,2.92,3.08,True,
2018-09-30,2018-10-01T20:00:00,2,2018-10-01T22:00:00,2.92,3.11,True,
2018-09-30,2018-10-01T20:00:00,3,2018-10-01T23:00:00,2.92,3.16,True,
2018-09-30,2018-10-01T20:00:00,4,2018-10-02T00:00:00,2.92,3.18,True,
2018-09-30,2018-10-01T20:00:00,5,2018-10-02T01:00:00,2.92,3.2,True,
2018-09-30,2018-10-01T20:00:00,6,2018-10-02T02:00:00,2.92,3.2,True,
2018-09-30,2018-10-01T20:00:00,7,2018-10-02T03:00:00,2.92,3.21,True,
2018-09-30,2018-10-01T20:00:00,8,2018-10-02T04:00:00,2.92,3.2,True,
2018-09-30,2018-10-01T20:00:00,9,2018-10-02T05:00:00,2.92,3.2,True,
2018-09-30,2018-10-01T20:00:00,10,2018-10-02T06:00:00,2.92,3.23,True,
2018-09-30,2018-10-01T20:00:00,11,2018-10-02T07:00:00,2.92,3.24,True,
2018-09-30,2018-10-01T20:00:00,12,2018-10-02T08:00:00,2.92,3.25,True,
2018-09-30,2018-10-01T21:00:00,1,2018-10-01T22:00:00,3.01,3.11,True,
2018-09-30,2018-10-01T21:00:00,2,2018-10-01T23:00:00,3.01,3.16,True,
2018-09-30,2018-10-01T21:00:00,3,2018-10-02T00:00:00,3.01,3.18,True,
2018-09-30,2018-10-01T21:00:00,4,2018-10-02T01:00:00,3.01,3.2,True,
2018-09-30,2018-10-01T21:00:00,5,2018-10-02T02:00:00,3.01,3.2,True,
2018-09-30,2018-10-01T21:00:00,6,2018-10-02T03:00:00,3.01,3.21,True,
2018-09-30,2018-10-01T21:00:00,7,2018-10-02T04:00:00,3.01,3.2,True,
2018-09-30,2018-10-01T21:00:00,8,2018-10-02T05:00:00,3.01,3.2,True,
2018-09-30,2018-10-01T21:00:00,9,2018-10-02T06:00:00,3.01,3.23,True,
2018-09-30,2018-10-01T21:00:00,10,2018-10-02T07:00:00,3.01,3.24,True,
2018-09-30,2018-10-01T21:00:00,11,2018-10-02T08:00:00,3.01,3.25,True,
2018-09-30,2018-10-01T21:00:00,12,2018-10-02T09:00:00,3.01,3.28,True,
2018-09-30,2018-10-01T22:00:00,1,2018-10-01T23:00:00,3.08,3.16,True,
2018-09-30,2018-10-01T22:00:00,2,2018-10-02T00:00:00,3.08,3.18,True,
2018-09-30,2018-10-01T22:00:00,3,2018-10-02T01:00:00,3.08,3.2,True,
2018-09-30,2018-10-01T22:00:00,4,2018-10-02T02:00:00,3.08,3.2,True,
2018-09-30,2018-10-01T22:00:00,5,2018-10-02T03:00:00,3.08,3.21,True,
2018-09-30,2018-10-01T22:00:00,6,2018-10-02T04:00:00,3.08,3.2,True,
2018-09-30,2018-10-01T22:00:00,7,2018-10-02T05:00:00,3.08,3.2,True,
2018-09-30,2018-10-01T22:00:00,8,2018-10-02T06:00:00,3.08,3.23,True,
2018-09-30,2018-10-01T22:00:00,9,2018-10-02T07:00:00,3.08,3.24,True,
2018-09-30,2018-10-01T22:00:00,10,2018-10-02T08:00:00,3.08,3.25,True,
2018-09-30,2018-10-01T22:00:00,11,2018-10-02T09:00:00,3.08,3.28,True,
2018-09-30,2018-10-01T22:00:00,12,2018-10-02T10:00:00,3.08,3.28,True,
2018-09-30,2018-10-01T23:00:00,1,2018-10-02T00:00:00,3.11,3.18,True,
2018-09-30,2018-10-01T23:00:00,2,2018-10-02T01:00:00,3.11,3.2,True,
2018-09-30,2018-10-01T23:00:00,3,2018-10-02T02:00:00,3.11,3.2,True,
2018-09-30,2018-10-01T23:00:00,4,2018-10-02T03:00:00,3.11,3.21,True,
2018-09-30,2018-10-01T23:00:00,5,2018-10-02T04:00:00,3.11,3.2,True,
2018-09-30,2018-10-01T23:00:00,6,2018-10-02T05:00:00,3.11,3.2,True,
2018-09-30,2018-10-01T23:00:00,7,2018-10-02T06:00:00,3.11,3.23,True,
2018-09-30,2018-10-01T23:00:00,8,2018-10-02T07:00:00,3.11,3.24,True,
2018-09-30,2018-10-01T23:00:00,9,2018-10-02T08:00:00,3.11,3.25,True,
2018-09-30,2018-10-01T23:00:00,10,2018-10-02T09:00:00,3.11,3.28,True,
2018-09-30,2018-10-01T23:00:00,11,2018-10-02T10:00:00,3.11,3.28,True,
2018-09-30,2018-10-01T23:00:00,12,2018-10-02T11:00:00,3.11,3.31,True,
2018-09-30,2018-10-02T00:00:00,1,2018-10-02T01:00:00,3.16,3.2,True,
2018-09-30,2018-10-02T00:00:00,2,2018-10-02T02:00:00,3.16,3.2,True,
2018-09-30,2018-10-02T00:00:00,3,2018-10-02T03:00:00,3.16,3.21,True,
2018-09-30,2018-10-02T00:00:00,4,2018-10-02T04:00:00,3.16,3.2,True,
2018-09-30,2018-10-02T00:00:00,5,2018-10-02T05:00:00,3.16,3.2,True,
2018-09-30,2018-10-02T00:00:00,6,2018-10-02T06:00:00,3.16,3.23,True,
2018-09-30,2018-10-02T00:00:00,7,2018-10-02T07:00:00,3.16,3.24,True,
2018-09-30,2018-10-02T00:00:00,8,2018-10-02T08:00:00,3.16,3.25,True,
2018-09-30,2018-10-02T00:00:00,9,2018-10-02T09:00:00,3.16,3.28,True,
2018-09-30,2018-10-02T00:00:00,10,2018-10-02T10:00:00,3.16,3.28,True,
2018-09-30,2018-10-02T00:00:00,11,2018-10-02T11:00:00,3.16,3.31,True,
2018-09-30,2018-10-02T00:00:00,12,2018-10-02T12:00:00,3.16,3.3,True,
2018-09-30,2018-10-02T01:00:00,1,2018-10-02T02:00:00,3.18,3.2,True,
2018-09-30,2018-10-02T01:00:00,2,2018-10-02T03:00:00,3.18,3.21,True,
2018-09-30,2018-10-02T01:00:00,3,2018-10-02T04:00:00,3.18,3.2,True,
2018-09-30,2018-10-02T01:00:00,4,2018-10-02T05:00:00,3.18,3.2,True,
2018-09-30,2018-10-02T01:00:00,5,2018-10-02T06:00:00,3.18,3.23,True,
2018-09-30,2018-10-02T01:00:00,6,2018-10-02T07:00:00,3.18,3.24,True,
2018-09-30,2018-10-02T01:00:00,7,2018-10-02T08:00:00,3.18,3.25,True,
2018-09-30,2018-10-02T01:00:00,8,2018-10-02T09:00:00,3.18,3.28,True,
