origin,base_query,base_source,base_age_after_query_seconds,base_raw_cm,base_qc,base_finite,truth_source,truth_raw_cm,truth_qc,truth_finite,base_source_file,base_record_index,truth_source_file,truth_record_index
2020-07-13T02:00:00-03:00,2020-07-13T01:45:00-03:00,2020-07-13T01:45:00-03:00,0.0,1596.00,Dado aprovado,True,2020-07-13T02:00:00-03:00,1595.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,761,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,760
2020-07-13T03:00:00-03:00,2020-07-13T02:45:00-03:00,2020-07-13T02:45:00-03:00,0.0,1598.00,Dado aprovado,True,2020-07-13T03:00:00-03:00,1598.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,757,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,756
2020-07-13T04:00:00-03:00,2020-07-13T03:45:00-03:00,2020-07-13T03:45:00-03:00,0.0,1592.00,Dado aprovado,True,2020-07-13T04:00:00-03:00,1592.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,753,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,752
2020-07-13T05:00:00-03:00,2020-07-13T04:45:00-03:00,2020-07-13T04:45:00-03:00,0.0,1584.00,Dado aprovado,True,2020-07-13T05:00:00-03:00,1581.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,749,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,748
2020-07-13T06:00:00-03:00,2020-07-13T05:45:00-03:00,2020-07-13T05:45:00-03:00,0.0,1567.00,Dado aprovado,True,2020-07-13T06:00:00-03:00,1567.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,745,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,744
2020-07-13T07:00:00-03:00,2020-07-13T06:45:00-03:00,2020-07-13T06:45:00-03:00,0.0,1552.00,Dado aprovado,True,2020-07-13T07:00:00-03:00,1546.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,741,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,740
2020-07-13T08:00:00-03:00,2020-07-13T07:45:00-03:00,2020-07-13T07:45:00-03:00,0.0,1534.00,Dado aprovado,True,2020-07-13T08:00:00-03:00,1526.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,737,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,736
2020-07-13T09:00:00-03:00,2020-07-13T08:45:00-03:00,2020-07-13T08:45:00-03:00,0.0,1511.00,Dado aprovado,True,2020-07-13T09:00:00-03:00,1504.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,733,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,732
2020-07-13T10:00:00-03:00,2020-07-13T09:45:00-03:00,2020-07-13T09:45:00-03:00,0.0,1492.00,Dado aprovado,True,2020-07-13T10:00:00-03:00,1482.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,729,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,728
2020-07-13T11:00:00-03:00,2020-07-13T10:45:00-03:00,2020-07-13T10:45:00-03:00,0.0,1467.00,Dado aprovado,True,2020-07-13T11:00:00-03:00,1458.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,725,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,724
2020-07-13T12:00:00-03:00,2020-07-13T11:45:00-03:00,2020-07-13T11:45:00-03:00,0.0,1434.00,Dado aprovado,True,2020-07-13T12:00:00-03:00,1427.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,721,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,720
2020-07-13T13:00:00-03:00,2020-07-13T12:45:00-03:00,2020-07-13T12:45:00-03:00,0.0,1409.00,Dado aprovado,True,2020-07-13T13:00:00-03:00,1400.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,717,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,716
2020-07-13T14:00:00-03:00,2020-07-13T13:45:00-03:00,2020-07-13T13:45:00-03:00,0.0,1381.00,Dado aprovado,True,2020-07-13T14:00:00-03:00,1382.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,713,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,712
2020-07-13T15:00:00-03:00,2020-07-13T14:45:00-03:00,2020-07-13T14:45:00-03:00,0.0,1362.00,Dado aprovado,True,2020-07-13T15:00:00-03:00,1350.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,709,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,708
2020-07-13T16:00:00-03:00,2020-07-13T15:45:00-03:00,2020-07-13T15:45:00-03:00,0.0,1326.00,Dado aprovado,True,2020-07-13T16:00:00-03:00,1318.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,705,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,704
2020-07-13T17:00:00-03:00,2020-07-13T16:45:00-03:00,2020-07-13T16:45:00-03:00,0.0,1298.00,Dado aprovado,True,2020-07-13T17:00:00-03:00,1288.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,701,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,700
2020-07-13T18:00:00-03:00,2020-07-13T17:45:00-03:00,2020-07-13T17:45:00-03:00,0.0,1263.00,Dado aprovado,True,2020-07-13T18:00:00-03:00,1255.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,697,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,696
2020-07-13T19:00:00-03:00,2020-07-13T18:45:00-03:00,2020-07-13T18:45:00-03:00,0.0,1233.00,Dado aprovado,True,2020-07-13T19:00:00-03:00,1221.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,693,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,692
2020-07-13T20:00:00-03:00,2020-07-13T19:45:00-03:00,2020-07-13T19:45:00-03:00,0.0,1200.00,Dado aprovado,True,2020-07-13T20:00:00-03:00,1192.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,689,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,688
2020-07-13T21:00:00-03:00,2020-07-13T20:45:00-03:00,2020-07-13T20:45:00-03:00,0.0,1170.00,Dado aprovado,True,2020-07-13T21:00:00-03:00,1165.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,685,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,684
2020-07-13T22:00:00-03:00,2020-07-13T21:45:00-03:00,2020-07-13T21:45:00-03:00,0.0,1146.00,Dado aprovado,True,2020-07-13T22:00:00-03:00,1139.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,681,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,680
2020-07-13T23:00:00-03:00,2020-07-13T22:45:00-03:00,2020-07-13T22:45:00-03:00,0.0,1112.00,Dado aprovado,True,2020-07-13T23:00:00-03:00,1108.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,677,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,676
2020-07-14T00:00:00-03:00,2020-07-13T23:45:00-03:00,2020-07-13T23:45:00-03:00,0.0,1093.00,Dado aprovado,True,2020-07-14T00:00:00-03:00,1085.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,673,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,672
2020-07-14T01:00:00-03:00,2020-07-14T00:45:00-03:00,2020-07-14T00:45:00-03:00,0.0,1068.00,Dado aprovado,True,2020-07-14T01:00:00-03:00,1064.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,669,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,668
2020-07-14T02:00:00-03:00,2020-07-14T01:45:00-03:00,2020-07-14T01:45:00-03:00,0.0,1044.00,Dado aprovado,True,2020-07-14T02:00:00-03:00,1037.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,665,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,664
2020-07-14T03:00:00-03:00,2020-07-14T02:45:00-03:00,2020-07-14T02:45:00-03:00,0.0,1024.00,Dado aprovado,True,2020-07-14T03:00:00-03:00,1021.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,661,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,660
2020-07-14T04:00:00-03:00,2020-07-14T03:45:00-03:00,2020-07-14T03:45:00-03:00,0.0,1003.00,Dado aprovado,True,2020-07-14T04:00:00-03:00,998.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,657,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,656
2020-07-14T05:00:00-03:00,2020-07-14T04:45:00-03:00,2020-07-14T04:45:00-03:00,0.0,985.00,Dado aprovado,True,2020-07-14T05:00:00-03:00,976.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,653,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,652
2020-07-14T06:00:00-03:00,2020-07-14T05:45:00-03:00,2020-07-14T05:45:00-03:00,0.0,960.00,Dado aprovado,True,2020-07-14T06:00:00-03:00,949.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,649,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,648
2020-07-14T07:00:00-03:00,2020-07-14T06:45:00-03:00,2020-07-14T06:45:00-03:00,0.0,928.00,Dado aprovado,True,2020-07-14T07:00:00-03:00,921.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,645,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,644
2020-07-14T08:00:00-03:00,2020-07-14T07:45:00-03:00,2020-07-14T07:45:00-03:00,0.0,899.00,Dado aprovado,True,2020-07-14T08:00:00-03:00,890.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,641,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,640
2020-07-14T09:00:00-03:00,2020-07-14T08:45:00-03:00,2020-07-14T08:45:00-03:00,0.0,868.00,Dado aprovado,True,2020-07-14T09:00:00-03:00,865.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,637,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,636
2020-07-14T10:00:00-03:00,2020-07-14T09:45:00-03:00,2020-07-14T09:45:00-03:00,0.0,846.00,Dado aprovado,True,2020-07-14T10:00:00-03:00,847.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,633,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,632
2020-07-14T11:00:00-03:00,2020-07-14T10:45:00-03:00,2020-07-14T10:45:00-03:00,0.0,834.00,Dado aprovado,True,2020-07-14T11:00:00-03:00,830.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,629,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,628
2020-07-14T12:00:00-03:00,2020-07-14T11:45:00-03:00,2020-07-14T11:45:00-03:00,0.0,817.00,Dado aprovado,True,2020-07-14T12:00:00-03:00,811.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,625,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,624
2020-07-14T13:00:00-03:00,2020-07-14T12:45:00-03:00,2020-07-14T12:45:00-03:00,0.0,797.00,Dado aprovado,True,2020-07-14T13:00:00-03:00,793.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,621,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,620
2020-07-14T14:00:00-03:00,2020-07-14T13:45:00-03:00,2020-07-14T13:45:00-03:00,0.0,785.00,Dado aprovado,True,2020-07-14T14:00:00-03:00,783.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,617,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,616
2020-07-14T15:00:00-03:00,2020-07-14T14:45:00-03:00,2020-07-14T14:45:00-03:00,0.0,775.00,Dado aprovado,True,2020-07-14T15:00:00-03:00,772.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,613,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,612
2020-07-14T16:00:00-03:00,2020-07-14T15:45:00-03:00,2020-07-14T15:45:00-03:00,0.0,769.00,Dado aprovado,True,2020-07-14T16:00:00-03:00,768.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,609,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,608
2020-07-14T17:00:00-03:00,2020-07-14T16:45:00-03:00,2020-07-14T16:45:00-03:00,0.0,759.00,Dado aprovado,True,2020-07-14T17:00:00-03:00,758.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,605,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,604
2020-07-14T18:00:00-03:00,2020-07-14T17:45:00-03:00,2020-07-14T17:45:00-03:00,0.0,751.00,Dado aprovado,True,2020-07-14T18:00:00-03:00,750.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,601,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,600
2020-07-14T19:00:00-03:00,2020-07-14T18:45:00-03:00,2020-07-14T18:45:00-03:00,0.0,746.00,Dado aprovado,True,2020-07-14T19:00:00-03:00,741.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,597,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,596
2020-07-14T20:00:00-03:00,2020-07-14T19:45:00-03:00,2020-07-14T19:45:00-03:00,0.0,735.00,Dado aprovado,True,2020-07-14T20:00:00-03:00,734.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,593,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,592
2020-07-14T21:00:00-03:00,2020-07-14T20:45:00-03:00,2020-07-14T20:45:00-03:00,0.0,726.00,Dado aprovado,True,2020-07-14T21:00:00-03:00,724.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,589,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,588
2020-07-14T22:00:00-03:00,2020-07-14T21:45:00-03:00,2020-07-14T21:45:00-03:00,0.0,718.00,Dado aprovado,True,2020-07-14T22:00:00-03:00,714.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,585,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,584
2020-07-14T23:00:00-03:00,2020-07-14T22:45:00-03:00,2020-07-14T22:45:00-03:00,0.0,704.00,Dado aprovado,True,2020-07-14T23:00:00-03:00,704.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,581,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,580
2020-07-15T00:00:00-03:00,2020-07-14T23:45:00-03:00,2020-07-14T23:45:00-03:00,0.0,696.00,Dado aprovado,True,2020-07-15T00:00:00-03:00,695.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,577,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,576
2020-07-15T01:00:00-03:00,2020-07-15T00:45:00-03:00,2020-07-15T00:45:00-03:00,0.0,688.00,Dado aprovado,True,2020-07-15T01:00:00-03:00,686.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,573,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,572
2020-07-15T02:00:00-03:00,2020-07-15T01:45:00-03:00,2020-07-15T01:45:00-03:00,0.0,679.00,Dado aprovado,True,2020-07-15T02:00:00-03:00,679.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,569,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,568
2020-07-15T03:00:00-03:00,2020-07-15T02:45:00-03:00,2020-07-15T02:45:00-03:00,0.0,675.00,Dado aprovado,True,2020-07-15T03:00:00-03:00,673.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,565,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,564
2020-07-15T04:00:00-03:00,2020-07-15T03:45:00-03:00,2020-07-15T03:45:00-03:00,0.0,668.00,Dado aprovado,True,2020-07-15T04:00:00-03:00,666.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,561,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,560
2020-07-15T05:00:00-03:00,2020-07-15T04:45:00-03:00,2020-07-15T04:45:00-03:00,0.0,659.00,Dado aprovado,True,2020-07-15T05:00:00-03:00,659.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,557,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,556
2020-07-15T06:00:00-03:00,2020-07-15T05:45:00-03:00,2020-07-15T05:45:00-03:00,0.0,654.00,Dado aprovado,True,2020-07-15T06:00:00-03:00,652.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,553,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,552
2020-07-15T07:00:00-03:00,2020-07-15T06:45:00-03:00,2020-07-15T06:45:00-03:00,0.0,649.00,Dado aprovado,True,2020-07-15T07:00:00-03:00,645.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,549,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,548
2020-07-15T08:00:00-03:00,2020-07-15T07:45:00-03:00,2020-07-15T07:45:00-03:00,0.0,643.00,Dado aprovado,True,2020-07-15T08:00:00-03:00,642.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,545,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,544
2020-07-15T09:00:00-03:00,2020-07-15T08:45:00-03:00,2020-07-15T08:45:00-03:00,0.0,634.00,Dado aprovado,True,2020-07-15T09:00:00-03:00,634.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,541,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,540
2020-07-15T10:00:00-03:00,2020-07-15T09:45:00-03:00,2020-07-15T09:45:00-03:00,0.0,629.00,Dado aprovado,True,2020-07-15T10:00:00-03:00,629.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,537,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,536
2020-07-15T11:00:00-03:00,2020-07-15T10:45:00-03:00,2020-07-15T10:45:00-03:00,0.0,623.00,Dado aprovado,True,2020-07-15T11:00:00-03:00,620.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,533,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,532
2020-07-15T12:00:00-03:00,2020-07-15T11:45:00-03:00,2020-07-15T11:45:00-03:00,0.0,615.00,Dado aprovado,True,2020-07-15T12:00:00-03:00,577.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,529,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,528
2020-07-15T13:00:00-03:00,2020-07-15T12:45:00-03:00,2020-07-15T12:45:00-03:00,0.0,574.00,Dado aprovado,True,2020-07-15T13:00:00-03:00,573.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,525,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,524
2020-07-15T14:00:00-03:00,2020-07-15T13:45:00-03:00,2020-07-15T13:45:00-03:00,0.0,568.00,Dado aprovado,True,2020-07-15T14:00:00-03:00,565.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,521,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,520
2020-07-15T15:00:00-03:00,2020-07-15T14:45:00-03:00,2020-07-15T14:45:00-03:00,0.0,561.00,Dado aprovado,True,2020-07-15T15:00:00-03:00,560.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,517,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,516
2020-07-15T16:00:00-03:00,2020-07-15T15:45:00-03:00,2020-07-15T15:45:00-03:00,0.0,556.00,Dado aprovado,True,2020-07-15T16:00:00-03:00,556.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,513,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,512
2020-07-15T17:00:00-03:00,2020-07-15T16:45:00-03:00,2020-07-15T16:45:00-03:00,0.0,551.00,Dado aprovado,True,2020-07-15T17:00:00-03:00,549.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,509,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,508
2020-07-15T18:00:00-03:00,2020-07-15T17:45:00-03:00,2020-07-15T17:45:00-03:00,0.0,543.00,Dado aprovado,True,2020-07-15T18:00:00-03:00,543.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,505,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,504
2020-07-15T19:00:00-03:00,2020-07-15T18:45:00-03:00,2020-07-15T18:45:00-03:00,0.0,538.00,Dado aprovado,True,2020-07-15T19:00:00-03:00,537.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,501,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,500
2020-07-15T20:00:00-03:00,2020-07-15T19:45:00-03:00,2020-07-15T19:45:00-03:00,0.0,532.00,Dado aprovado,True,2020-07-15T20:00:00-03:00,532.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,497,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,496
2020-07-15T21:00:00-03:00,2020-07-15T20:45:00-03:00,2020-07-15T20:45:00-03:00,0.0,527.00,Dado aprovado,True,2020-07-15T21:00:00-03:00,526.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,493,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,492
2020-07-15T22:00:00-03:00,2020-07-15T21:45:00-03:00,2020-07-15T21:45:00-03:00,0.0,520.00,Dado aprovado,True,2020-07-15T22:00:00-03:00,517.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,489,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,488
2020-07-15T23:00:00-03:00,2020-07-15T22:45:00-03:00,2020-07-15T22:45:00-03:00,0.0,514.00,Dado aprovado,True,2020-07-15T23:00:00-03:00,513.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,485,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,484
2020-07-16T00:00:00-03:00,2020-07-15T23:45:00-03:00,2020-07-15T23:45:00-03:00,0.0,510.00,Dado aprovado,True,2020-07-16T00:00:00-03:00,510.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,481,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,480
2020-07-16T01:00:00-03:00,2020-07-16T00:45:00-03:00,2020-07-16T00:45:00-03:00,0.0,510.00,Dado aprovado,True,2020-07-16T01:00:00-03:00,508.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,477,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,476
2020-07-16T02:00:00-03:00,2020-07-16T01:45:00-03:00,2020-07-16T01:45:00-03:00,0.0,506.00,Dado aprovado,True,2020-07-16T02:00:00-03:00,505.00,Dado aprovado,True,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,473,outputs/historico-cheias-mucum/raw/ana-86510000-2020-07-01--2020-07-20.xml,472
