id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,source_file,source_line
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-07 16:00:00,239.3,147.31,30.0,27.0,71.0,53.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41904
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-07 17:00:00,239.27,147.17,27.0,27.0,71.0,53.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41905
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-07 18:00:00,239.26,147.11,26.0,56.0,71.0,53.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41906
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-07 19:00:00,239.24,147.04,24.0,41.0,71.0,53.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41907
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-07 20:00:00,239.21,147.04,21.0,26.0,71.0,53.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41908
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-07 21:00:00,239.18,147.04,18.0,26.0,71.0,53.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41909
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-07 22:00:00,239.18,147.03,18.0,30.0,30.0,12.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41910
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-07 23:00:00,239.19,147.11,19.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41911
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-07 23:59:00,239.19,147.18,19.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41912
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 01:00:00,239.2,147.25,20.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41913
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 02:00:00,239.21,147.32,21.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41914
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 03:00:00,239.21,147.39,21.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41915
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 04:00:00,239.22,147.39,22.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41916
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 05:00:00,239.24,147.39,24.0,48.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41917
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 06:00:00,239.24,147.39,24.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41918
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 07:00:00,239.24,147.67,24.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41919
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 08:00:00,239.24,147.71,24.0,34.0,34.0,0.0,16.0,18.0,0.0,16.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41920
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 09:00:00,239.24,147.8,24.0,34.0,34.0,0.0,16.0,18.0,0.0,16.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41921
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 10:00:00,239.24,147.8,24.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41922
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 11:00:00,239.24,147.85,24.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41923
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 12:00:00,239.25,147.85,25.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41924
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 13:00:00,239.26,147.74,26.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41925
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 14:00:00,239.27,147.6,27.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41926
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 15:00:00,239.27,147.53,27.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41927
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 16:00:00,239.28,147.4,28.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41928
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 17:00:00,239.28,147.27,28.0,32.0,32.0,14.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41929
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 18:00:00,239.26,147.2,26.0,20.0,50.0,32.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41930
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 19:00:00,239.25,147.2,25.0,35.0,50.0,32.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41931
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 20:00:00,239.23,147.07,23.0,20.0,49.0,32.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41932
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 21:00:00,239.21,147.0,21.0,20.0,49.0,31.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41933
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 22:00:00,239.2,146.93,20.0,34.0,49.0,31.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41934
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 23:00:00,239.18,146.93,18.0,20.0,49.0,31.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41935
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-08 23:59:00,239.18,146.87,18.0,29.0,29.0,11.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41936
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 01:00:00,239.19,146.81,19.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41937
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 02:00:00,239.19,146.87,19.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41938
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 03:00:00,239.2,146.87,20.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41939
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 04:00:00,239.21,146.87,21.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41940
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 05:00:00,239.21,146.87,21.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41941
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 06:00:00,239.21,146.87,21.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41942
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 07:00:00,239.22,146.87,22.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41943
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 08:00:00,239.22,146.87,22.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41944
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 09:00:00,239.23,146.94,23.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41945
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 10:00:00,239.25,146.94,25.0,48.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41946
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 11:00:00,239.25,146.94,25.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41947
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 12:00:00,239.25,146.94,25.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41948
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 13:00:00,239.25,146.94,25.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41949
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 14:00:00,239.25,146.94,25.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41950
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 15:00:00,239.25,147.01,25.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41951
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 16:00:00,239.25,147.01,25.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41952
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 17:00:00,239.26,147.01,26.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41953
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 18:00:00,239.26,147.01,26.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41954
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 19:00:00,239.24,147.08,24.0,24.0,54.0,36.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41955
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 20:00:00,239.21,147.15,21.0,22.0,66.0,48.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41956
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 21:00:00,239.19,147.02,19.0,30.0,60.0,42.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41957
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 22:00:00,239.16,147.02,16.0,8.0,53.0,35.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41958
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 23:00:00,239.15,147.02,15.0,34.0,49.0,31.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41959
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-09 23:59:00,239.13,146.95,13.0,19.0,49.0,31.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41960
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 01:00:00,239.12,146.99,12.0,8.0,23.0,5.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41961
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 02:00:00,239.13,147.06,13.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41962
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 03:00:00,239.13,147.06,13.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41963
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 04:00:00,239.13,147.12,13.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41964
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 05:00:00,239.14,147.12,14.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41965
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 06:00:00,239.14,147.19,14.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41966
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 07:00:00,239.15,147.19,15.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41967
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 08:00:00,239.15,147.19,15.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41968
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 09:00:00,239.15,147.26,15.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41969
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 10:00:00,239.15,147.26,15.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41970
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 11:00:00,239.16,147.33,16.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41971
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 12:00:00,239.16,147.33,16.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41972
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 13:00:00,239.16,147.33,16.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41973
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 14:00:00,239.16,147.33,16.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41974
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 15:00:00,239.16,147.4,16.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41975
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 16:00:00,239.18,147.39,18.0,47.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41976
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 17:00:00,239.19,147.39,19.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41977
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 18:00:00,239.19,147.39,19.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41978
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 19:00:00,239.18,147.32,18.0,11.0,26.0,8.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41979
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 20:00:00,239.16,147.17,16.0,27.0,57.0,39.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41980
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 21:00:00,239.14,147.11,14.0,27.0,57.0,39.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41981
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 22:00:00,239.11,147.9,11.0,13.0,57.0,40.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41982
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 23:00:00,239.09,146.83,9.0,35.0,65.0,47.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41983
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-10 23:59:00,239.09,146.91,9.0,37.0,37.0,19.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41984
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 01:00:00,239.08,146.91,8.0,3.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41985
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 02:00:00,239.09,146.98,9.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41986
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 03:00:00,239.09,147.06,9.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41987
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 04:00:00,239.09,147.12,9.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41988
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 05:00:00,239.09,147.19,9.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41989
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 06:00:00,239.1,147.26,10.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41990
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 07:00:00,239.1,147.33,10.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41991
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 08:00:00,239.11,147.4,11.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41992
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 09:00:00,239.12,147.46,12.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41993
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 10:00:00,239.12,147.46,12.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41994
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 11:00:00,239.12,147.53,12.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41995
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 12:00:00,239.13,147.53,13.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41996
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 13:00:00,239.13,147.53,13.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41997
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 14:00:00,239.13,147.53,13.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41998
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 15:00:00,239.13,147.61,13.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,41999
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 16:00:00,239.14,147.61,14.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42000
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 17:00:00,239.14,147.61,14.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42001
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 18:00:00,239.14,147.61,14.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42002
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 19:00:00,239.15,147.61,15.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42003
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 20:00:00,239.15,147.54,15.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42004
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 21:00:00,239.15,147.41,15.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42005
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 22:00:00,239.16,147.27,16.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42006
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 23:00:00,239.16,147.13,16.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42007
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-11 23:59:00,239.16,147.0,16.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42008
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-12 01:00:00,239.17,146.93,17.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42009
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-12 02:00:00,239.17,146.93,17.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42010
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-12 03:00:00,239.18,146.93,18.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42011
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-12 04:00:00,239.18,146.93,18.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42012
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2023-01-12 05:00:00,239.18,146.93,18.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_01.csv,42013
