phase,profile,horizon_h,population,subset,compared_family,matching_control,observed_targets,pairs,failures,baseline_hits,compared_hits,hits_delta,baseline_mae_m,compared_mae_m,mae_m_delta,baseline_bias_m,compared_bias_m,bias_m_delta,baseline_p98_abs_m,compared_p98_abs_m,p98_abs_m_delta,baseline_max_abs_m,compared_max_abs_m,max_abs_m_delta
test,A,7,missing24,level_ge_7m,mixed_profile_candidate,profile_A_control,97,96,1,48,44,-4,0.9650042977625173,0.9851660312749201,0.020161733512402802,-0.14028725380671048,-0.1664890672300999,-0.026201813423389425,4.723837275183331,4.851835889035708,0.12799861385237676,5.0700479704763755,5.194583557487675,0.12453558701129985
test,A,7,missing24,level_ge_7m,profile_B_control,profile_A_control,97,96,1,48,44,-4,0.9650042977625173,0.9721788468029134,0.007174549040396161,-0.14028725380671048,-0.1215456687857046,0.018741585021005883,4.723837275183331,4.617287926278344,-0.1065493489049869,5.0700479704763755,5.056457293860946,-0.013590676615429231
test,A,8,full_schedule,all,mixed_profile_candidate,profile_A_control,1937,1923,14,1627,1606,-21,0.30666637100702215,0.3173513626884042,0.010684991681382039,-0.024753704470909448,-0.03754511479536127,-0.01279141032445182,1.4585654532495484,1.4436644358031168,-0.014901017446431686,5.604734107449106,5.45787612304345,-0.14685798440565634
test,A,8,full_schedule,all,profile_B_control,profile_A_control,1937,1923,14,1627,1612,-15,0.30666637100702215,0.3246737689955732,0.018007397988551055,-0.024753704470909448,-0.0468554705781302,-0.02210176610722075,1.4585654532495484,1.51835082381041,0.05978537056086153,5.604734107449106,5.57685876723016,-0.02787534021894622
test,A,8,full_schedule,level_ge_7m,mixed_profile_candidate,profile_A_control,237,236,1,133,121,-12,0.755319244918544,0.7751780529783651,0.019858808059821098,-0.11637265187503304,-0.11581916088022788,0.0005534909948051586,4.827539386884976,4.590958043301558,-0.23658134358341787,5.604734107449106,5.45787612304345,-0.14685798440565634
test,A,8,full_schedule,level_ge_7m,profile_B_control,profile_A_control,237,236,1,133,123,-10,0.755319244918544,0.7866481479660069,0.03132890304746294,-0.11637265187503304,-0.13072541290394044,-0.014352761028907396,4.827539386884976,4.615746768308397,-0.21179261857657927,5.604734107449106,5.57685876723016,-0.02787534021894622
test,A,8,complete24,all,mixed_profile_candidate,profile_A_control,1341,1341,0,1159,1151,-8,0.26541469194068074,0.2766634403860005,0.011248748445319756,-0.019413806394025162,-0.039573498261755886,-0.020159691867730724,1.0056346878363784,1.0668408248046162,0.061206136968237734,2.7901413305463363,2.7751458592153977,-0.014995471330938592
test,A,8,complete24,all,profile_B_control,profile_A_control,1341,1341,0,1159,1160,1,0.26541469194068074,0.2796444150865947,0.014229723145913975,-0.019413806394025162,-0.04977050609840958,-0.030356699704384416,1.0056346878363784,1.0236830056721675,0.018048317835789085,2.7901413305463363,3.043398496036536,0.25325716549019983
test,A,8,complete24,level_ge_7m,mixed_profile_candidate,profile_A_control,140,140,0,92,86,-6,0.4968572362915241,0.5162538322928217,0.019396596001297617,-0.03170413599367702,-0.06615910038458025,-0.03445496439090324,1.9063552206581342,2.083227570599172,0.17687234994103762,2.7901413305463363,2.7751458592153977,-0.014995471330938592
test,A,8,complete24,level_ge_7m,profile_B_control,profile_A_control,140,140,0,92,89,-3,0.4968572362915241,0.5177519445026834,0.02089470821115924,-0.03170413599367702,-0.07577453596613389,-0.04407039997245687,1.9063552206581342,2.0933984040154745,0.18704318335734027,2.7901413305463363,3.043398496036536,0.25325716549019983
test,A,8,missing24,all,mixed_profile_candidate,profile_A_control,596,582,14,468,455,-13,0.4017153428763758,0.41110136923054075,0.009386026354164967,-0.037057490245998484,-0.032871468354750986,0.0041860218912474975,2.176987956927859,2.3489050020424527,0.1719170451145935,5.604734107449106,5.45787612304345,-0.14685798440565634
test,A,8,missing24,all,profile_B_control,profile_A_control,596,582,14,468,452,-16,0.4017153428763758,0.4284269710435802,0.026711628167204404,-0.037057490245998484,-0.04013886811645556,-0.0030813778704570777,2.176987956927859,2.3675244770687254,0.1905365201408662,5.604734107449106,5.57685876723016,-0.02787534021894622
test,A,8,missing24,level_ge_7m,mixed_profile_candidate,profile_A_control,97,96,1,41,35,-6,1.1322430074996144,1.1527758748114492,0.02053286731183479,-0.23984757086867728,-0.18824008243638068,0.051607488432296594,5.264158560801492,5.159251986271684,-0.10490657452980745,5.604734107449106,5.45787612304345,-0.14685798440565634
test,A,8,missing24,level_ge_7m,profile_B_control,profile_A_control,97,96,1,41,34,-7,1.1322430074996144,1.1787884446833539,0.04654543718373949,-0.23984757086867728,-0.21086210843824169,0.028985462430435593,5.264158560801492,5.102503273998238,-0.1616552868032537,5.604734107449106,5.57685876723016,-0.02787534021894622
test,A,9,full_schedule,all,mixed_profile_candidate,profile_A_control,1936,1921,15,1508,1505,-3,0.37776859764541687,0.3855620418678308,0.007793444222413903,-0.030224068283637655,-0.032290017233661615,-0.0020659489500239603,1.6701594862922722,1.7584185586746508,0.08825907238237862,6.290140102551524,6.118445629477499,-0.17169447307402486
test,A,9,full_schedule,all,profile_B_control,profile_A_control,1936,1921,15,1508,1486,-22,0.37776859764541687,0.39233513941613923,0.014566541770722363,-0.030224068283637655,-0.04662024914760921,-0.016396180863971557,1.6701594862922722,1.786077090812894,0.11591760452062183,6.290140102551524,6.015938421308954,-0.2742016812425696
test,A,9,full_schedule,level_ge_7m,mixed_profile_candidate,profile_A_control,237,236,1,110,113,3,0.9219381059929672,0.9356992478883963,0.013761141895429096,-0.16433407386790516,-0.15648337735449175,0.007850696513413413,5.274329315894431,5.332274601135511,0.05794528524107978,6.290140102551524,6.118445629477499,-0.17169447307402486
test,A,9,full_schedule,level_ge_7m,profile_B_control,profile_A_control,237,236,1,110,118,8,0.9219381059929672,0.9329835642042607,0.011045458211293435,-0.16433407386790516,-0.16351097056582994,0.0008231033020752176,5.274329315894431,5.314152633031037,0.03982331713660603,6.290140102551524,6.015938421308954,-0.2742016812425696
test,A,9,complete24,all,mixed_profile_candidate,profile_A_control,1340,1340,0,1092,1081,-11,0.325272828721778,0.3342333525446426,0.008960523822864608,-0.02985907160689978,-0.03370221892382583,-0.003843147316926046,1.2829090653222985,1.3624721685908243,0.07956310326852578,3.425025934885225,3.239686551136744,-0.1853393837484809
test,A,9,complete24,all,profile_B_control,profile_A_control,1340,1340,0,1092,1076,-16,0.325272828721778,0.3383508830946662,0.013078054372888226,-0.02985907160689978,-0.04813723067522603,-0.01827815906832625,1.2829090653222985,1.3255583103366266,0.0426492450143281,3.425025934885225,3.2005656276282917,-0.22446030725693333
test,A,9,complete24,level_ge_7m,mixed_profile_candidate,profile_A_control,140,140,0,81,81,0,0.6075380683023462,0.6274421397566985,0.019904071454352246,-0.09302092043516941,-0.08440436656595493,0.008616553869214477,2.3498259032921083,2.3279459155547078,-0.02187998773740052,3.425025934885225,3.239686551136744,-0.1853393837484809
test,A,9,complete24,level_ge_7m,profile_B_control,profile_A_control,140,140,0,81,82,1,0.6075380683023462,0.621947619203387,0.01440955090104079,-0.09302092043516941,-0.10672630572575047,-0.01370538529058106,2.3498259032921083,2.154893077279123,-0.19493282601298523,3.425025934885225,3.2005656276282917,-0.22446030725693333
test,A,9,missing24,all,mixed_profile_candidate,profile_A_control,596,581,15,416,424,8,0.4988431765742917,0.5039449053670945,0.00510172879280274,-0.031065885059590754,-0.029032959979238115,0.002032925080352639,2.705821332421244,2.7414710494478585,0.03564971702661435,6.290140102551524,6.118445629477499,-0.17169447307402486
test,A,9,missing24,all,profile_B_control,profile_A_control,596,581,15,416,410,-6,0.4988431765742917,0.5168427185396745,0.017999541965382726,-0.031065885059590754,-0.043121530994413786,-0.012055645934823032,2.705821332421244,2.6943281052436734,-0.01149322717757073,6.290140102551524,6.015938421308954,-0.2742016812425696
test,A,9,missing24,level_ge_7m,mixed_profile_candidate,profile_A_control,97,96,1,29,32,3,1.3804381609584564,1.3852408639137892,0.004802702955332805,-0.2683324226239782,-0.2615986014211078,0.006733821202870416,5.491292904016797,5.7010245790786716,0.2097316750618745,6.290140102551524,6.118445629477499,-0.17169447307402486
test,A,9,missing24,level_ge_7m,profile_B_control,profile_A_control,97,96,1,29,36,7,1.3804381609584564,1.3865776506638678,0.0061394897054114494,-0.2683324226239782,-0.2463219401242791,0.022010482499699113,5.491292904016797,5.517307848661864,0.02601494464506704,6.290140102551524,6.015938421308954,-0.2742016812425696
test,A,10,full_schedule,all,mixed_profile_candidate,profile_A_control,1935,1919,16,1428,1418,-10,0.4209481888845981,0.425027421975662,0.004079233091063894,-0.04447505843559547,-0.05565227012861595,-0.01117721169302048,1.7637851981847312,1.8073487632522252,0.043563565067493926,6.511789742894907,6.339306509605971,-0.17248323328893544
test,A,10,full_schedule,all,profile_B_control,profile_A_control,1935,1919,16,1428,1406,-22,0.4209481888845981,0.4418996974271682,0.020951508542570108,-0.04447505843559547,-0.07249731027102432,-0.028022251835428856,1.7637851981847312,1.9277594038616077,0.16397420567687648,6.511789742894907,6.1922946079013705,-0.3194951349935362
test,A,10,full_schedule,level_ge_7m,mixed_profile_candidate,profile_A_control,237,236,1,88,90,2,1.0271418171782014,1.05730422497696,0.03016240779875856,-0.21260616529891163,-0.21318551242548123,-0.000579347126569596,5.481756312565704,5.65075591024608,0.16899959768037576,6.511789742894907,6.339306509605971,-0.17248323328893544
test,A,10,full_schedule,level_ge_7m,profile_B_control,profile_A_control,237,236,1,88,94,6,1.0271418171782014,1.0917462929393307,0.06460447576112927,-0.21260616529891163,-0.24152362616635786,-0.028917460867446232,5.481756312565704,5.699810652295418,0.2180543397297141,6.511789742894907,6.1922946079013705,-0.3194951349935362
test,A,10,complete24,all,mixed_profile_candidate,profile_A_control,1339,1339,0,1032,1017,-15,0.375033579683959,0.37944981009756984,0.004416230413610833,-0.0334575656857328,-0.049580644201119926,-0.016123078515387128,1.4520769943696634,1.5287446285458417,0.07666763417617828,3.252112412471128,3.198941444263845,-0.053170968207282954
test,A,10,complete24,all,profile_B_control,profile_A_control,1339,1339,0,1032,1005,-27,0.375033579683959,0.3961164785571026,0.021082898873143574,-0.0334575656857328,-0.07518132886069341,-0.04172376317496061,1.4520769943696634,1.5408658555738148,0.08878886120415141,3.252112412471128,3.8076546957293225,0.5555422832581947
test,A,10,complete24,level_ge_7m,mixed_profile_candidate,profile_A_control,140,140,0,64,64,0,0.7665349756563126,0.7878340134884663,0.0212990378321537,-0.08209177174047658,-0.09550725196842538,-0.013415480227948806,2.7430789524562296,2.8840352820367836,0.14095632958055404,3.252112412471128,3.198941444263845,-0.053170968207282954
test,A,10,complete24,level_ge_7m,profile_B_control,profile_A_control,140,140,0,64,65,1,0.7665349756563126,0.8276946826075073,0.06115970695119477,-0.08209177174047658,-0.15066739090897546,-0.06857561916849889,2.7430789524562296,2.9883636202769286,0.24528466782069902,3.252112412471128,3.8076546957293225,0.5555422832581947
test,A,10,missing24,all,mixed_profile_candidate,profile_A_control,596,580,16,396,401,5,0.5269476056426254,0.5302488397424989,0.0033012340998734846,-0.0699102701460543,-0.06966935136468004,0.0002409187813742636,2.827665157367319,2.790446909453312,-0.03721824791400685,6.511789742894907,6.339306509605971,-0.17248323328893544
test,A,10,missing24,all,profile_B_control,profile_A_control,596,580,16,396,401,5,0.5269476056426254,0.5475957837496129,0.02064817810698749,-0.0699102701460543,-0.06630092942349514,0.003609340722559168,2.827665157367319,2.900530687197488,0.07286552983016925,6.511789742894907,6.1922946079013705,-0.3194951349935362
test,A,10,missing24,level_ge_7m,mixed_profile_candidate,profile_A_control,97,96,1,24,26,2,1.4071934610642893,1.4502816167310133,0.04308815566672397,-0.4029396559049627,-0.3847996422586876,0.0181400136462751,6.021443905628565,6.067441064523961,0.04599715889539624,6.511789742894907,6.339306509605971,-0.17248323328893544
test,A,10,missing24,level_ge_7m,profile_B_control,profile_A_control,97,96,1,24,29,5,1.4071934610642893,1.4768215580065729,0.06962809694228356,-0.4029396559049627,-0.3740223025833737,0.028917353321589012,6.021443905628565,6.1157194022334815,0.09427549660491685,6.511789742894907,6.1922946079013705,-0.3194951349935362
test,A,11,full_schedule,all,mixed_profile_candidate,profile_A_control,1934,1917,17,1336,1348,12,0.46483961851243744,0.4688840541893353,0.004044435676897884,-0.07174115399877685,-0.08340821570774713,-0.011667061708970278,2.2188750520964926,2.2585217949615344,0.03964674286504177,7.1933341782238,7.15943769248484,-0.033896485738960536
test,A,11,full_schedule,all,profile_B_control,profile_A_control,1934,1917,17,1336,1328,-8,0.46483961851243744,0.47543626984854775,0.010596651336110319,-0.07174115399877685,-0.09007788904074153,-0.018336735041964675,2.2188750520964926,2.2050219252487846,-0.013853126847708008,7.1933341782238,6.669592937105812,-0.523741241117988
test,A,11,full_schedule,level_ge_7m,mixed_profile_candidate,profile_A_control,237,236,1,88,82,-6,1.167452400439356,1.2117416688285163,0.04428926838916025,-0.2910094263112121,-0.3281422245469177,-0.03713279823570559,6.060967702353861,6.257999730274706,0.1970320279208453,7.1933341782238,7.15943769248484,-0.033896485738960536
test,A,11,full_schedule,level_ge_7m,profile_B_control,profile_A_control,237,236,1,88,86,-2,1.167452400439356,1.2150173040131118,0.04756490357375576,-0.2910094263112121,-0.3224780336097409,-0.031468607298528795,6.060967702353861,5.970163907798036,-0.09080379455582488,7.1933341782238,6.669592937105812,-0.523741241117988
test,A,11,complete24,all,mixed_profile_candidate,profile_A_control,1338,1338,0,967,976,9,0.4134046449716045,0.4140524674218558,0.0006478224502513008,-0.06932606669894702,-0.07959767756539964,-0.010271610866452618,1.5336035098458884,1.5978382604460433,0.06423475060015482,3.849960848752257,4.059983313554843,0.21002246480258613
test,A,11,complete24,all,profile_B_control,profile_A_control,1338,1338,0,967,965,-2,0.4134046449716045,0.4186317212113308,0.0052270762397262915,-0.06932606669894702,-0.09652880732133183,-0.027202740622384813,1.5336035098458884,1.613856872195007,0.08025336234911862,3.849960848752257,4.150683164893289,0.30072231614103195
test,A,11,complete24,level_ge_7m,mixed_profile_candidate,profile_A_control,140,140,0,64,59,-5,0.8501573559558026,0.9016870321437316,0.05152967618792903,-0.1552379735370739,-0.17962641276955807,-0.024388439232484183,3.141095608493031,3.279642449493056,0.138546841000025,3.849960848752257,4.059983313554843,0.21002246480258613
test,A,11,complete24,level_ge_7m,profile_B_control,profile_A_control,140,140,0,64,64,0,0.8501573559558026,0.8929767318431742,0.042819375887371613,-0.1552379735370739,-0.23449708167862465,-0.07925910814155077,3.141095608493031,3.6456127445676545,0.5045171360746235,3.849960848752257,4.150683164893289,0.30072231614103195
test,A,11,missing24,all,mixed_profile_candidate,profile_A_control,596,579,17,369,372,3,0.5836997128088701,0.5955933168748061,0.011893604065935981,-0.07732213294035255,-0.09221391524913045,-0.014891782308777898,3.1428715849775974,3.350122149502336,0.20725056452473867,7.1933341782238,7.15943769248484,-0.033896485738960536
test,A,11,missing24,all,profile_B_control,profile_A_control,596,579,17,369,363,-6,0.5836997128088701,0.6067048122951735,0.02300509948630336,-0.07732213294035255,-0.07517058565657948,0.0021515472837730643,3.1428715849775974,3.3550465713717457,0.21217498639414822,7.1933341782238,6.669592937105812,-0.523741241117988
test,A,11,missing24,level_ge_7m,mixed_profile_candidate,profile_A_control,97,96,1,24,23,-1,1.630174340311205,1.6639046806604938,0.03373034034928879,-0.48900946160683034,-0.5447277833889006,-0.05571832178207026,6.323824280762551,6.774312708632087,0.45048842786953625,7.1933341782238,7.15943769248484,-0.033896485738960536
test,A,11,missing24,level_ge_7m,profile_B_control,profile_A_control,97,96,1,24,22,-2,1.630174340311205,1.6846598050942714,0.05448546478306637,-0.48900946160683034,-0.4507835885092856,0.038225873097544716,6.323824280762551,6.254745938844889,-0.06907834191766238,7.1933341782238,6.669592937105812,-0.523741241117988
test,A,12,full_schedule,all,mixed_profile_candidate,profile_A_control,1933,1915,18,1314,1304,-10,0.48703728990212314,0.49747435731090545,0.010437067408782308,-0.07812136407325138,-0.08377757758054155,-0.005656213507290175,2.3949826911657883,2.539260988214759,0.14427829704897066,7.575214133637115,7.792800339521805,0.21758620588469046
test,A,12,full_schedule,all,profile_B_control,profile_A_control,1933,1915,18,1314,1302,-12,0.48703728990212314,0.495427883075339,0.008390593173215888,-0.07812136407325138,-0.08584292622876104,-0.007721562155509662,2.3949826911657883,2.5069217956076364,0.11193910444184807,7.575214133637115,7.103354101008396,-0.4718600326287188
test,A,12,full_schedule,level_ge_7m,mixed_profile_candidate,profile_A_control,237,236,1,91,75,-16,1.2469468675886748,1.3286731218781722,0.08172625428949742,-0.34118907892999634,-0.4001053870865401,-0.05891630815654375,6.3661798390046735,6.5612089405589185,0.1950291015542449,7.575214133637115,7.792800339521805,0.21758620588469046
test,A,12,full_schedule,level_ge_7m,profile_B_control,profile_A_control,237,236,1,91,75,-16,1.2469468675886748,1.2999399575985824,0.052993090009907595,-0.34118907892999634,-0.3867507181520701,-0.04556163922207379,6.3661798390046735,6.229580735909771,-0.13659910309490275,7.575214133637115,7.103354101008396,-0.4718600326287188
