dataset,period,horizon_h,population,subset,family,scheduled_rows,missing_truth,observed_targets,pairs,failures,hits,paired_hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
original,validation,7,complete24,all,normalized_plus2020,5912,28,5884,5884,0,5688,0.9666893269884432,0.9666893269884432,0.1234671146672953,0.04659823472976188,0.6158869922096056,2.9570158059859573
original,validation,7,complete24,level_ge_7m,raw_original,5912,28,28,28,0,18,0.6428571428571429,0.6428571428571429,0.4275016599210431,0.3297182360213466,1.6964790563889107,2.6556568259868305
original,validation,7,complete24,level_ge_7m,raw_plus2020,5912,28,28,28,0,22,0.7857142857142857,0.7857142857142857,0.36599592967606104,0.25358335707278684,1.3091012889627618,1.6104075559087958
original,validation,7,complete24,level_ge_7m,normalized_original,5912,28,28,28,0,18,0.6428571428571429,0.6428571428571429,0.4299736227075268,0.3303078318202794,1.672602345406892,2.604009097325245
original,validation,7,complete24,level_ge_7m,normalized_plus2020,5912,28,28,28,0,21,0.75,0.75,0.3881963676912018,0.2961891240252173,1.360039988735543,1.6027113082585442
original,validation,7,missing24,all,raw_original,633,6,627,587,40,499,0.8500851788756388,0.79585326953748,0.24094377630913266,0.10269993026770294,1.0498734597155641,1.61686335511456
original,validation,7,missing24,all,raw_plus2020,633,6,627,587,40,503,0.8568994889267462,0.8022328548644339,0.26783428648376295,-0.007246419569808257,1.4060305787951102,1.9099303063501614
original,validation,7,missing24,all,normalized_original,633,6,627,587,40,502,0.8551959114139693,0.8006379585326954,0.23887174966098904,0.09795403363381662,1.0469901804987725,1.5994599485309728
original,validation,7,missing24,all,normalized_plus2020,633,6,627,587,40,505,0.8603066439522998,0.8054226475279107,0.26627327406020296,0.001054770204726724,1.4810349860824081,1.9503543281725464
original,validation,7,missing24,level_ge_7m,raw_original,633,6,0,0,0,0,,,,,,
original,validation,7,missing24,level_ge_7m,raw_plus2020,633,6,0,0,0,0,,,,,,
original,validation,7,missing24,level_ge_7m,normalized_original,633,6,0,0,0,0,,,,,,
original,validation,7,missing24,level_ge_7m,normalized_plus2020,633,6,0,0,0,0,,,,,,
original,validation,8,full_schedule,all,raw_original,6544,34,6510,6470,40,5980,0.9242658423493045,0.9185867895545314,0.1737857161039854,0.07021685907380332,0.8389279903809922,2.692538070308298
original,validation,8,full_schedule,all,raw_plus2020,6544,34,6510,6470,40,6063,0.9370942812982999,0.9313364055299539,0.17592569270916875,0.05787056114404351,0.8317181234267347,3.2392303266477276
original,validation,8,full_schedule,all,normalized_original,6544,34,6510,6470,40,5997,0.9268933539412674,0.9211981566820276,0.17358653716331143,0.07167686497578893,0.8415473511213604,2.690148971436266
original,validation,8,full_schedule,all,normalized_plus2020,6544,34,6510,6470,40,6072,0.9384853168469861,0.9327188940092166,0.17542182507909007,0.05677571987300818,0.819676262240829,3.2373584988666737
original,validation,8,full_schedule,level_ge_7m,raw_original,6544,34,28,28,0,20,0.7142857142857143,0.7142857142857143,0.4882291267479996,0.34922148163674116,2.4609671216876006,2.5050304061770072
original,validation,8,full_schedule,level_ge_7m,raw_plus2020,6544,34,28,28,0,21,0.75,0.75,0.37579139202211265,0.19075273989476482,0.75207939358649,0.7601263675107086
original,validation,8,full_schedule,level_ge_7m,normalized_original,6544,34,28,28,0,20,0.7142857142857143,0.7142857142857143,0.4819940176575092,0.35021039510044016,2.487492483155291,2.5196661834589262
original,validation,8,full_schedule,level_ge_7m,normalized_plus2020,6544,34,28,28,0,21,0.75,0.75,0.3651397074878184,0.16986439063159056,0.724692903657884,0.7323997066654551
original,validation,8,complete24,all,raw_original,5912,30,5882,5882,0,5488,0.9330159809588575,0.9330159809588575,0.16373304279968726,0.06906971449483204,0.7926993911674007,2.692538070308298
original,validation,8,complete24,all,raw_plus2020,5912,30,5882,5882,0,5575,0.9478068684121047,0.9478068684121047,0.16402604541807303,0.061078149671365885,0.7436874505651233,3.2392303266477276
original,validation,8,complete24,all,normalized_original,5912,30,5882,5882,0,5502,0.9353961237674261,0.9353961237674261,0.16356904198080854,0.07101915946521956,0.7925080087680785,2.690148971436266
original,validation,8,complete24,all,normalized_plus2020,5912,30,5882,5882,0,5583,0.949166950017001,0.949166950017001,0.16345418733608183,0.05968048963219175,0.7302501057827323,3.2373584988666737
original,validation,8,complete24,level_ge_7m,raw_original,5912,30,28,28,0,20,0.7142857142857143,0.7142857142857143,0.4882291267479996,0.34922148163674116,2.4609671216876006,2.5050304061770072
original,validation,8,complete24,level_ge_7m,raw_plus2020,5912,30,28,28,0,21,0.75,0.75,0.37579139202211265,0.19075273989476482,0.75207939358649,0.7601263675107086
original,validation,8,complete24,level_ge_7m,normalized_original,5912,30,28,28,0,20,0.7142857142857143,0.7142857142857143,0.4819940176575092,0.35021039510044016,2.487492483155291,2.5196661834589262
original,validation,8,complete24,level_ge_7m,normalized_plus2020,5912,30,28,28,0,21,0.75,0.75,0.3651397074878184,0.16986439063159056,0.724692903657884,0.7323997066654551
original,validation,8,missing24,all,raw_original,632,4,628,588,40,492,0.8367346938775511,0.7834394904458599,0.274346641913308,0.08169220671582561,1.1132679089908313,1.6334763345769154
original,validation,8,missing24,all,raw_plus2020,632,4,628,588,40,488,0.8299319727891157,0.7770700636942676,0.29496264061091204,0.025783765705760905,1.3624432228760974,1.7116657964903772
original,validation,8,missing24,all,normalized_original,632,4,628,588,40,495,0.8418367346938775,0.7882165605095541,0.2737955621012062,0.07825615717505603,1.1172090748828496,1.574482551120548
original,validation,8,missing24,all,normalized_plus2020,632,4,628,588,40,489,0.8316326530612245,0.7786624203821656,0.2951389087599989,0.02771814211192363,1.364349093077479,1.7135266667826907
original,validation,8,missing24,level_ge_7m,raw_original,632,4,0,0,0,0,,,,,,
original,validation,8,missing24,level_ge_7m,raw_plus2020,632,4,0,0,0,0,,,,,,
original,validation,8,missing24,level_ge_7m,normalized_original,632,4,0,0,0,0,,,,,,
original,validation,8,missing24,level_ge_7m,normalized_plus2020,632,4,0,0,0,0,,,,,,
original,validation,9,full_schedule,all,raw_original,6543,34,6509,6470,39,5862,0.9060278207109738,0.9005991703794746,0.20975928763948337,0.0968513378323692,0.9493061748169647,3.5173872091375897
original,validation,9,full_schedule,all,raw_plus2020,6543,34,6509,6470,39,5870,0.9072642967542504,0.9018282378245506,0.20792455646294256,0.07669021108949949,0.9346271973484329,3.2044479055913695
original,validation,9,full_schedule,all,normalized_original,6543,34,6509,6470,39,5852,0.9044822256568779,0.8990628360731295,0.21157762397551472,0.0974187811581145,0.9513832693710454,3.5114932702595865
original,validation,9,full_schedule,all,normalized_plus2020,6543,34,6509,6470,39,5880,0.9088098918083463,0.9033645721308957,0.2061987378610645,0.07087295105717129,0.9188692006493245,3.2764343759451457
original,validation,9,full_schedule,level_ge_7m,raw_original,6543,34,28,28,0,17,0.6071428571428571,0.6071428571428571,0.6095633629892163,0.45822141749499146,2.059747594337603,2.1405087524778477
original,validation,9,full_schedule,level_ge_7m,raw_plus2020,6543,34,28,28,0,15,0.5357142857142857,0.5357142857142857,0.504473866873807,0.41883414957461657,0.9673487347378852,0.9834888366483341
original,validation,9,full_schedule,level_ge_7m,normalized_original,6543,34,28,28,0,17,0.6071428571428571,0.6071428571428571,0.6078073786710301,0.5035048272595889,2.0006717944109904,2.0756267167896514
original,validation,9,full_schedule,level_ge_7m,normalized_plus2020,6543,34,28,28,0,14,0.5,0.5,0.501553792567872,0.41922842290201867,0.9367851902649654,0.9436241981551454
original,validation,9,complete24,all,raw_original,5912,29,5883,5883,0,5395,0.9170491245962944,0.9170491245962944,0.19830282013669204,0.09168644836336785,0.8676598035546202,3.5173872091375897
original,validation,9,complete24,all,raw_plus2020,5912,29,5883,5883,0,5413,0.9201087880333163,0.9201087880333163,0.19417852192803312,0.08009353629055108,0.8338579531328729,3.2044479055913695
original,validation,9,complete24,all,normalized_original,5912,29,5883,5883,0,5386,0.9155192928777834,0.9155192928777834,0.20046594980040783,0.09264151713372136,0.8784016931173846,3.5114932702595865
original,validation,9,complete24,all,normalized_plus2020,5912,29,5883,5883,0,5421,0.9214686384497706,0.9214686384497706,0.19269148102955871,0.07409466841642372,0.8338184884449014,3.2764343759451457
original,validation,9,complete24,level_ge_7m,raw_original,5912,29,28,28,0,17,0.6071428571428571,0.6071428571428571,0.6095633629892163,0.45822141749499146,2.059747594337603,2.1405087524778477
original,validation,9,complete24,level_ge_7m,raw_plus2020,5912,29,28,28,0,15,0.5357142857142857,0.5357142857142857,0.504473866873807,0.41883414957461657,0.9673487347378852,0.9834888366483341
original,validation,9,complete24,level_ge_7m,normalized_original,5912,29,28,28,0,17,0.6071428571428571,0.6071428571428571,0.6078073786710301,0.5035048272595889,2.0006717944109904,2.0756267167896514
original,validation,9,complete24,level_ge_7m,normalized_plus2020,5912,29,28,28,0,14,0.5,0.5,0.501553792567872,0.41922842290201867,0.9367851902649654,0.9436241981551454
original,validation,9,missing24,all,raw_original,631,5,626,587,39,467,0.7955706984667802,0.7460063897763578,0.32457768341277304,0.14861461678660254,1.2432749814772845,1.956957320537746
original,validation,9,missing24,all,raw_plus2020,631,5,626,587,39,457,0.778534923339012,0.7300319488817891,0.34568932847124295,0.04258158731132832,1.5082145253690344,2.143115549804251
original,validation,9,missing24,all,normalized_original,631,5,626,587,39,466,0.7938671209540034,0.744408945686901,0.32294045050388587,0.14529722111638543,1.2227711546157014,1.9044576006761653
original,validation,9,missing24,all,normalized_plus2020,631,5,626,587,39,459,0.7819420783645656,0.7332268370607029,0.34157044474308906,0.038584427676452294,1.5009025172114594,2.129783461611974
original,validation,9,missing24,level_ge_7m,raw_original,631,5,0,0,0,0,,,,,,
original,validation,9,missing24,level_ge_7m,raw_plus2020,631,5,0,0,0,0,,,,,,
original,validation,9,missing24,level_ge_7m,normalized_original,631,5,0,0,0,0,,,,,,
original,validation,9,missing24,level_ge_7m,normalized_plus2020,631,5,0,0,0,0,,,,,,
original,validation,10,full_schedule,all,raw_original,6542,34,6508,6468,40,5604,0.8664192949907236,0.8610940381069453,0.2647682161240813,0.10887774402637874,1.0635666059005755,3.441071344514551
original,validation,10,full_schedule,all,raw_plus2020,6542,34,6508,6468,40,5635,0.8712121212121212,0.8658574062692072,0.26378337585836337,0.059607131085746994,1.0633246680608135,2.901590375790006
original,validation,10,full_schedule,all,normalized_original,6542,34,6508,6468,40,5590,0.8642547928262214,0.8589428395820529,0.26382707204097877,0.10683563151013546,1.0513490140066406,3.429928328264767
original,validation,10,full_schedule,all,normalized_plus2020,6542,34,6508,6468,40,5637,0.87152133580705,0.8661647203441918,0.26339084754699355,0.0585064162231707,1.0685086736705411,2.8932482644552127
original,validation,10,full_schedule,level_ge_7m,raw_original,6542,34,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7637956998438623,0.659964362486402,1.639679570538911,1.6643311821088886
original,validation,10,full_schedule,level_ge_7m,raw_plus2020,6542,34,28,28,0,10,0.35714285714285715,0.35714285714285715,0.7356940778716989,0.648277275190976,1.5203038235819715,1.6713292291906034
original,validation,10,full_schedule,level_ge_7m,normalized_original,6542,34,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7780425905951841,0.6701229687513675,1.6595616835289309,1.7070730361088824
original,validation,10,full_schedule,level_ge_7m,normalized_plus2020,6542,34,28,28,0,9,0.32142857142857145,0.32142857142857145,0.7499522794176509,0.6473830491314152,1.5683110939721516,1.7470876774146182
original,validation,10,complete24,all,raw_original,5912,31,5881,5881,0,5175,0.8799523890494814,0.8799523890494814,0.25411992278393764,0.10137152735858379,0.9922304166187986,3.441071344514551
original,validation,10,complete24,all,raw_plus2020,5912,31,5881,5881,0,5194,0.8831831321203877,0.8831831321203877,0.2508141131223843,0.06406189170370376,0.9764449855903814,2.901590375790006
original,validation,10,complete24,all,normalized_original,5912,31,5881,5881,0,5163,0.8779119197415406,0.8779119197415406,0.2532331397562406,0.09891028699668798,0.9883175249548302,3.429928328264767
original,validation,10,complete24,all,normalized_plus2020,5912,31,5881,5881,0,5198,0.883863288556368,0.883863288556368,0.2505761100026153,0.06324375059925624,0.9650434811415134,2.8932482644552127
original,validation,10,complete24,level_ge_7m,raw_original,5912,31,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7637956998438623,0.659964362486402,1.639679570538911,1.6643311821088886
original,validation,10,complete24,level_ge_7m,raw_plus2020,5912,31,28,28,0,10,0.35714285714285715,0.35714285714285715,0.7356940778716989,0.648277275190976,1.5203038235819715,1.6713292291906034
original,validation,10,complete24,level_ge_7m,normalized_original,5912,31,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7780425905951841,0.6701229687513675,1.6595616835289309,1.7070730361088824
original,validation,10,complete24,level_ge_7m,normalized_plus2020,5912,31,28,28,0,9,0.32142857142857145,0.32142857142857145,0.7499522794176509,0.6473830491314152,1.5683110939721516,1.7470876774146182
original,validation,10,missing24,all,raw_original,630,3,627,587,40,429,0.7308347529812607,0.6842105263157895,0.3714506916494385,0.1840805723454625,1.3276339108147426,2.5248999812959902
original,validation,10,missing24,all,raw_plus2020,630,3,627,587,40,441,0.7512776831345827,0.7033492822966507,0.3937190388060517,0.014976045576030324,1.5453929109411737,2.139645268827424
original,validation,10,missing24,all,normalized_original,630,3,627,587,40,427,0.727427597955707,0.6810207336523126,0.36996491832129424,0.1862375924702456,1.3258317251659635,2.540534376124264
original,validation,10,missing24,all,normalized_plus2020,630,3,627,587,40,439,0.747870528109029,0.7001594896331739,0.391778362876616,0.011044297882865622,1.5542247024631153,2.106103990764134
original,validation,10,missing24,level_ge_7m,raw_original,630,3,0,0,0,0,,,,,,
original,validation,10,missing24,level_ge_7m,raw_plus2020,630,3,0,0,0,0,,,,,,
original,validation,10,missing24,level_ge_7m,normalized_original,630,3,0,0,0,0,,,,,,
original,validation,10,missing24,level_ge_7m,normalized_plus2020,630,3,0,0,0,0,,,,,,
original,validation,11,full_schedule,all,raw_original,6541,34,6507,6468,39,5352,0.8274582560296846,0.8224988473951129,0.3066261661079817,0.11491541569817183,1.241458802231562,3.9782715851312767
original,validation,11,full_schedule,all,raw_plus2020,6541,34,6507,6468,39,5477,0.8467841682127396,0.8417089288458584,0.2877927949924353,0.07964505589330455,1.1112479441515761,3.1950126269354304
original,validation,11,full_schedule,all,normalized_original,6541,34,6507,6468,39,5348,0.8268398268398268,0.8218841247886891,0.30647525916495494,0.12024970095662184,1.221725763132037,3.8569346113987977
original,validation,11,full_schedule,all,normalized_plus2020,6541,34,6507,6468,39,5454,0.8432282003710575,0.8381742738589212,0.2876456865679105,0.07966517813681816,1.118256440675429,3.1392932823467903
original,validation,11,full_schedule,level_ge_7m,raw_original,6541,34,28,28,0,9,0.32142857142857145,0.32142857142857145,0.913230549267538,0.6934932305653457,2.2734377675153006,2.3488613754696814
original,validation,11,full_schedule,level_ge_7m,raw_plus2020,6541,34,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7703725655892585,0.6608468246215481,1.7637393054753499,1.9131478636324442
original,validation,11,full_schedule,level_ge_7m,normalized_original,6541,34,28,28,0,9,0.32142857142857145,0.32142857142857145,0.9093274208958356,0.6950388928643544,2.306844635325291,2.3794393024975946
original,validation,11,full_schedule,level_ge_7m,normalized_plus2020,6541,34,28,28,0,10,0.35714285714285715,0.35714285714285715,0.807973199780149,0.6965135932272007,1.955594605245945,2.065739944467415
original,validation,11,complete24,all,raw_original,5912,30,5882,5882,0,4941,0.8400204012240734,0.8400204012240734,0.2954192516113556,0.10516865267842282,1.1899902207773405,3.2312729809688054
original,validation,11,complete24,all,raw_plus2020,5912,30,5882,5882,0,5048,0.8582114926895614,0.8582114926895614,0.27675811511614595,0.08449015833626065,1.0263772941730744,3.1950126269354304
original,validation,11,complete24,all,normalized_original,5912,30,5882,5882,0,4944,0.8405304318259096,0.8405304318259096,0.29549315790006636,0.11184894142266327,1.1882814694366968,3.186302021576795
original,validation,11,complete24,all,normalized_plus2020,5912,30,5882,5882,0,5031,0.8553213192791568,0.8553213192791568,0.2759291659468975,0.08484184658525731,1.0324488149807023,3.1392932823467903
original,validation,11,complete24,level_ge_7m,raw_original,5912,30,28,28,0,9,0.32142857142857145,0.32142857142857145,0.913230549267538,0.6934932305653457,2.2734377675153006,2.3488613754696814
original,validation,11,complete24,level_ge_7m,raw_plus2020,5912,30,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7703725655892585,0.6608468246215481,1.7637393054753499,1.9131478636324442
original,validation,11,complete24,level_ge_7m,normalized_original,5912,30,28,28,0,9,0.32142857142857145,0.32142857142857145,0.9093274208958356,0.6950388928643544,2.306844635325291,2.3794393024975946
original,validation,11,complete24,level_ge_7m,normalized_plus2020,5912,30,28,28,0,10,0.35714285714285715,0.35714285714285715,0.807973199780149,0.6965135932272007,1.955594605245945,2.065739944467415
