origin,station,query_time,source_time,age_after_delay_seconds,value_m,usable
2024-04-04T09:00:00-03:00,86472600,2024-04-04T08:45:00-03:00,2024-04-04T08:45:00-03:00,0.0,1.88,True
2024-04-04T10:00:00-03:00,86472600,2024-04-04T09:45:00-03:00,2024-04-04T09:45:00-03:00,0.0,1.78,True
2024-04-04T11:00:00-03:00,86472600,2024-04-04T10:45:00-03:00,2024-04-04T10:45:00-03:00,0.0,1.7,True
2024-04-04T12:00:00-03:00,86472600,2024-04-04T11:45:00-03:00,2024-04-04T11:45:00-03:00,0.0,1.64,True
2024-04-04T13:00:00-03:00,86472600,2024-04-04T12:45:00-03:00,2024-04-04T12:45:00-03:00,0.0,1.6,True
2024-04-04T14:00:00-03:00,86472600,2024-04-04T13:45:00-03:00,2024-04-04T13:45:00-03:00,0.0,1.57,True
2024-04-04T15:00:00-03:00,86472600,2024-04-04T14:45:00-03:00,2024-04-04T14:45:00-03:00,0.0,1.55,True
2024-04-04T16:00:00-03:00,86472600,2024-04-04T15:45:00-03:00,2024-04-04T15:45:00-03:00,0.0,,False
2024-04-04T17:00:00-03:00,86472600,2024-04-04T16:45:00-03:00,2024-04-04T16:45:00-03:00,0.0,,False
2024-04-04T18:00:00-03:00,86472600,2024-04-04T17:45:00-03:00,2024-04-04T17:45:00-03:00,0.0,1.52,True
2024-04-04T19:00:00-03:00,86472600,2024-04-04T18:45:00-03:00,2024-04-04T18:45:00-03:00,0.0,1.52,True
2024-04-04T20:00:00-03:00,86472600,2024-04-04T19:45:00-03:00,2024-04-04T19:45:00-03:00,0.0,1.52,True
2024-04-04T21:00:00-03:00,86472600,2024-04-04T20:45:00-03:00,2024-04-04T20:45:00-03:00,0.0,1.52,True
2024-04-04T22:00:00-03:00,86472600,2024-04-04T21:45:00-03:00,2024-04-04T21:45:00-03:00,0.0,1.52,True
2024-04-04T23:00:00-03:00,86472600,2024-04-04T22:45:00-03:00,2024-04-04T22:45:00-03:00,0.0,1.55,True
2024-04-05T00:00:00-03:00,86472600,2024-04-04T23:45:00-03:00,2024-04-04T23:45:00-03:00,0.0,1.72,True
2024-04-05T01:00:00-03:00,86472600,2024-04-05T00:45:00-03:00,2024-04-05T00:45:00-03:00,0.0,1.96,True
2024-04-05T02:00:00-03:00,86472600,2024-04-05T01:45:00-03:00,2024-04-05T01:45:00-03:00,0.0,2.13,True
2024-04-05T03:00:00-03:00,86472600,2024-04-05T02:45:00-03:00,2024-04-05T02:45:00-03:00,0.0,2.22,True
2024-04-05T04:00:00-03:00,86472600,2024-04-05T03:45:00-03:00,2024-04-05T03:45:00-03:00,0.0,2.26,True
2024-04-05T05:00:00-03:00,86472600,2024-04-05T04:45:00-03:00,2024-04-05T04:45:00-03:00,0.0,2.25,True
2024-04-05T06:00:00-03:00,86472600,2024-04-05T05:45:00-03:00,2024-04-05T05:45:00-03:00,0.0,2.17,True
2024-04-05T07:00:00-03:00,86472600,2024-04-05T06:45:00-03:00,2024-04-05T06:45:00-03:00,0.0,2.05,True
2024-04-05T08:00:00-03:00,86472600,2024-04-05T07:45:00-03:00,2024-04-05T07:45:00-03:00,0.0,1.92,True
2024-04-05T09:00:00-03:00,86472600,2024-04-05T08:45:00-03:00,2024-04-05T08:45:00-03:00,0.0,1.81,True
2024-04-05T10:00:00-03:00,86472600,2024-04-05T09:45:00-03:00,2024-04-05T09:45:00-03:00,0.0,1.72,True
2024-04-05T11:00:00-03:00,86472600,2024-04-05T10:45:00-03:00,2024-04-05T10:45:00-03:00,0.0,1.66,True
2024-04-05T12:00:00-03:00,86472600,2024-04-05T11:45:00-03:00,2024-04-05T11:45:00-03:00,0.0,1.61,True
2024-04-05T13:00:00-03:00,86472600,2024-04-05T12:45:00-03:00,2024-04-05T12:45:00-03:00,0.0,1.58,True
2024-04-05T14:00:00-03:00,86472600,2024-04-05T13:45:00-03:00,2024-04-05T13:45:00-03:00,0.0,1.56,True
2024-04-05T15:00:00-03:00,86472600,2024-04-05T14:45:00-03:00,2024-04-05T14:45:00-03:00,0.0,1.55,True
2024-04-05T16:00:00-03:00,86472600,2024-04-05T15:45:00-03:00,2024-04-05T15:45:00-03:00,0.0,1.56,True
2024-04-05T17:00:00-03:00,86472600,2024-04-05T16:45:00-03:00,2024-04-05T16:45:00-03:00,0.0,1.57,True
2024-04-05T18:00:00-03:00,86472600,2024-04-05T17:45:00-03:00,2024-04-05T17:45:00-03:00,0.0,1.59,True
2024-04-05T19:00:00-03:00,86472600,2024-04-05T18:45:00-03:00,2024-04-05T18:45:00-03:00,0.0,1.6,True
2024-04-05T20:00:00-03:00,86472600,2024-04-05T19:45:00-03:00,2024-04-05T19:45:00-03:00,0.0,1.61,True
2024-04-05T21:00:00-03:00,86472600,2024-04-05T20:45:00-03:00,2024-04-05T20:45:00-03:00,0.0,1.61,True
2024-04-05T22:00:00-03:00,86472600,2024-04-05T21:45:00-03:00,2024-04-05T21:45:00-03:00,0.0,1.61,True
2024-04-05T23:00:00-03:00,86472600,2024-04-05T22:45:00-03:00,2024-04-05T22:45:00-03:00,0.0,1.63,True
2024-04-06T00:00:00-03:00,86472600,2024-04-05T23:45:00-03:00,2024-04-05T23:45:00-03:00,0.0,1.76,True
2024-04-06T01:00:00-03:00,86472600,2024-04-06T00:45:00-03:00,2024-04-06T00:45:00-03:00,0.0,1.97,True
2024-04-06T02:00:00-03:00,86472600,2024-04-06T01:45:00-03:00,2024-04-06T01:45:00-03:00,0.0,2.13,True
2024-04-06T03:00:00-03:00,86472600,2024-04-06T02:45:00-03:00,2024-04-06T02:45:00-03:00,0.0,2.21,True
2024-04-06T04:00:00-03:00,86472600,2024-04-06T03:45:00-03:00,2024-04-06T03:45:00-03:00,0.0,2.24,True
2024-04-06T05:00:00-03:00,86472600,2024-04-06T04:45:00-03:00,2024-04-06T04:45:00-03:00,0.0,2.21,True
2024-04-06T06:00:00-03:00,86472600,2024-04-06T05:45:00-03:00,2024-04-06T05:45:00-03:00,0.0,2.12,True
2024-04-06T07:00:00-03:00,86472600,2024-04-06T06:45:00-03:00,2024-04-06T06:45:00-03:00,0.0,2.0,True
2024-04-06T08:00:00-03:00,86472600,2024-04-06T07:45:00-03:00,2024-04-06T07:45:00-03:00,0.0,1.88,True
2024-04-06T09:00:00-03:00,86472600,2024-04-06T08:45:00-03:00,2024-04-06T08:45:00-03:00,0.0,1.78,True
2024-04-06T10:00:00-03:00,86472600,2024-04-06T09:45:00-03:00,2024-04-06T09:45:00-03:00,0.0,1.7,True
2024-04-06T11:00:00-03:00,86472600,2024-04-06T10:45:00-03:00,2024-04-06T10:45:00-03:00,0.0,1.64,True
2024-04-06T12:00:00-03:00,86472600,2024-04-06T11:45:00-03:00,2024-04-06T11:45:00-03:00,0.0,1.6,True
2024-04-06T13:00:00-03:00,86472600,2024-04-06T12:45:00-03:00,2024-04-06T12:45:00-03:00,0.0,1.57,True
2024-04-06T14:00:00-03:00,86472600,2024-04-06T13:45:00-03:00,2024-04-06T13:45:00-03:00,0.0,1.57,True
2024-04-06T15:00:00-03:00,86472600,2024-04-06T14:45:00-03:00,2024-04-06T14:45:00-03:00,0.0,1.58,True
2024-04-06T16:00:00-03:00,86472600,2024-04-06T15:45:00-03:00,2024-04-06T15:45:00-03:00,0.0,1.59,True
2024-04-06T17:00:00-03:00,86472600,2024-04-06T16:45:00-03:00,2024-04-06T16:45:00-03:00,0.0,1.6,True
2024-04-06T18:00:00-03:00,86472600,2024-04-06T17:45:00-03:00,2024-04-06T17:45:00-03:00,0.0,1.61,True
2024-04-06T19:00:00-03:00,86472600,2024-04-06T18:45:00-03:00,2024-04-06T18:45:00-03:00,0.0,1.61,True
2024-04-06T20:00:00-03:00,86472600,2024-04-06T19:45:00-03:00,2024-04-06T19:45:00-03:00,0.0,1.6,True
2024-04-06T21:00:00-03:00,86472600,2024-04-06T20:45:00-03:00,2024-04-06T20:45:00-03:00,0.0,1.59,True
2024-04-06T22:00:00-03:00,86472600,2024-04-06T21:45:00-03:00,2024-04-06T21:45:00-03:00,0.0,1.58,True
2024-04-06T23:00:00-03:00,86472600,2024-04-06T22:45:00-03:00,2024-04-06T22:45:00-03:00,0.0,1.57,True
2024-04-07T00:00:00-03:00,86472600,2024-04-06T23:45:00-03:00,2024-04-06T23:45:00-03:00,0.0,1.56,True
2024-04-07T01:00:00-03:00,86472600,2024-04-07T00:45:00-03:00,2024-04-07T00:45:00-03:00,0.0,1.54,True
2024-04-07T02:00:00-03:00,86472600,2024-04-07T01:45:00-03:00,2024-04-07T01:45:00-03:00,0.0,1.53,True
2024-04-07T03:00:00-03:00,86472600,2024-04-07T02:45:00-03:00,2024-04-07T02:45:00-03:00,0.0,1.52,True
2024-04-07T04:00:00-03:00,86472600,2024-04-07T03:45:00-03:00,2024-04-07T03:45:00-03:00,0.0,1.52,True
2024-04-07T05:00:00-03:00,86472600,2024-04-07T04:45:00-03:00,2024-04-07T04:45:00-03:00,0.0,1.51,True
2024-04-07T06:00:00-03:00,86472600,2024-04-07T05:45:00-03:00,2024-04-07T05:45:00-03:00,0.0,1.51,True
2024-04-07T07:00:00-03:00,86472600,2024-04-07T06:45:00-03:00,2024-04-07T06:45:00-03:00,0.0,1.51,True
2024-04-07T08:00:00-03:00,86472600,2024-04-07T07:45:00-03:00,2024-04-07T07:45:00-03:00,0.0,1.54,True
2024-04-07T09:00:00-03:00,86472600,2024-04-07T08:45:00-03:00,2024-04-07T08:45:00-03:00,0.0,1.55,True
2024-04-07T10:00:00-03:00,86472600,2024-04-07T09:45:00-03:00,2024-04-07T09:45:00-03:00,0.0,1.56,True
2024-04-07T11:00:00-03:00,86472600,2024-04-07T10:45:00-03:00,2024-04-07T10:45:00-03:00,0.0,1.56,True
2024-04-07T12:00:00-03:00,86472600,2024-04-07T11:45:00-03:00,2024-04-07T11:45:00-03:00,0.0,1.57,True
2024-04-07T13:00:00-03:00,86472600,2024-04-07T12:45:00-03:00,2024-04-07T12:45:00-03:00,0.0,1.59,True
2024-04-07T14:00:00-03:00,86472600,2024-04-07T13:45:00-03:00,2024-04-07T13:45:00-03:00,0.0,1.68,True
2024-04-07T15:00:00-03:00,86472600,2024-04-07T14:45:00-03:00,2024-04-07T14:45:00-03:00,0.0,1.71,True
2024-04-07T16:00:00-03:00,86472600,2024-04-07T15:45:00-03:00,2024-04-07T15:45:00-03:00,0.0,1.7,True
2024-04-07T17:00:00-03:00,86472600,2024-04-07T16:45:00-03:00,2024-04-07T16:45:00-03:00,0.0,1.69,True
2024-04-07T18:00:00-03:00,86472600,2024-04-07T17:45:00-03:00,2024-04-07T17:45:00-03:00,0.0,1.68,True
2024-04-07T19:00:00-03:00,86472600,2024-04-07T18:45:00-03:00,2024-04-07T18:45:00-03:00,0.0,1.69,True
2024-04-07T20:00:00-03:00,86472600,2024-04-07T19:45:00-03:00,2024-04-07T19:45:00-03:00,0.0,1.69,True
2024-04-07T21:00:00-03:00,86472600,2024-04-07T20:45:00-03:00,2024-04-07T20:45:00-03:00,0.0,1.72,True
2024-04-07T22:00:00-03:00,86472600,2024-04-07T21:45:00-03:00,2024-04-07T21:45:00-03:00,0.0,1.8,True
2024-04-07T23:00:00-03:00,86472600,2024-04-07T22:45:00-03:00,2024-04-07T22:45:00-03:00,0.0,2.07,True
2024-04-08T00:00:00-03:00,86472600,2024-04-07T23:45:00-03:00,2024-04-07T23:45:00-03:00,0.0,2.25,True
2024-04-08T01:00:00-03:00,86472600,2024-04-08T00:45:00-03:00,2024-04-08T00:45:00-03:00,0.0,2.36,True
2024-04-08T02:00:00-03:00,86472600,2024-04-08T01:45:00-03:00,2024-04-08T01:45:00-03:00,0.0,2.41,True
2024-04-08T03:00:00-03:00,86472600,2024-04-08T02:45:00-03:00,2024-04-08T02:45:00-03:00,0.0,2.45,True
2024-04-08T04:00:00-03:00,86472600,2024-04-08T03:45:00-03:00,2024-04-08T03:45:00-03:00,0.0,2.47,True
2024-04-08T05:00:00-03:00,86472600,2024-04-08T04:45:00-03:00,2024-04-08T04:45:00-03:00,0.0,2.49,True
2024-04-08T06:00:00-03:00,86472600,2024-04-08T05:45:00-03:00,2024-04-08T05:45:00-03:00,0.0,2.51,True
2024-04-08T07:00:00-03:00,86472600,2024-04-08T06:45:00-03:00,2024-04-08T06:45:00-03:00,0.0,2.51,True
2024-04-08T08:00:00-03:00,86472600,2024-04-08T07:45:00-03:00,2024-04-08T07:45:00-03:00,0.0,2.51,True
2024-04-08T09:00:00-03:00,86472600,2024-04-08T08:45:00-03:00,2024-04-08T08:45:00-03:00,0.0,2.49,True
2024-04-08T10:00:00-03:00,86472600,2024-04-08T09:45:00-03:00,2024-04-08T09:45:00-03:00,0.0,2.46,True
2024-04-08T11:00:00-03:00,86472600,2024-04-08T10:45:00-03:00,2024-04-08T10:45:00-03:00,0.0,2.41,True
2024-04-08T12:00:00-03:00,86472600,2024-04-08T11:45:00-03:00,2024-04-08T11:45:00-03:00,0.0,2.35,True
2024-04-08T13:00:00-03:00,86472600,2024-04-08T12:45:00-03:00,2024-04-08T12:45:00-03:00,0.0,2.29,True
2024-04-08T14:00:00-03:00,86472600,2024-04-08T13:45:00-03:00,2024-04-08T13:45:00-03:00,0.0,2.25,True
2024-04-08T15:00:00-03:00,86472600,2024-04-08T14:45:00-03:00,2024-04-08T14:45:00-03:00,0.0,2.22,True
2024-04-08T16:00:00-03:00,86472600,2024-04-08T15:45:00-03:00,2024-04-08T15:45:00-03:00,0.0,2.2,True
2024-04-08T17:00:00-03:00,86472600,2024-04-08T16:45:00-03:00,2024-04-08T16:45:00-03:00,0.0,2.19,True
2024-04-08T18:00:00-03:00,86472600,2024-04-08T17:45:00-03:00,2024-04-08T17:45:00-03:00,0.0,2.19,True
2024-04-08T19:00:00-03:00,86472600,2024-04-08T18:45:00-03:00,2024-04-08T18:45:00-03:00,0.0,2.18,True
2024-04-08T20:00:00-03:00,86472600,2024-04-08T19:45:00-03:00,2024-04-08T19:45:00-03:00,0.0,2.18,True
2024-04-08T21:00:00-03:00,86472600,2024-04-08T20:45:00-03:00,2024-04-08T20:45:00-03:00,0.0,2.18,True
2024-04-08T22:00:00-03:00,86472600,2024-04-08T21:45:00-03:00,2024-04-08T21:45:00-03:00,0.0,2.18,True
2024-04-08T23:00:00-03:00,86472600,2024-04-08T22:45:00-03:00,2024-04-08T22:45:00-03:00,0.0,2.18,True
2024-04-09T00:00:00-03:00,86472600,2024-04-08T23:45:00-03:00,2024-04-08T23:45:00-03:00,0.0,2.18,True
2024-04-09T01:00:00-03:00,86472600,2024-04-09T00:45:00-03:00,2024-04-09T00:45:00-03:00,0.0,2.18,True
2024-04-09T02:00:00-03:00,86472600,2024-04-09T01:45:00-03:00,2024-04-09T01:45:00-03:00,0.0,2.18,True
2024-04-09T03:00:00-03:00,86472600,2024-04-09T02:45:00-03:00,2024-04-09T02:45:00-03:00,0.0,2.18,True
2024-04-09T04:00:00-03:00,86472600,2024-04-09T03:45:00-03:00,2024-04-09T03:45:00-03:00,0.0,2.18,True
2024-04-09T05:00:00-03:00,86472600,2024-04-09T04:45:00-03:00,2024-04-09T04:45:00-03:00,0.0,2.18,True
2024-04-09T06:00:00-03:00,86472600,2024-04-09T05:45:00-03:00,2024-04-09T05:45:00-03:00,0.0,2.18,True
2024-04-09T07:00:00-03:00,86472600,2024-04-09T06:45:00-03:00,2024-04-09T06:45:00-03:00,0.0,2.18,True
2024-04-09T08:00:00-03:00,86472600,2024-04-09T07:45:00-03:00,2024-04-09T07:45:00-03:00,0.0,2.18,True
2024-04-09T09:00:00-03:00,86472600,2024-04-09T08:45:00-03:00,2024-04-09T08:45:00-03:00,0.0,2.18,True
2024-04-09T10:00:00-03:00,86472600,2024-04-09T09:45:00-03:00,2024-04-09T09:45:00-03:00,0.0,2.18,True
2024-04-09T11:00:00-03:00,86472600,2024-04-09T10:45:00-03:00,2024-04-09T10:45:00-03:00,0.0,2.18,True
2024-04-09T12:00:00-03:00,86472600,2024-04-09T11:45:00-03:00,2024-04-09T11:45:00-03:00,0.0,2.18,True
2024-04-09T13:00:00-03:00,86472600,2024-04-09T12:45:00-03:00,2024-04-09T12:45:00-03:00,0.0,2.17,True
2024-04-09T14:00:00-03:00,86472600,2024-04-09T13:45:00-03:00,2024-04-09T13:45:00-03:00,0.0,2.15,True
2024-04-09T15:00:00-03:00,86472600,2024-04-09T14:45:00-03:00,2024-04-09T14:45:00-03:00,0.0,2.13,True
2024-04-09T16:00:00-03:00,86472600,2024-04-09T15:45:00-03:00,2024-04-09T15:45:00-03:00,0.0,2.11,True
2024-04-09T17:00:00-03:00,86472600,2024-04-09T16:45:00-03:00,2024-04-09T16:45:00-03:00,0.0,2.09,True
2024-04-09T18:00:00-03:00,86472600,2024-04-09T17:45:00-03:00,2024-04-09T17:45:00-03:00,0.0,2.08,True
2024-04-09T19:00:00-03:00,86472600,2024-04-09T18:45:00-03:00,2024-04-09T18:45:00-03:00,0.0,2.08,True
2024-04-09T20:00:00-03:00,86472600,2024-04-09T19:45:00-03:00,2024-04-09T19:45:00-03:00,0.0,2.08,True
2024-04-09T21:00:00-03:00,86472600,2024-04-09T20:45:00-03:00,2024-04-09T20:45:00-03:00,0.0,2.11,True
2024-04-09T22:00:00-03:00,86472600,2024-04-09T21:45:00-03:00,2024-04-09T21:45:00-03:00,0.0,2.13,True
2024-04-09T23:00:00-03:00,86472600,2024-04-09T22:45:00-03:00,2024-04-09T22:45:00-03:00,0.0,2.15,True
2024-04-10T00:00:00-03:00,86472600,2024-04-09T23:45:00-03:00,2024-04-09T23:45:00-03:00,0.0,2.16,True
2024-04-10T01:00:00-03:00,86472600,2024-04-10T00:45:00-03:00,2024-04-10T00:45:00-03:00,0.0,2.17,True
2024-04-10T02:00:00-03:00,86472600,2024-04-10T01:45:00-03:00,2024-04-10T01:45:00-03:00,0.0,2.17,True
2024-04-10T03:00:00-03:00,86472600,2024-04-10T02:45:00-03:00,2024-04-10T02:45:00-03:00,0.0,2.17,True
2024-04-10T04:00:00-03:00,86472600,2024-04-10T03:45:00-03:00,2024-04-10T03:45:00-03:00,0.0,2.17,True
2024-04-10T05:00:00-03:00,86472600,2024-04-10T04:45:00-03:00,2024-04-10T04:45:00-03:00,0.0,2.17,True
2024-04-10T06:00:00-03:00,86472600,2024-04-10T05:45:00-03:00,2024-04-10T05:45:00-03:00,0.0,2.17,True
2024-04-10T07:00:00-03:00,86472600,2024-04-10T06:45:00-03:00,2024-04-10T06:45:00-03:00,0.0,2.18,True
2024-04-10T08:00:00-03:00,86472600,2024-04-10T07:45:00-03:00,2024-04-10T07:45:00-03:00,0.0,2.19,True
2024-04-10T09:00:00-03:00,86472600,2024-04-10T08:45:00-03:00,2024-04-10T08:45:00-03:00,0.0,2.15,True
2024-04-10T10:00:00-03:00,86472600,2024-04-10T09:45:00-03:00,2024-04-10T09:45:00-03:00,0.0,2.07,True
2024-04-10T11:00:00-03:00,86472600,2024-04-10T10:45:00-03:00,2024-04-10T10:45:00-03:00,0.0,1.98,True
2024-04-10T12:00:00-03:00,86472600,2024-04-10T11:45:00-03:00,2024-04-10T11:45:00-03:00,0.0,1.89,True
2024-04-10T13:00:00-03:00,86472600,2024-04-10T12:45:00-03:00,2024-04-10T12:45:00-03:00,0.0,1.82,True
2024-04-10T14:00:00-03:00,86472600,2024-04-10T13:45:00-03:00,2024-04-10T13:45:00-03:00,0.0,1.77,True
2024-04-10T15:00:00-03:00,86472600,2024-04-10T14:45:00-03:00,2024-04-10T14:45:00-03:00,0.0,1.73,True
2024-04-10T16:00:00-03:00,86472600,2024-04-10T15:45:00-03:00,2024-04-10T15:45:00-03:00,0.0,1.7,True
2024-04-10T17:00:00-03:00,86472600,2024-04-10T16:45:00-03:00,2024-04-10T16:45:00-03:00,0.0,1.67,True
2024-04-10T18:00:00-03:00,86472600,2024-04-10T17:45:00-03:00,2024-04-10T17:45:00-03:00,0.0,1.66,True
2024-04-10T19:00:00-03:00,86472600,2024-04-10T18:45:00-03:00,2024-04-10T18:45:00-03:00,0.0,1.77,True
2024-04-10T20:00:00-03:00,86472600,2024-04-10T19:45:00-03:00,2024-04-10T19:45:00-03:00,0.0,2.14,True
2024-04-10T21:00:00-03:00,86472600,2024-04-10T20:45:00-03:00,2024-04-10T20:45:00-03:00,0.0,2.46,True
2024-04-10T22:00:00-03:00,86472600,2024-04-10T21:45:00-03:00,2024-04-10T21:45:00-03:00,0.0,2.56,True
2024-04-10T23:00:00-03:00,86472600,2024-04-10T22:45:00-03:00,2024-04-10T22:45:00-03:00,0.0,2.61,True
2024-04-11T00:00:00-03:00,86472600,2024-04-10T23:45:00-03:00,2024-04-10T23:45:00-03:00,0.0,2.61,True
2024-04-11T01:00:00-03:00,86472600,2024-04-11T00:45:00-03:00,2024-04-11T00:45:00-03:00,0.0,2.62,True
2024-04-11T02:00:00-03:00,86472600,2024-04-11T01:45:00-03:00,2024-04-11T01:45:00-03:00,0.0,2.63,True
2024-04-11T03:00:00-03:00,86472600,2024-04-11T02:45:00-03:00,2024-04-11T02:45:00-03:00,0.0,2.64,True
2024-04-11T04:00:00-03:00,86472600,2024-04-11T03:45:00-03:00,2024-04-11T03:45:00-03:00,0.0,2.63,True
2024-04-11T05:00:00-03:00,86472600,2024-04-11T04:45:00-03:00,2024-04-11T04:45:00-03:00,0.0,2.55,True
2024-04-11T06:00:00-03:00,86472600,2024-04-11T05:45:00-03:00,2024-04-11T05:45:00-03:00,0.0,2.38,True
2024-04-11T07:00:00-03:00,86472600,2024-04-11T06:45:00-03:00,2024-04-11T06:45:00-03:00,0.0,,False
2024-04-11T08:00:00-03:00,86472600,2024-04-11T07:45:00-03:00,2024-04-11T07:45:00-03:00,0.0,,False
2024-04-11T09:00:00-03:00,86472600,2024-04-11T08:45:00-03:00,2024-04-11T08:45:00-03:00,0.0,1.89,True
2024-04-11T10:00:00-03:00,86472600,2024-04-11T09:45:00-03:00,2024-04-11T09:45:00-03:00,0.0,1.78,True
2024-04-11T11:00:00-03:00,86472600,2024-04-11T10:45:00-03:00,2024-04-11T10:45:00-03:00,0.0,1.71,True
2024-04-11T12:00:00-03:00,86472600,2024-04-11T11:45:00-03:00,2024-04-11T11:45:00-03:00,0.0,1.65,True
2024-04-11T13:00:00-03:00,86472600,2024-04-11T12:45:00-03:00,2024-04-11T12:45:00-03:00,0.0,1.61,True
2024-04-11T14:00:00-03:00,86472600,2024-04-11T13:45:00-03:00,2024-04-11T13:45:00-03:00,0.0,1.58,True
2024-04-11T15:00:00-03:00,86472600,2024-04-11T14:45:00-03:00,2024-04-11T14:45:00-03:00,0.0,1.57,True
2024-04-11T16:00:00-03:00,86472600,2024-04-11T15:45:00-03:00,2024-04-11T15:45:00-03:00,0.0,1.56,True
2024-04-11T17:00:00-03:00,86472600,2024-04-11T16:45:00-03:00,2024-04-11T16:45:00-03:00,0.0,1.56,True
2024-04-11T18:00:00-03:00,86472600,2024-04-11T17:45:00-03:00,2024-04-11T17:45:00-03:00,0.0,1.58,True
2024-04-11T19:00:00-03:00,86472600,2024-04-11T18:45:00-03:00,2024-04-11T18:45:00-03:00,0.0,1.63,True
2024-04-11T20:00:00-03:00,86472600,2024-04-11T19:45:00-03:00,2024-04-11T19:45:00-03:00,0.0,1.73,True
2024-04-11T21:00:00-03:00,86472600,2024-04-11T20:45:00-03:00,2024-04-11T20:45:00-03:00,0.0,1.87,True
2024-04-11T22:00:00-03:00,86472600,2024-04-11T21:45:00-03:00,2024-04-11T21:45:00-03:00,0.0,1.95,True
2024-04-11T23:00:00-03:00,86472600,2024-04-11T22:45:00-03:00,2024-04-11T22:45:00-03:00,0.0,2.03,True
2024-04-12T00:00:00-03:00,86472600,2024-04-11T23:45:00-03:00,2024-04-11T23:45:00-03:00,0.0,2.05,True
2024-04-12T01:00:00-03:00,86472600,2024-04-12T00:45:00-03:00,2024-04-12T00:45:00-03:00,0.0,2.07,True
2024-04-12T02:00:00-03:00,86472600,2024-04-12T01:45:00-03:00,2024-04-12T01:45:00-03:00,0.0,2.07,True
2024-04-12T03:00:00-03:00,86472600,2024-04-12T02:45:00-03:00,2024-04-12T02:45:00-03:00,0.0,2.07,True
2024-04-12T04:00:00-03:00,86472600,2024-04-12T03:45:00-03:00,2024-04-12T03:45:00-03:00,0.0,2.07,True
2024-04-12T05:00:00-03:00,86472600,2024-04-12T04:45:00-03:00,2024-04-12T04:45:00-03:00,0.0,2.06,True
2024-04-12T06:00:00-03:00,86472600,2024-04-12T05:45:00-03:00,2024-04-12T05:45:00-03:00,0.0,2.01,True
2024-04-12T07:00:00-03:00,86472600,2024-04-12T06:45:00-03:00,2024-04-12T06:45:00-03:00,0.0,1.93,True
2024-04-12T08:00:00-03:00,86472600,2024-04-12T07:45:00-03:00,2024-04-12T07:45:00-03:00,0.0,1.84,True
2024-04-12T09:00:00-03:00,86472600,2024-04-12T08:45:00-03:00,2024-04-12T08:45:00-03:00,0.0,1.76,True
2024-04-12T10:00:00-03:00,86472600,2024-04-12T09:45:00-03:00,2024-04-12T09:45:00-03:00,0.0,1.7,True
2024-04-12T11:00:00-03:00,86472600,2024-04-12T10:45:00-03:00,2024-04-12T10:45:00-03:00,0.0,1.65,True
2024-04-12T12:00:00-03:00,86472600,2024-04-12T11:45:00-03:00,2024-04-12T11:45:00-03:00,0.0,1.61,True
2024-04-12T13:00:00-03:00,86472600,2024-04-12T12:45:00-03:00,2024-04-12T12:45:00-03:00,0.0,1.59,True
2024-04-12T14:00:00-03:00,86472600,2024-04-12T13:45:00-03:00,2024-04-12T13:45:00-03:00,0.0,1.58,True
2024-04-12T15:00:00-03:00,86472600,2024-04-12T14:45:00-03:00,2024-04-12T14:45:00-03:00,0.0,1.59,True
2024-04-12T16:00:00-03:00,86472600,2024-04-12T15:45:00-03:00,2024-04-12T15:45:00-03:00,0.0,1.61,True
2024-04-12T17:00:00-03:00,86472600,2024-04-12T16:45:00-03:00,2024-04-12T16:45:00-03:00,0.0,1.63,True
2024-04-12T18:00:00-03:00,86472600,2024-04-12T17:45:00-03:00,2024-04-12T17:45:00-03:00,0.0,1.64,True
2024-04-12T19:00:00-03:00,86472600,2024-04-12T18:45:00-03:00,2024-04-12T18:45:00-03:00,0.0,1.64,True
2024-04-12T20:00:00-03:00,86472600,2024-04-12T19:45:00-03:00,2024-04-12T19:45:00-03:00,0.0,1.63,True
2024-04-12T21:00:00-03:00,86472600,2024-04-12T20:45:00-03:00,2024-04-12T20:45:00-03:00,0.0,1.62,True
2024-04-12T22:00:00-03:00,86472600,2024-04-12T21:45:00-03:00,2024-04-12T21:45:00-03:00,0.0,1.63,True
2024-04-12T23:00:00-03:00,86472600,2024-04-12T22:45:00-03:00,2024-04-12T22:45:00-03:00,0.0,1.73,True
2024-04-13T00:00:00-03:00,86472600,2024-04-12T23:45:00-03:00,2024-04-12T23:45:00-03:00,0.0,1.88,True
2024-04-13T01:00:00-03:00,86472600,2024-04-13T00:45:00-03:00,2024-04-13T00:45:00-03:00,0.0,2.0,True
2024-04-13T02:00:00-03:00,86472600,2024-04-13T01:45:00-03:00,2024-04-13T01:45:00-03:00,0.0,2.07,True
2024-04-13T03:00:00-03:00,86472600,2024-04-13T02:45:00-03:00,2024-04-13T02:45:00-03:00,0.0,2.1,True
2024-04-13T04:00:00-03:00,86472600,2024-04-13T03:45:00-03:00,2024-04-13T03:45:00-03:00,0.0,2.11,True
2024-04-13T05:00:00-03:00,86472600,2024-04-13T04:45:00-03:00,2024-04-13T04:45:00-03:00,0.0,2.1,True
2024-04-13T06:00:00-03:00,86472600,2024-04-13T05:45:00-03:00,2024-04-13T05:45:00-03:00,0.0,2.06,True
2024-04-13T07:00:00-03:00,86472600,2024-04-13T06:45:00-03:00,2024-04-13T06:45:00-03:00,0.0,1.98,True
