CodEstacao,timestamp_source_naive,timestamp_utc_assuming_minus03,timezone_status,datum_status,NivelFinal,level_m,CQ_NivelFinal,duplicate_conflict,source_file
86510000,2024-03-02T01:15:00,2024-03-02T04:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,304.00,3.04,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-02T01:30:00,2024-03-02T04:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,305.00,3.05,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-02T01:45:00,2024-03-02T04:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,304.00,3.04,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-02T02:00:00,2024-03-02T05:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,304.00,3.04,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-02T02:15:00,2024-03-02T05:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,305.00,3.05,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-02T02:30:00,2024-03-02T05:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,305.00,3.05,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-02T02:45:00,2024-03-02T05:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,306.00,3.06,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-02T03:00:00,2024-03-02T06:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,306.00,3.06,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-02T03:15:00,2024-03-02T06:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,308.00,3.08,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-02T03:30:00,2024-03-02T06:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,309.00,3.09,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
