phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,hybrid_hits,hits_delta,reference_mae_m,hybrid_mae_m,mae_m_delta,reference_bias_m,hybrid_bias_m,bias_m_delta,reference_p98_abs_m,hybrid_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,hybrid_max_abs_m,max_abs_m_delta
validation,B,8,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,11,15,4,0.5716336864815942,0.5853078044390043,0.013674117957410137,0.5499011953171875,0.47748154728980047,-0.07241964802738704,1.2420466506151442,1.8356980568347807,0.5936514062196365,1.335266769823745,2.017447020677113,0.6821802508533681
validation,B,8,complete24,all,mixed_profile_candidate,primary_tree_only,5906,5906,0,5587,5670,83,0.1612729538269154,0.1421148113151953,-0.0191581425117201,0.05330973210643545,0.039141427392249725,-0.014168304714185724,0.6972109557422758,0.6327232335852905,-0.06448772215698528,2.3646913665301716,2.017447020677113,-0.3472443458530585
validation,B,8,complete24,all,profile_A_control,cross_profile,5906,5906,0,5583,5670,87,0.15453666193332652,0.1421148113151953,-0.012421850618131225,0.057417201727291034,0.039141427392249725,-0.01827577433504131,0.7012487680504966,0.6327232335852905,-0.06852553446520615,1.9956744310280672,2.017447020677113,0.021772589649045937
validation,B,8,complete24,all,profile_B_control,matching_profile,5906,5906,0,5576,5670,94,0.1636089688666101,0.1421148113151953,-0.021494157551414816,0.04861511611650244,0.039141427392249725,-0.009473688724252714,0.7175347742912122,0.6327232335852905,-0.08481154070592167,2.4148113737986923,2.017447020677113,-0.39736435312157914
validation,B,8,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,12,15,3,0.5476979996492372,0.5853078044390043,0.037609804789767165,0.44919244382268136,0.47748154728980047,0.028289103467119103,1.0821748765155306,1.8356980568347807,0.7535231803192501,1.1407016548166258,2.017447020677113,0.8767453658604873
validation,B,8,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,11,15,4,0.6081830981842798,0.5853078044390043,-0.022875293745275527,0.5208705308551785,0.47748154728980047,-0.04338898356537807,1.2520218101792746,1.8356980568347807,0.5836762466555061,1.308635443619158,2.017447020677113,0.7088115770579551
validation,B,8,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,11,15,4,0.5716336864815942,0.5853078044390043,0.013674117957410137,0.5499011953171875,0.47748154728980047,-0.07241964802738704,1.2420466506151442,1.8356980568347807,0.5936514062196365,1.335266769823745,2.017447020677113,0.6821802508533681
validation,B,8,missing24,all,mixed_profile_candidate,primary_tree_only,604,574,30,472,478,6,0.26447804304219835,0.24658461344970128,-0.017893429592497068,0.03953781129645166,0.037751153800833395,-0.0017866574956182657,1.1769977061520907,1.0636553530879236,-0.11334235306416707,1.572265819315882,1.6234049592243336,0.051139139908451536
validation,B,8,missing24,all,profile_A_control,cross_profile,604,574,30,471,478,7,0.2631756269990087,0.24658461344970128,-0.01659101354930742,0.04401738948102368,0.037751153800833395,-0.006266235680190288,1.0961171438898338,1.0636553530879236,-0.03246179080191025,1.6201468458674195,1.6234049592243336,0.003258113356914061
validation,B,8,missing24,all,profile_B_control,matching_profile,604,574,30,477,478,1,0.2633259167418575,0.24658461344970128,-0.01674130329215623,0.041414665390672775,0.037751153800833395,-0.00366351158983938,1.1193366215070673,1.0636553530879236,-0.05568126841914367,1.665645998861214,1.6234049592243336,-0.04224103963688042
validation,B,8,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,8,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,8,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,9,full_schedule,all,mixed_profile_candidate,primary_tree_only,6509,6479,30,5880,6012,132,0.2038300182607304,0.18666731641284467,-0.017162701847885736,0.0467111580621017,0.05374373577958589,0.007032577717484188,0.8489187843874666,0.8174350418030133,-0.0314837425844533,2.473954225633736,2.095584966384253,-0.37836925924948295
validation,B,9,full_schedule,all,profile_A_control,cross_profile,6509,6479,30,5855,6012,157,0.19949128851024708,0.18666731641284467,-0.012823972097402409,0.06427561657037947,0.05374373577958589,-0.010531880790793584,0.8807560132990404,0.8174350418030133,-0.06332097149602711,2.374972005512881,2.095584966384253,-0.2793870391286277
validation,B,9,full_schedule,all,profile_B_control,matching_profile,6509,6479,30,5855,6012,157,0.2076660813656506,0.18666731641284467,-0.02099876495280592,0.056687697170921564,0.05374373577958589,-0.002943961391335674,0.8657514241555004,0.8174350418030133,-0.04831638235248714,2.7098908516267364,2.095584966384253,-0.6143058852424832
validation,B,9,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,13,16,3,0.6278429398808643,0.532456827372331,-0.09538611250853324,0.6278429398808643,0.3455168147309921,-0.28232612514987215,1.2684971639044988,1.591493331660639,0.32299616775614015,1.2897325780055553,1.7073626572109273,0.417630079205372
validation,B,9,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,9,16,7,0.6894269479126728,0.532456827372331,-0.15697012054034176,0.6894269479126728,0.3455168147309921,-0.3439101331816807,1.5030822203468277,1.591493331660639,0.0884111113138113,1.5674758478046051,1.7073626572109273,0.13988680940632214
validation,B,9,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,13,16,3,0.550863307530523,0.532456827372331,-0.018406480158192018,0.550863307530523,0.3455168147309921,-0.20534649279953093,1.0177092394350462,1.591493331660639,0.5737840922255928,1.0197194289142804,1.7073626572109273,0.6876432282966469
validation,B,9,complete24,all,mixed_profile_candidate,primary_tree_only,5905,5905,0,5424,5547,123,0.19443130929657948,0.17693412017520288,-0.0174971891213766,0.04668806884115695,0.05499028465229357,0.008302215811136618,0.7831051812220637,0.7445440720909157,-0.038561109131148075,2.473954225633736,2.095584966384253,-0.37836925924948295
validation,B,9,complete24,all,profile_A_control,cross_profile,5905,5905,0,5391,5547,156,0.19051725362512298,0.17693412017520288,-0.013583133449920098,0.06646020590690103,0.05499028465229357,-0.011469921254607468,0.8377157094555361,0.7445440720909157,-0.09317163736462042,2.374972005512881,2.095584966384253,-0.2793870391286277
validation,B,9,complete24,all,profile_B_control,matching_profile,5905,5905,0,5388,5547,159,0.19831843664644225,0.17693412017520288,-0.021384316471239367,0.056670135279054505,0.05499028465229357,-0.0016798506267609384,0.8028268730521213,0.7445440720909157,-0.05828280096120564,2.7098908516267364,2.095584966384253,-0.6143058852424832
validation,B,9,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,13,16,3,0.6278429398808643,0.532456827372331,-0.09538611250853324,0.6278429398808643,0.3455168147309921,-0.28232612514987215,1.2684971639044988,1.591493331660639,0.32299616775614015,1.2897325780055553,1.7073626572109273,0.417630079205372
validation,B,9,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,9,16,7,0.6894269479126728,0.532456827372331,-0.15697012054034176,0.6894269479126728,0.3455168147309921,-0.3439101331816807,1.5030822203468277,1.591493331660639,0.0884111113138113,1.5674758478046051,1.7073626572109273,0.13988680940632214
validation,B,9,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,13,16,3,0.550863307530523,0.532456827372331,-0.018406480158192018,0.550863307530523,0.3455168147309921,-0.20534649279953093,1.0177092394350462,1.591493331660639,0.5737840922255928,1.0197194289142804,1.7073626572109273,0.6876432282966469
validation,B,9,missing24,all,mixed_profile_candidate,primary_tree_only,604,574,30,456,465,9,0.3005188273779976,0.286797148787888,-0.013721678590109643,0.0469486874169427,0.04091991854380397,-0.006028768873138732,1.1881254820548257,1.1973775157149138,0.009252033660088088,1.9165150276761385,1.7016557935830163,-0.21485923409312213
validation,B,9,missing24,all,profile_A_control,cross_profile,604,574,30,464,465,1,0.29181128153578356,0.286797148787888,-0.005014132747895583,0.041801748918532916,0.04091991854380397,-0.0008818303747289494,1.1458319779398922,1.1973775157149138,0.05154553777502158,1.7844843954678862,1.7016557935830163,-0.08282860188486985
validation,B,9,missing24,all,profile_B_control,matching_profile,604,574,30,467,465,-2,0.30382956928712396,0.286797148787888,-0.01703242049923598,0.05686836436861311,0.04091991854380397,-0.015948445824809143,1.188706613847198,1.1973775157149138,0.008670901867715797,1.9276072739604702,1.7016557935830163,-0.22595148037745383
validation,B,9,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,9,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,9,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,10,full_schedule,all,mixed_profile_candidate,primary_tree_only,6508,6478,30,5678,5726,48,0.2562090169205722,0.24048158850232534,-0.01572742841824684,0.05047235297355572,0.039289954160169095,-0.011182398813386625,0.9543544172607237,0.9341854898963065,-0.020168927364417222,2.7000360258143568,2.004541623863897,-0.6954944019504596
validation,B,10,full_schedule,all,profile_A_control,cross_profile,6508,6478,30,5657,5726,69,0.2570977597175168,0.24048158850232534,-0.01661617121519146,0.035926492373902,0.039289954160169095,0.003363461786267098,0.981022462428828,0.9341854898963065,-0.046836972532521504,2.624134466753614,2.004541623863897,-0.619592842889717
validation,B,10,full_schedule,all,profile_B_control,matching_profile,6508,6478,30,5623,5726,103,0.25720643215891753,0.24048158850232534,-0.016724843656592187,0.04330206200301102,0.039289954160169095,-0.004012107842841922,0.9588537968103799,0.9341854898963065,-0.0246683069140734,2.4804765974214895,2.004541623863897,-0.4759349735575924
validation,B,10,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,12,15,3,0.699211740774898,0.5535916721017519,-0.14562006867314614,0.6639147089911482,0.4719279663464313,-0.19198674264471693,1.3724819943361046,1.593274518331232,0.2207925239951274,1.3834610834055372,1.743097751683985,0.35963666827844776
validation,B,10,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,12,15,3,0.6474731358188356,0.5535916721017519,-0.09388146371708372,0.6373726165813832,0.4719279663464313,-0.16544465023495192,1.4814600621429086,1.593274518331232,0.11181445618832342,1.521657415714131,1.743097751683985,0.22144033596985402
validation,B,10,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,9,15,6,0.6643735020102935,0.5535916721017519,-0.11078182990854168,0.5983031412602122,0.4719279663464313,-0.12637517491378092,1.2990080108075406,1.593274518331232,0.29426650752369143,1.3401800821740704,1.743097751683985,0.4029176695099146
validation,B,10,complete24,all,mixed_profile_candidate,primary_tree_only,5905,5905,0,5231,5285,54,0.24902198408073026,0.23188497790115872,-0.017137006179571534,0.05283330064204273,0.0406542590467834,-0.01217904159525933,0.8943954292650891,0.881239910244474,-0.01315551902061507,2.7000360258143568,2.004541623863897,-0.6954944019504596
validation,B,10,complete24,all,profile_A_control,cross_profile,5905,5905,0,5214,5285,71,0.25022026907796413,0.23188497790115872,-0.018335291176805407,0.03835414244976635,0.0406542590467834,0.0023001165970170517,0.9146315451692003,0.881239910244474,-0.0333916349247263,2.624134466753614,2.004541623863897,-0.619592842889717
validation,B,10,complete24,all,profile_B_control,matching_profile,5905,5905,0,5174,5285,111,0.25068995882053036,0.23188497790115872,-0.018804980919371633,0.045470093963470744,0.0406542590467834,-0.004815834916687342,0.8906605284853858,0.881239910244474,-0.009420618240911782,2.4804765974214895,2.004541623863897,-0.4759349735575924
validation,B,10,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,12,15,3,0.699211740774898,0.5535916721017519,-0.14562006867314614,0.6639147089911482,0.4719279663464313,-0.19198674264471693,1.3724819943361046,1.593274518331232,0.2207925239951274,1.3834610834055372,1.743097751683985,0.35963666827844776
validation,B,10,complete24,level_ge_7m,profile_A_control,cross_profile,28,28,0,12,15,3,0.6474731358188356,0.5535916721017519,-0.09388146371708372,0.6373726165813832,0.4719279663464313,-0.16544465023495192,1.4814600621429086,1.593274518331232,0.11181445618832342,1.521657415714131,1.743097751683985,0.22144033596985402
validation,B,10,complete24,level_ge_7m,profile_B_control,matching_profile,28,28,0,9,15,6,0.6643735020102935,0.5535916721017519,-0.11078182990854168,0.5983031412602122,0.4719279663464313,-0.12637517491378092,1.2990080108075406,1.593274518331232,0.29426650752369143,1.3401800821740704,1.743097751683985,0.4029176695099146
validation,B,10,missing24,all,mixed_profile_candidate,primary_tree_only,603,573,30,447,441,-6,0.3302743378966041,0.3290731864078907,-0.0012011514887134145,0.026141818972830185,0.025230232771936135,-0.0009115862008940503,1.1708534784394726,1.2693979511935312,0.09854447275405853,1.952980023834556,1.5755259666503239,-0.3774540571842322
validation,B,10,missing24,all,profile_A_control,cross_profile,603,573,30,443,441,-2,0.32797312136945184,0.3290731864078907,0.0011000650384388466,0.010908562709017182,0.025230232771936135,0.014321670062918953,1.1889051945305702,1.2693979511935312,0.08049275666296096,1.8607405803574408,1.5755259666503239,-0.285214613707117
validation,B,10,missing24,all,profile_B_control,matching_profile,603,573,30,449,441,-8,0.32436136246114483,0.3290731864078907,0.004711823946745852,0.020959603492514224,0.025230232771936135,0.004270629279421911,1.185208429793927,1.2693979511935312,0.08418952139960423,1.8145297132038685,1.5755259666503239,-0.23900374655354462
validation,B,10,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,10,missing24,level_ge_7m,profile_A_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,10,missing24,level_ge_7m,profile_B_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,11,full_schedule,all,mixed_profile_candidate,primary_tree_only,6507,6477,30,5441,5574,133,0.29278351383364437,0.2632345913304886,-0.029548922503155772,0.03839665328430916,0.032313133917576994,-0.006083519366732168,1.086687755083196,1.0102102385448857,-0.07647751653831025,2.782852193718697,2.4843011063977087,-0.29855108732098845
validation,B,11,full_schedule,all,profile_A_control,cross_profile,6507,6477,30,5370,5574,204,0.3023754599496137,0.2632345913304886,-0.03914086861912508,0.044346448424313456,0.032313133917576994,-0.012033314506736462,1.156694453320833,1.0102102385448857,-0.1464842147759473,2.8238092497974576,2.4843011063977087,-0.3395081433997489
validation,B,11,full_schedule,all,profile_B_control,matching_profile,6507,6477,30,5428,5574,146,0.2905822176429305,0.2632345913304886,-0.02734762631244192,0.0631564401755902,0.032313133917576994,-0.03084330625801321,1.1217164535675037,1.0102102385448857,-0.11150621502261804,2.865019175287727,2.4843011063977087,-0.38071806889001847
validation,B,11,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,28,28,0,12,13,1,0.8638838143316304,0.6144698170043296,-0.24941399732730085,0.8112759428595091,0.5333201673889097,-0.27795577547059935,1.8118469720315826,1.4981111189041236,-0.313735853127459,1.8853676913696518,1.6232493687869702,-0.26211832258268153
validation,B,11,full_schedule,level_ge_7m,profile_A_control,cross_profile,28,28,0,13,13,0,0.7665417780724078,0.6144698170043296,-0.1520719610680782,0.7258703847792639,0.5333201673889097,-0.19255021739035416,1.6996847508866444,1.4981111189041236,-0.20157363198252076,1.7737448128245763,1.6232493687869702,-0.15049544403760606
validation,B,11,full_schedule,level_ge_7m,profile_B_control,matching_profile,28,28,0,9,13,4,0.8077808031857842,0.6144698170043296,-0.1933109861814546,0.701540094931911,0.5333201673889097,-0.1682199275430013,1.6423456059721586,1.4981111189041236,-0.144234487068035,1.7389829813270943,1.6232493687869702,-0.11573361254012404
validation,B,11,complete24,all,mixed_profile_candidate,primary_tree_only,5904,5904,0,5017,5146,129,0.2861297313835412,0.25370029327186955,-0.03242943811167165,0.03922606899282825,0.03257579398277897,-0.006650275010049285,1.0691430645936173,0.9654705037262407,-0.10367256086737664,2.782852193718697,2.4843011063977087,-0.29855108732098845
