phase,profile,horizon_h,subset,family,carreiro_availability,classified_rows,unknown_truth,observed_targets,pairs,failures,hits,sum_abs_error_m,mae_m,bias_m,max_abs_m
validation,B,6,level_ge_7m,profile_A_control,complete,61,33,28,28,0,20,10.384560005026357,0.3708771430366556,-0.04030760076389365,1.3132773043152648
validation,B,6,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,6,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,6,level_ge_7m,profile_B_control,complete,61,33,28,28,0,24,6.944495824435489,0.24801770801555317,-0.013471246534201635,0.8497199323401672
validation,B,6,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,6,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,6,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,23,6.563632343159304,0.234415440827118,-0.0018804947026945002,0.8878534127507605
validation,B,6,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,B,6,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,6,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,26,8.001046898344198,0.28575167494086423,-0.010361298572935964,0.8706153246681954
validation,B,6,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,B,6,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,7,all,profile_A_control,complete,6212,33,6179,6154,25,5987,755.2491327362081,0.12272491594673515,0.03374719670135402,1.8047254700258974
validation,B,7,all,profile_A_control,partial,53,0,53,52,1,50,7.18202312722155,0.1381158293696452,0.047655102858821616,0.6269681554124422
validation,B,7,all,profile_A_control,fully_missing,280,1,279,275,4,214,84.2346765087522,0.30630791457728074,0.012701192007972298,1.6831361993841578
validation,B,7,all,profile_B_control,complete,6212,33,6179,6154,25,5968,775.5321256234149,0.1260208198933076,0.03212729034183908,1.9469233922814213
validation,B,7,all,profile_B_control,partial,53,0,53,52,1,47,10.555095476799849,0.20298260532307402,0.05217165662797912,1.039435152536608
validation,B,7,all,profile_B_control,fully_missing,280,1,279,275,4,221,77.85351408935466,0.2831036875976533,0.012305876493390416,1.5924472063852901
validation,B,7,all,mixed_profile_candidate,complete,6212,33,6179,6154,25,5981,742.9781899737987,0.12073093759730237,0.02833395764988915,1.7269704230562064
validation,B,7,all,mixed_profile_candidate,partial,53,0,53,52,1,49,9.631241716918407,0.18521618686381552,0.05936216101749038,0.847911297290389
validation,B,7,all,mixed_profile_candidate,fully_missing,280,1,279,275,4,214,82.718046391553,0.30079289596928366,0.020422337189236663,1.6907956791257162
validation,B,7,all,carreiro_missing_exposure,complete,6212,33,6179,6154,25,5984,745.3533946933491,0.12111689871520134,0.02717794643444709,1.8056504888819924
validation,B,7,all,carreiro_missing_exposure,partial,53,0,53,52,1,48,8.34977958967843,0.1605726844168929,0.041558745679709366,0.7811762112482299
validation,B,7,all,carreiro_missing_exposure,fully_missing,280,1,279,275,4,218,81.94355737753844,0.29797657228195795,0.009572767830891496,1.7613299133708775
validation,B,7,level_ge_7m,profile_A_control,complete,61,33,28,28,0,15,14.056092154340526,0.5020032912264474,0.3184670394002619,1.5851252091346923
validation,B,7,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,7,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,7,level_ge_7m,profile_B_control,complete,61,33,28,28,0,21,11.246222710244783,0.4016508110801708,0.2531650575835825,1.5547784950117238
validation,B,7,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,7,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,7,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,18,12.769961819141754,0.4560700649693484,0.20504340381553315,1.4090351708705535
validation,B,7,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,B,7,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,7,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,18,14.227861507787315,0.5081379109924041,0.18035051050108447,1.5204994131510032
validation,B,7,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,B,7,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,8,all,profile_A_control,complete,6212,33,6179,6154,25,5811,959.9725094779246,0.15599163299933777,0.05732578856744318,1.9956744310280672
validation,B,8,all,profile_A_control,partial,53,0,53,52,1,48,10.477776924480159,0.2014957100861569,0.06781579326023397,0.7984920476849209
validation,B,8,all,profile_A_control,fully_missing,279,1,278,274,4,195,93.30604887325259,0.3405330250848635,0.029425733101864547,1.6201468458674195
validation,B,8,all,profile_B_control,complete,6212,33,6179,6154,25,5808,1014.4660789167156,0.16484661665854983,0.0485616117982778,2.4148113737986923
validation,B,8,all,profile_B_control,partial,53,0,53,52,1,44,13.794954229415971,0.26528758133492253,0.09544346495821256,1.1884031575871021
validation,B,8,all,profile_B_control,fully_missing,279,1,278,274,4,201,89.16261318989378,0.3254109970434079,0.025845527495915756,1.665645998861214
validation,B,8,all,mixed_profile_candidate,complete,6212,33,6179,6154,25,5814,1000.3894121868685,0.16255921549997865,0.05329301453114561,2.3646913665301716
validation,B,8,all,mixed_profile_candidate,partial,53,0,53,52,1,45,11.86833564181537,0.22823722388106482,0.08542548200928828,1.0648615035579185
validation,B,8,all,mixed_profile_candidate,fully_missing,279,1,278,274,4,200,92.03071417930022,0.33587851890255555,0.01873958034897048,1.572265819315882
validation,B,8,all,carreiro_missing_exposure,complete,6212,33,6179,6154,25,5827,975.4557549721619,0.158507597493039,0.048667467050839346,2.5872197818842344
validation,B,8,all,carreiro_missing_exposure,partial,53,0,53,52,1,47,11.375772529884497,0.21876485634393264,0.06998126460818335,1.0289629976364365
validation,B,8,all,carreiro_missing_exposure,fully_missing,279,1,278,274,4,199,93.0284209825721,0.33951978460792737,0.01735883109359743,1.6355755190572907
validation,B,8,level_ge_7m,profile_A_control,complete,61,33,28,28,0,11,17.029126749159836,0.6081830981842798,0.5208705308551785,1.308635443619158
validation,B,8,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,8,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,8,level_ge_7m,profile_B_control,complete,61,33,28,28,0,11,16.005743221484636,0.5716336864815942,0.5499011953171875,1.335266769823745
validation,B,8,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,8,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,8,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,12,15.335543990178639,0.5476979996492372,0.44919244382268136,1.1407016548166258
validation,B,8,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,B,8,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,8,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,11,16.77817757209314,0.5992206275747549,0.47816866604421715,1.1896106459173499
validation,B,8,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,B,8,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,9,all,profile_A_control,complete,6212,33,6179,6154,25,5616,1178.902699736729,0.19156689953473008,0.06635746611936309,2.374972005512881
validation,B,9,all,profile_A_control,partial,53,0,53,52,1,43,13.648612745472175,0.26247332202831103,0.08505281012543807,1.0724027404875582
validation,B,9,all,profile_A_control,fully_missing,278,1,277,273,4,196,99.95274577568983,0.36612727390362576,0.013388744082070865,1.7844843954678862
validation,B,9,all,profile_B_control,complete,6212,33,6179,6154,25,5612,1228.913041331329,0.1996933768819189,0.057217327596428585,2.7098908516267364
validation,B,9,all,profile_B_control,partial,53,0,53,52,1,41,15.895122233772643,0.30567542757255084,0.13454120624365834,1.128720749807383
validation,B,9,all,profile_B_control,fully_missing,278,1,277,273,4,202,100.6603776029489,0.3687193318789337,0.029919462334465238,1.9276072739604702
validation,B,9,all,mixed_profile_candidate,complete,6212,33,6179,6154,25,5644,1202.2898829826509,0.19536722180413565,0.04723168192393754,2.473954225633736
validation,B,9,all,mixed_profile_candidate,partial,53,0,53,52,1,41,15.007593612297706,0.28860756946726357,0.10730828223038211,0.9723572884782774
validation,B,9,all,mixed_profile_candidate,fully_missing,278,1,277,273,4,195,103.31721171632384,0.3784513249682192,0.02343513497606371,1.9165150276761385
validation,B,9,all,carreiro_missing_exposure,complete,6212,33,6179,6154,25,5636,1231.3239024459683,0.20008513201916936,0.046298434167375516,2.4374011803874134
validation,B,9,all,carreiro_missing_exposure,partial,53,0,53,52,1,43,13.490167445152867,0.2594262970221705,0.08330599909859507,0.9398149232239672
validation,B,9,all,carreiro_missing_exposure,fully_missing,278,1,277,273,4,194,102.50328046788144,0.3754698918237415,0.007297568207637239,1.8108790272040267
validation,B,9,level_ge_7m,profile_A_control,complete,61,33,28,28,0,9,19.303954541554837,0.6894269479126728,0.6894269479126728,1.5674758478046051
validation,B,9,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,9,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,9,level_ge_7m,profile_B_control,complete,61,33,28,28,0,13,15.424172610854644,0.550863307530523,0.550863307530523,1.0197194289142804
validation,B,9,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,9,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,9,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,13,17.5796023166642,0.6278429398808643,0.6278429398808643,1.2897325780055553
validation,B,9,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,B,9,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,9,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,13,15.260994893807329,0.5450355319216903,0.537263967334278,1.4871240497654075
validation,B,9,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,B,9,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,10,all,profile_A_control,complete,6212,33,6179,6154,25,5426,1540.1687998997695,0.2502711732043824,0.037884702007372546,2.624134466753614
validation,B,10,all,profile_A_control,partial,53,0,53,52,1,39,18.51795902967615,0.3561145967245413,0.1308945660190763,1.3616485498577175
validation,B,10,all,profile_A_control,fully_missing,277,1,276,272,4,192,106.79252852062852,0.3926195901493696,-0.026533661721417082,1.8607405803574408
validation,B,10,all,profile_B_control,complete,6212,33,6179,6154,25,5392,1542.415566706733,0.25063626368325204,0.04522510040172418,2.4804765974214895
validation,B,10,all,profile_B_control,partial,53,0,53,52,1,36,19.291933935798724,0.37099872953459084,0.13519450438044286,1.1820038675634088
validation,B,10,all,profile_B_control,fully_missing,277,1,276,272,4,195,104.47576688293594,0.384102084128441,-0.017774354575324273,1.8145297132038685
validation,B,10,all,mixed_profile_candidate,complete,6212,33,6179,6154,25,5449,1533.4686737424317,0.2491824299223971,0.052367252178629815,2.7000360258143568
validation,B,10,all,mixed_profile_candidate,partial,53,0,53,52,1,39,20.65070696608167,0.3971289801169552,0.14579549632934644,1.3722317419523502
validation,B,10,all,mixed_profile_candidate,fully_missing,277,1,276,272,4,190,105.60263090295281,0.3882449665549736,-0.010623283653382172,1.952980023834556
validation,B,10,all,carreiro_missing_exposure,complete,6212,33,6179,6154,25,5402,1562.9112129417686,0.25396672293496403,0.04791581809831623,2.8043119483576104
validation,B,10,all,carreiro_missing_exposure,partial,53,0,53,52,1,37,20.16969899485087,0.38787882682405517,0.14069843379714,1.3053157739665158
validation,B,10,all,carreiro_missing_exposure,fully_missing,277,1,276,272,4,189,107.2060525619519,0.39413989912482317,-0.01391004188737586,1.8770706226705547
validation,B,10,level_ge_7m,profile_A_control,complete,61,33,28,28,0,12,18.129247802927395,0.6474731358188356,0.6373726165813832,1.521657415714131
validation,B,10,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,10,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,10,level_ge_7m,profile_B_control,complete,61,33,28,28,0,9,18.60245805628822,0.6643735020102935,0.5983031412602122,1.3401800821740704
validation,B,10,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,10,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,10,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,12,19.577928741697143,0.699211740774898,0.6639147089911482,1.3834610834055372
validation,B,10,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,B,10,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,10,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,12,17.78058809957997,0.6350210035564274,0.6181282065454525,1.4939933994909271
validation,B,10,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,B,10,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,11,all,profile_A_control,complete,6212,33,6179,6154,25,5157,1823.1313606734896,0.2962514398234465,0.04497210646026555,2.8238092497974576
validation,B,11,all,profile_A_control,partial,53,0,53,52,1,31,22.18660696246939,0.42666551850902673,0.18898871315786542,1.561827409380555
validation,B,11,all,profile_A_control,fully_missing,276,1,275,271,4,182,113.16788645768932,0.41759367696564326,0.0023844656959225723,2.0083518856216034
validation,B,11,all,profile_B_control,complete,6212,33,6179,6154,25,5211,1744.374273869237,0.283453733160422,0.0640643616712509,2.865019175287727
validation,B,11,all,profile_B_control,partial,53,0,53,52,1,30,22.735512387513424,0.43722139206756583,0.185770311913681,1.2913268151315214
validation,B,11,all,profile_B_control,fully_missing,276,1,275,271,4,187,114.9912374165103,0.4243219092860159,0.019011531634348423,1.925873103572592
validation,B,11,all,mixed_profile_candidate,complete,6212,33,6179,6154,25,5227,1757.6642462356974,0.2856132996808088,0.039188165189431794,2.782852193718697
validation,B,11,all,mixed_profile_candidate,partial,53,0,53,52,1,31,23.022843714821516,0.44274699451579835,0.17582202465380065,1.09722613724155
validation,B,11,all,mixed_profile_candidate,fully_missing,276,1,275,271,4,183,115.67172914999539,0.4268329488929719,-0.005946828543507129,2.5958455188818914
validation,B,11,all,carreiro_missing_exposure,complete,6212,33,6179,6154,25,5217,1738.456871544085,0.2824921793214308,0.04416101924166588,3.0087811910935907
validation,B,11,all,carreiro_missing_exposure,partial,53,0,53,52,1,36,21.28474044837222,0.40932193169946574,0.17060565920485027,1.0838900024101352
validation,B,11,all,carreiro_missing_exposure,fully_missing,276,1,275,271,4,184,116.00282698471506,0.42805471212071977,-0.014315448933955541,2.4759656692843603
validation,B,11,level_ge_7m,profile_A_control,complete,61,33,28,28,0,13,21.463169786027418,0.7665417780724078,0.7258703847792639,1.7737448128245763
validation,B,11,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,11,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,11,level_ge_7m,profile_B_control,complete,61,33,28,28,0,9,22.617862489201958,0.8077808031857842,0.701540094931911,1.7389829813270943
validation,B,11,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,11,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,11,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,12,24.188746801285653,0.8638838143316304,0.8112759428595091,1.8853676913696518
validation,B,11,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,B,11,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,11,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,13,22.278440049532385,0.7956585731975852,0.7457743126485588,1.7590232012967562
validation,B,11,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,B,11,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,12,all,profile_A_control,complete,6212,33,6179,6154,25,5072,1916.2015482566724,0.31137496721752883,0.053702830519618126,2.9552626799182553
validation,B,12,all,profile_A_control,partial,53,0,53,52,1,28,26.489034651343278,0.5094045125258323,0.2444187162831872,1.6082344623592018
validation,B,12,all,profile_A_control,fully_missing,275,1,274,270,4,182,124.81402417804338,0.4622741636223829,0.005084541115736807,2.2326749241378017
validation,B,12,all,profile_B_control,complete,6212,33,6179,6154,25,5104,1863.0802776620842,0.30274297654567506,0.06214469780152092,2.7918124693982707
validation,B,12,all,profile_B_control,partial,53,0,53,52,1,30,23.476640128002117,0.45147384861542533,0.20503452570152436,1.1614762689527323
validation,B,12,all,profile_B_control,fully_missing,275,1,274,270,4,180,120.61244562984434,0.4467127615920161,-0.005091682837499052,2.3560667280795555
validation,B,12,all,mixed_profile_candidate,complete,6212,33,6179,6154,25,5039,1912.8281537309103,0.31082680431116516,0.06803037553792589,2.7198626388655986
validation,B,12,all,mixed_profile_candidate,partial,53,0,53,52,1,30,24.734779700668106,0.4756688403974636,0.20604861501530344,1.6558591873750714
validation,B,12,all,mixed_profile_candidate,fully_missing,275,1,274,270,4,173,123.45324732403026,0.45723424934826024,-0.03341176705701286,2.4275599034388775
validation,B,12,all,carreiro_missing_exposure,complete,6212,33,6179,6154,25,5034,1904.287956825356,0.3094390570076952,0.06515805785633533,2.603960974834246
validation,B,12,all,carreiro_missing_exposure,partial,53,0,53,52,1,34,24.481161914366815,0.4707915752762849,0.2313161125828488,1.7214084500380702
validation,B,12,all,carreiro_missing_exposure,fully_missing,275,1,274,270,4,179,121.4744553089263,0.44990539003306035,-0.02283601302774861,2.496235241462735
validation,B,12,level_ge_7m,profile_A_control,complete,61,33,28,28,0,9,26.789103607036402,0.9567537002513001,0.874508415049142,2.025973811795698
validation,B,12,level_ge_7m,profile_A_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,12,level_ge_7m,profile_A_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,12,level_ge_7m,profile_B_control,complete,61,33,28,28,0,11,24.829884361690603,0.886781584346093,0.7696433380824941,1.896039493567729
validation,B,12,level_ge_7m,profile_B_control,partial,0,0,0,0,0,0,0.0,,,
validation,B,12,level_ge_7m,profile_B_control,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,12,level_ge_7m,mixed_profile_candidate,complete,61,33,28,28,0,8,25.181665516039867,0.8993451970014238,0.8460078250403444,1.7499122670491971
validation,B,12,level_ge_7m,mixed_profile_candidate,partial,0,0,0,0,0,0,0.0,,,
validation,B,12,level_ge_7m,mixed_profile_candidate,fully_missing,1,1,0,0,0,0,0.0,,,
validation,B,12,level_ge_7m,carreiro_missing_exposure,complete,61,33,28,28,0,10,23.970201396942556,0.8560786213193771,0.7929092838571101,1.7629797315936724
validation,B,12,level_ge_7m,carreiro_missing_exposure,partial,0,0,0,0,0,0,0.0,,,
validation,B,12,level_ge_7m,carreiro_missing_exposure,fully_missing,1,1,0,0,0,0,0.0,,,
