model,phase,lead_h_nominal,regime,n,hits,accuracy_percent,mae_m,bias_m,p90_abs_m,p98_abs_m,max_abs_m,invalid_pairs_in_model_horizon,goal_prospectively_verified
arvores_previsao_chuva,today,8.0,rising_at_least_015m_per_h,5,0,0.0,3.3643398880841024,-3.3643398880841024,4.294448224394144,4.511006412985723,4.565145960133617,0,False
arvores_previsao_chuva,today,8.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores_previsao_chuva,today,9.0,all,6,0,0.0,2.9736186297404514,-2.9736186297404514,4.259274654907037,4.502000027078237,4.5626813701210365,0,False
arvores_previsao_chuva,today,9.0,level_ge_7m,3,0,0.0,3.895446180151835,-3.895446180151835,4.441318684035437,4.538408832903916,4.5626813701210365,0,False
arvores_previsao_chuva,today,9.0,rising_at_least_015m_per_h,5,0,0.0,3.3057517117487607,-3.3057517117487607,4.319955997949837,4.5141362956867965,4.5626813701210365,0,False
arvores_previsao_chuva,today,9.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores_previsao_chuva,today,10.0,all,5,0,0.0,3.33736060918189,-3.33736060918189,4.401318622594441,4.722453192935962,4.802736835521342,0,False
arvores_previsao_chuva,today,10.0,level_ge_7m,3,0,0.0,3.982983670512507,-3.982983670512507,4.602027729057892,4.762595014228652,4.802736835521342,0,False
arvores_previsao_chuva,today,10.0,rising_at_least_015m_per_h,5,0,0.0,3.33736060918189,-3.33736060918189,4.401318622594441,4.722453192935962,4.802736835521342,0,False
arvores_previsao_chuva,today,10.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores_previsao_chuva,today,11.0,all,4,0,0.0,3.700719462692533,-3.700719462692533,4.471351764224092,4.686791603830941,4.740651563732653,0,False
arvores_previsao_chuva,today,11.0,level_ge_7m,3,0,0.0,4.0045234559275364,-4.0045234559275364,4.561118364060279,4.704744923798178,4.740651563732653,0,False
arvores_previsao_chuva,today,11.0,rising_at_least_015m_per_h,4,0,0.0,3.700719462692533,-3.700719462692533,4.471351764224092,4.686791603830941,4.740651563732653,0,False
arvores_previsao_chuva,today,11.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores_previsao_chuva,today,12.0,all,3,0,0.0,3.823401482320944,-3.823401482320944,4.259749561041055,4.356571685019103,4.380777216013616,0,False
arvores_previsao_chuva,today,12.0,level_ge_7m,3,0,0.0,3.823401482320944,-3.823401482320944,4.259749561041055,4.356571685019103,4.380777216013616,0,False
arvores_previsao_chuva,today,12.0,rising_at_least_015m_per_h,3,0,0.0,3.823401482320944,-3.823401482320944,4.259749561041055,4.356571685019103,4.380777216013616,0,False
arvores_previsao_chuva,today,12.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,test,1.0,all,1350,1350,100.0,0.03422926734012132,-0.0008447656923827235,0.0781292418119793,0.15982495803008687,0.47861892170846687,0,False
linear_log,test,1.0,level_ge_7m,144,144,100.0,0.0505169651873606,0.0030159655240856423,0.10340379943716851,0.1962534326146111,0.288635005988068,0,False
linear_log,test,1.0,rising_at_least_015m_per_h,212,212,100.0,0.07261893377151961,-0.009037310577939986,0.14520211829674176,0.28813182284195354,0.47861892170846687,0,False
linear_log,test,1.0,falling_at_least_015m_per_h,240,240,100.0,0.035345174761022814,-0.0018332122524502327,0.07028094819117463,0.1107551994536467,0.21967216882950247,0,False
linear_log,test,2.0,all,1348,1346,99.85163204747775,0.06880056854984572,0.02017261399069818,0.1558148457620663,0.31746970329143565,0.6611786632083652,0,False
linear_log,test,2.0,level_ge_7m,143,142,99.3006993006993,0.11170272918230524,0.013186405929754605,0.23629575303612568,0.39677079771397944,0.5038497502994055,0,False
linear_log,test,2.0,rising_at_least_015m_per_h,205,203,99.02439024390245,0.11799517349412801,0.03104687751591415,0.2638760565763166,0.41960482409030625,0.6611786632083652,0,False
linear_log,test,2.0,falling_at_least_015m_per_h,211,211,100.0,0.06712057021261364,-0.00971350143500243,0.1270950001038056,0.20668475028683028,0.24080538950138108,0,False
linear_log,test,3.0,all,1346,1336,99.25705794947994,0.08790305989125466,0.006487940377520363,0.2044458955550259,0.3983710292955472,0.7959795701857697,0,False
linear_log,test,3.0,level_ge_7m,142,134,94.36619718309859,0.1846434522733516,0.007965118875834929,0.4015240925631931,0.6570122104338896,0.7959795701857697,0,False
linear_log,test,3.0,rising_at_least_015m_per_h,208,199,95.67307692307692,0.15449686612078686,-0.0013180210426245432,0.3864213358304837,0.6457823367207309,0.7959795701857697,0,False
linear_log,test,3.0,falling_at_least_015m_per_h,196,196,100.0,0.09721390790790548,-0.03481491923128741,0.1735654298692091,0.2924965249374359,0.405789448498755,0,False
linear_log,test,4.0,all,1345,1315,97.76951672862454,0.11983742709004687,0.02750352153042019,0.2759892267295508,0.5191817940643529,1.1174425590445924,0,False
linear_log,test,4.0,level_ge_7m,141,118,83.68794326241135,0.2712302509115587,0.0331596421015398,0.6064817018677839,0.8758970879644824,1.1174425590445924,0,False
linear_log,test,4.0,rising_at_least_015m_per_h,205,180,87.8048780487805,0.21735809914818166,0.013175323763663264,0.5370398193233047,0.8388068974073358,1.1174425590445924,0,False
linear_log,test,4.0,falling_at_least_015m_per_h,187,186,99.46524064171123,0.132688867221811,-0.024115770146410507,0.26148459559286164,0.4216552722714561,0.5190440510856522,0,False
linear_log,test,5.0,all,1344,1272,94.64285714285714,0.1671772522377364,0.06302203118828832,0.39440927885064225,0.6829725625625652,1.4092092677585715,0,False
linear_log,test,5.0,level_ge_7m,140,103,73.57142857142857,0.38781294386864473,0.08256581554305224,0.7931022763925387,1.142606583686101,1.4092092677585715,0,False
linear_log,test,5.0,rising_at_least_015m_per_h,201,163,81.09452736318408,0.3036822946495712,0.02355176297759549,0.7251067955530885,1.0234362053122075,1.4092092677585715,0,False
linear_log,test,5.0,falling_at_least_015m_per_h,163,159,97.54601226993866,0.15750910625633802,0.009807042737082416,0.33603035388942654,0.5173928985903075,0.6914213095042498,0,False
linear_log,test,6.0,all,1343,1190,88.60759493670886,0.221809387099638,0.08880439994785262,0.5163809049599016,0.8487230438482379,1.5972755397882175,0,False
linear_log,test,6.0,level_ge_7m,140,86,61.42857142857143,0.4913168779434431,0.1375544639909709,0.9469391476389849,1.4227024037880636,1.5972755397882175,0,False
linear_log,test,6.0,rising_at_least_015m_per_h,203,143,70.44334975369458,0.3810108841391856,-0.000991127527866029,0.8433901437061523,1.4001816092396282,1.5972755397882175,0,False
linear_log,test,6.0,falling_at_least_015m_per_h,134,126,94.02985074626865,0.18405526855365842,0.07636513801840052,0.43227680955921116,0.6835883006662626,0.9204406350657788,0,False
linear_log,test,7.0,all,1342,1086,80.92399403874813,0.27668731023487064,0.0968832121352898,0.6310183348667202,0.9722089774302669,2.2674877801159035,0,False
linear_log,test,7.0,level_ge_7m,140,68,48.57142857142857,0.5683067010642159,0.17737984285637365,1.1002868491578321,1.5877139243487615,2.2674877801159035,0,False
linear_log,test,7.0,rising_at_least_015m_per_h,182,110,60.43956043956044,0.4631741347045727,-0.051739121209481584,0.93917693362162,1.5926158061053612,2.2674877801159035,0,False
linear_log,test,7.0,falling_at_least_015m_per_h,107,91,85.04672897196262,0.23368950967810867,0.17574774569429222,0.5924717443657348,0.8273508174651127,1.0332471743460232,0,False
linear_log,test,8.0,all,1341,1053,78.52348993288591,0.31729680790543197,-0.0005852032080579793,0.7137621020574141,1.0311509877610994,3.0634460558764545,0,False
linear_log,test,8.0,level_ge_7m,140,90,64.28571428571429,0.5427474150053667,-0.06326735613444937,1.1380609447531855,2.191188781032361,3.0634460558764545,0,False
linear_log,test,8.0,rising_at_least_015m_per_h,156,91,58.333333333333336,0.5553000923234813,-0.24160378167909186,1.2144876317482192,2.1263177453857813,3.0634460558764545,0,False
linear_log,test,8.0,falling_at_least_015m_per_h,82,75,91.46341463414635,0.23788221071328183,0.16464618742699733,0.44127666395212034,0.8362227394628885,0.9019924089563442,0,False
linear_log,test,9.0,all,1340,988,73.73134328358209,0.3648591265528547,-0.025199669804799773,0.7957487254845474,1.1356749494264138,3.2694112426085216,0,False
linear_log,test,9.0,level_ge_7m,140,89,63.57142857142857,0.5802640413542568,-0.10458069717428599,1.2731558223904744,2.5280511980893867,3.2694112426085216,0,False
linear_log,test,9.0,rising_at_least_015m_per_h,132,76,57.57575757575758,0.6282954628815383,-0.3579073081254793,1.43802576590327,2.598316815545855,3.2694112426085216,0,False
linear_log,test,9.0,falling_at_least_015m_per_h,52,46,88.46153846153847,0.2904287521451947,0.24017874702716638,0.5205066734023442,0.8040114128681326,0.838063536717554,0,False
linear_log,test,10.0,all,1339,926,69.15608663181479,0.40353609662654416,-0.05235603244141362,0.8501585429279384,1.247479613590559,3.4483515298616423,0,False
linear_log,test,10.0,level_ge_7m,140,88,62.857142857142854,0.6169973779420224,-0.16055499717988378,1.469846948552642,3.214349925972416,3.4483515298616423,0,False
linear_log,test,10.0,rising_at_least_015m_per_h,91,40,43.956043956043956,0.8197139071807283,-0.6082005312102192,1.8234140643795271,3.315172999677536,3.4483515298616423,0,False
linear_log,test,10.0,falling_at_least_015m_per_h,40,34,85.0,0.33389853179076473,0.3133467768343011,0.5213122259812716,0.7001317147959161,0.7555910972452917,0,False
linear_log,test,11.0,all,1338,877,65.54559043348281,0.43537827901484294,-0.0960323254398278,0.919489677128588,1.3860044681578367,3.7996471307336996,0,False
linear_log,test,11.0,level_ge_7m,140,85,60.714285714285715,0.6785598893128295,-0.2463509443986603,1.5539965074235556,3.4135921208092843,3.7996471307336996,0,False
linear_log,test,11.0,rising_at_least_015m_per_h,81,28,34.5679012345679,1.0031918710246885,-0.7823587645818029,2.1377611208722396,3.5740870210419393,3.7996471307336996,0,False
linear_log,test,11.0,falling_at_least_015m_per_h,33,26,78.78787878787878,0.35157940617880684,0.3405427276711783,0.5089287749394739,0.5858984140991668,0.6091600055623001,0,False
linear_log,test,12.0,all,1337,834,62.37845923709798,0.46098356965134807,-0.14474855553228702,0.9506991310455507,1.6150324048227789,4.2632036894594,0,False
linear_log,test,12.0,level_ge_7m,140,81,57.857142857142854,0.7586984512091821,-0.3572170788301198,1.7699559325815395,3.927918008071893,4.2632036894594,0,False
linear_log,test,12.0,rising_at_least_015m_per_h,77,23,29.87012987012987,1.1674524288390795,-0.9684695829073995,2.7022359841434227,4.053047835089952,4.2632036894594,0,False
linear_log,test,12.0,falling_at_least_015m_per_h,33,26,78.78787878787878,0.3633350288281097,0.3580920435226193,0.5347080755052297,0.5851331135798955,0.6160642825050928,0,False
linear_log,today,1.0,all,14,13,92.85714285714286,0.14516960825099148,-0.06879838412925543,0.41954477667074686,0.5833395135126135,0.6286034707307468,0,False
linear_log,today,1.0,level_ge_7m,3,3,100.0,0.14249242840438647,0.08281167684425957,0.2855189482351989,0.32746871594541505,0.33795615787296907,0,False
linear_log,today,1.0,rising_at_least_015m_per_h,8,7,87.5,0.2304649441310347,-0.11148184584253862,0.50673897052808,0.6042305706902134,0.6286034707307468,0,False
linear_log,today,1.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,today,2.0,all,13,10,76.92307692307692,0.3422019828305585,-0.17137466921399283,0.8400973651936487,1.2756636651763968,1.3931152858983022,0,False
linear_log,today,2.0,level_ge_7m,3,3,100.0,0.3102648566756481,0.3102648566756481,0.3851941184754784,0.39661288337934547,0.39946757460531224,0,False
linear_log,today,2.0,rising_at_least_015m_per_h,6,3,50.0,0.6355326805370664,-0.3252678238614182,1.148424409394333,1.3441771105975087,1.3931152858983022,0,False
linear_log,today,2.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,today,3.0,all,12,7,58.333333333333336,0.5721783280495367,-0.43018221592094164,1.7140299178356702,1.960134422615652,2.0124394513259922,0,False
linear_log,today,3.0,level_ge_7m,3,1,33.333333333333336,0.42735842831913623,0.07803529815914374,0.5407485278941351,0.5441012944249644,0.5449394860576717,0,False
linear_log,today,3.0,rising_at_least_015m_per_h,6,1,16.666666666666668,1.0395498913407546,-0.7868530281016146,1.8935643860752194,1.9886644382758378,2.0124394513259922,0,False
linear_log,today,3.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,today,4.0,all,11,7,63.63636363636363,0.8602807241979591,-0.8419506143157168,2.4136219718680394,2.5123125307383667,2.5369851704559485,0,False
linear_log,today,4.0,level_ge_7m,3,2,66.66666666666667,1.0245263613840576,-1.0245263613840576,2.099095834127315,2.4494073031902217,2.5369851704559485,0,False
linear_log,today,4.0,rising_at_least_015m_per_h,6,2,33.333333333333336,1.4628268111894212,-1.4628268111894212,2.475303571161994,2.5246488505971576,2.5369851704559485,0,False
linear_log,today,4.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,today,5.0,all,10,4,40.0,1.3705152146301827,-1.350459787362235,2.945619774747083,2.9705420639137396,2.9767726362054034,0,False
linear_log,today,5.0,level_ge_7m,3,0,0.0,2.261989884047686,-2.261989884047686,2.9698497781035544,2.9753880645850335,2.9767726362054034,0,False
linear_log,today,5.0,rising_at_least_015m_per_h,6,0,0.0,2.152408017606413,-2.152408017606413,2.959465490950781,2.973311207154479,2.9767726362054034,0,False
linear_log,today,5.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,today,6.0,all,9,2,22.22222222222222,1.958925171602523,-1.9440153409529017,3.504641577762036,3.658244775199506,3.6966455745588735,0,False
linear_log,today,6.0,level_ge_7m,3,0,0.0,3.5168175682452083,-3.5168175682452083,3.6486445753596644,3.6870453747190317,3.6966455745588735,0,False
linear_log,today,6.0,rising_at_least_015m_per_h,5,0,0.0,3.1183044577889545,-3.1183044577889545,3.6006435761604547,3.67744517487919,3.6966455745588735,0,False
linear_log,today,6.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,today,7.0,all,8,2,25.0,2.3297702179709967,-2.3297702179709967,3.945242230926677,4.0372073941870426,4.060198685002134,0,False
linear_log,today,7.0,level_ge_7m,3,0,0.0,3.8360165746045034,-3.8360165746045034,4.027353983837718,4.053629744769251,4.060198685002134,0,False
linear_log,today,7.0,rising_at_least_015m_per_h,5,0,0.0,3.337881810861719,-3.337881810861719,3.9945092826733015,4.047060804536367,4.060198685002134,0,False
linear_log,today,7.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,today,8.0,all,7,1,14.285714285714286,2.7402879641665794,-2.7402879641665794,4.244547427842088,4.509658435488877,4.575936187400574,0,False
linear_log,today,8.0,level_ge_7m,3,0,0.0,4.076388478159131,-4.076388478159131,4.465473267547745,4.553843603430008,4.575936187400574,0,False
linear_log,today,8.0,rising_at_least_015m_per_h,5,0,0.0,3.5195052109252396,-3.5195052109252396,4.3550103476949165,4.531751019459442,4.575936187400574,0,False
linear_log,today,8.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,today,9.0,all,6,0,0.0,3.1765148499245703,-3.1765148499245703,4.44639910901268,4.698462107879206,4.761477857595837,0,False
linear_log,today,9.0,level_ge_7m,3,0,0.0,4.192435132720274,-4.192435132720274,4.635446358162574,4.736271557709185,4.761477857595837,0,False
linear_log,today,9.0,rising_at_least_015m_per_h,5,0,0.0,3.580804556706031,-3.580804556706031,4.509414858729311,4.711065257822532,4.761477857595837,0,False
linear_log,today,9.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,today,10.0,all,5,0,0.0,3.5729224538824482,-3.5729224538824482,4.606303123504163,4.841004578528616,4.899679942284729,0,False
linear_log,today,10.0,level_ge_7m,3,0,0.0,4.271448515742777,-4.271448515742777,4.7529915328944465,4.870342260406672,4.899679942284729,0,False
linear_log,today,10.0,rising_at_least_015m_per_h,5,0,0.0,3.5729224538824482,-3.5729224538824482,4.606303123504163,4.841004578528616,4.899679942284729,0,False
linear_log,today,10.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,today,11.0,all,4,0,0.0,3.881443880357896,-3.881443880357896,4.699382056862231,4.873092161692646,4.91651968790025,0,False
linear_log,today,11.0,level_ge_7m,3,0,0.0,4.230280982404631,-4.230280982404631,4.7717612672082375,4.887568003761848,4.91651968790025,0,False
linear_log,today,11.0,rising_at_least_015m_per_h,4,0,0.0,3.881443880357896,-3.881443880357896,4.699382056862231,4.873092161692646,4.91651968790025,0,False
linear_log,today,11.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
linear_log,today,12.0,all,3,0,0.0,4.137735919562773,-4.137735919562773,4.740563773077757,4.882648379461064,4.918169531056891,0,False
linear_log,today,12.0,level_ge_7m,3,0,0.0,4.137735919562773,-4.137735919562773,4.740563773077757,4.882648379461064,4.918169531056891,0,False
linear_log,today,12.0,rising_at_least_015m_per_h,3,0,0.0,4.137735919562773,-4.137735919562773,4.740563773077757,4.882648379461064,4.918169531056891,0,False
linear_log,today,12.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
