phase,profile,horizon_h,family,rank,origin,target_time,base_m,actual_m,predicted_m,error_m,dH1_m_per_nominal_hour,known_trend,future_response,target_response_m,training_response_min_m,training_response_max_m
test,A,8,profile_A_control,4,2026-07-21T21:00:00-03:00,2026-07-22T05:00:00-03:00,5.02,15.16,10.083086814342884,-5.076913185657116,1.1299999999999994,rising,rising,10.14,-2.26,6.73
test,A,8,profile_A_control,5,2026-07-21T18:00:00-03:00,2026-07-22T02:00:00-03:00,3.25,12.97,8.10237920907861,-4.867620790921391,0.040000000000000036,stable,rising,9.72,-2.26,6.73
test,A,8,profile_B_control,1,2026-07-21T20:00:00-03:00,2026-07-22T04:00:00-03:00,3.89,14.49,8.91314123276984,-5.57685876723016,0.4700000000000002,rising,rising,10.6,-2.3200000000000003,6.86
test,A,8,profile_B_control,2,2026-07-21T19:00:00-03:00,2026-07-22T03:00:00-03:00,3.42,13.77,8.607920411756567,-5.162079588243433,0.16999999999999993,rising,rising,10.35,-2.3200000000000003,6.86
test,A,8,profile_B_control,3,2026-07-21T21:00:00-03:00,2026-07-22T05:00:00-03:00,5.02,15.16,10.06411631647345,-5.09588368352655,1.1299999999999994,rising,rising,10.14,-2.3200000000000003,6.86
test,A,8,profile_B_control,4,2026-07-21T17:00:00-03:00,2026-07-22T01:00:00-03:00,3.21,11.99,7.2144650589285355,-4.775534941071465,-0.06000000000000005,stable,rising,8.780000000000001,-2.3200000000000003,6.86
test,A,8,profile_B_control,5,2026-07-21T18:00:00-03:00,2026-07-22T02:00:00-03:00,3.25,12.97,8.212902454295616,-4.757097545704385,0.040000000000000036,stable,rising,9.72,-2.3200000000000003,6.86
test,A,8,mixed_profile_candidate,1,2026-07-21T20:00:00-03:00,2026-07-22T04:00:00-03:00,3.89,14.49,9.03212387695655,-5.45787612304345,0.4700000000000002,rising,rising,10.6,-2.3000000000000007,6.86
test,A,8,mixed_profile_candidate,2,2026-07-21T19:00:00-03:00,2026-07-22T03:00:00-03:00,3.42,13.77,8.607216244141581,-5.162783755858419,0.16999999999999993,rising,rising,10.35,-2.3000000000000007,6.86
test,A,8,mixed_profile_candidate,3,2026-07-21T21:00:00-03:00,2026-07-22T05:00:00-03:00,5.02,15.16,10.001140432571287,-5.158859567428713,1.1299999999999994,rising,rising,10.14,-2.3000000000000007,6.86
test,A,8,mixed_profile_candidate,4,2026-07-21T18:00:00-03:00,2026-07-22T02:00:00-03:00,3.25,12.97,8.20613223170382,-4.76386776829618,0.040000000000000036,stable,rising,9.72,-2.3000000000000007,6.86
test,A,8,mixed_profile_candidate,5,2026-07-21T16:00:00-03:00,2026-07-22T00:00:00-03:00,3.27,10.77,6.102420462260374,-4.667579537739625,-0.14000000000000012,falling,rising,7.5,-2.3000000000000007,6.86
test,A,8,age_mixed_candidate,1,2026-07-21T20:00:00-03:00,2026-07-22T04:00:00-03:00,3.89,14.49,8.98127956100754,-5.5087204389924604,0.4700000000000002,rising,rising,10.6,-2.3000000000000007,6.86
test,A,8,age_mixed_candidate,2,2026-07-21T19:00:00-03:00,2026-07-22T03:00:00-03:00,3.42,13.77,8.536718774520192,-5.233281225479807,0.16999999999999993,rising,rising,10.35,-2.3000000000000007,6.86
test,A,8,age_mixed_candidate,3,2026-07-21T21:00:00-03:00,2026-07-22T05:00:00-03:00,5.02,15.16,9.965224409250407,-5.194775590749593,1.1299999999999994,rising,rising,10.14,-2.3000000000000007,6.86
test,A,8,age_mixed_candidate,4,2026-07-21T18:00:00-03:00,2026-07-22T02:00:00-03:00,3.25,12.97,8.203115157644886,-4.766884842355115,0.040000000000000036,stable,rising,9.72,-2.3000000000000007,6.86
test,A,8,age_mixed_candidate,5,2026-07-21T16:00:00-03:00,2026-07-22T00:00:00-03:00,3.27,10.77,6.045594341537454,-4.724405658462546,-0.14000000000000012,falling,rising,7.5,-2.3000000000000007,6.86
test,A,9,profile_A_control,1,2026-07-21T16:00:00-03:00,2026-07-22T01:00:00-03:00,3.27,11.99,5.699859897448476,-6.290140102551524,-0.14000000000000012,falling,rising,8.72,-2.5299999999999994,7.119999999999999
test,A,9,profile_A_control,2,2026-07-21T20:00:00-03:00,2026-07-22T05:00:00-03:00,3.89,15.16,9.377583596659292,-5.782416403340708,0.4700000000000002,rising,rising,11.27,-2.5299999999999994,7.119999999999999
test,A,9,profile_A_control,3,2026-07-21T19:00:00-03:00,2026-07-22T04:00:00-03:00,3.42,14.49,9.031054151463636,-5.458945848536365,0.16999999999999993,rising,rising,11.07,-2.5299999999999994,7.119999999999999
test,A,9,profile_A_control,4,2026-07-21T17:00:00-03:00,2026-07-22T02:00:00-03:00,3.21,12.97,7.554758591190475,-5.415241408809526,-0.06000000000000005,stable,rising,9.760000000000002,-2.5299999999999994,7.119999999999999
test,A,9,profile_A_control,5,2026-07-21T18:00:00-03:00,2026-07-22T03:00:00-03:00,3.25,13.77,8.418932934988863,-5.3510670650111365,0.040000000000000036,stable,rising,10.52,-2.5299999999999994,7.119999999999999
test,A,9,profile_B_control,1,2026-07-21T20:00:00-03:00,2026-07-22T05:00:00-03:00,3.89,15.16,9.144061578691046,-6.015938421308954,0.4700000000000002,rising,rising,11.27,-2.58,7.249999999999999
test,A,9,profile_B_control,2,2026-07-21T19:00:00-03:00,2026-07-22T04:00:00-03:00,3.42,14.49,8.778396052303473,-5.711603947696528,0.16999999999999993,rising,rising,11.07,-2.58,7.249999999999999
test,A,9,profile_B_control,3,2026-07-21T16:00:00-03:00,2026-07-22T01:00:00-03:00,3.27,11.99,6.494280606786431,-5.4957193932135695,-0.14000000000000012,falling,rising,8.72,-2.58,7.249999999999999
test,A,9,profile_B_control,4,2026-07-21T17:00:00-03:00,2026-07-22T02:00:00-03:00,3.21,12.97,7.477957834886658,-5.492042165113342,-0.06000000000000005,stable,rising,9.760000000000002,-2.58,7.249999999999999
test,A,9,profile_B_control,5,2026-07-21T18:00:00-03:00,2026-07-22T03:00:00-03:00,3.25,13.77,8.318809237891898,-5.4511907621081015,0.040000000000000036,stable,rising,10.52,-2.58,7.249999999999999
test,A,9,mixed_profile_candidate,1,2026-07-21T16:00:00-03:00,2026-07-22T01:00:00-03:00,3.27,11.99,5.871554370522501,-6.118445629477499,-0.14000000000000012,falling,rising,8.72,-2.540000000000001,7.249999999999999
test,A,9,mixed_profile_candidate,2,2026-07-21T20:00:00-03:00,2026-07-22T05:00:00-03:00,3.89,15.16,9.208773711993189,-5.951226288006811,0.4700000000000002,rising,rising,11.27,-2.540000000000001,7.249999999999999
test,A,9,mixed_profile_candidate,3,2026-07-21T19:00:00-03:00,2026-07-22T04:00:00-03:00,3.42,14.49,8.816775610802232,-5.6732243891977685,0.16999999999999993,rising,rising,11.07,-2.540000000000001,7.249999999999999
test,A,9,mixed_profile_candidate,4,2026-07-21T17:00:00-03:00,2026-07-22T02:00:00-03:00,3.21,12.97,7.507065927838726,-5.462934072161275,-0.06000000000000005,stable,rising,9.760000000000002,-2.540000000000001,7.249999999999999
test,A,9,mixed_profile_candidate,5,2026-07-21T18:00:00-03:00,2026-07-22T03:00:00-03:00,3.25,13.77,8.324066344781382,-5.445933655218617,0.040000000000000036,stable,rising,10.52,-2.540000000000001,7.249999999999999
test,A,9,age_mixed_candidate,1,2026-07-21T16:00:00-03:00,2026-07-22T01:00:00-03:00,3.27,11.99,5.907653963034987,-6.0823460369650135,-0.14000000000000012,falling,rising,8.72,-2.540000000000001,7.249999999999999
test,A,9,age_mixed_candidate,2,2026-07-21T20:00:00-03:00,2026-07-22T05:00:00-03:00,3.89,15.16,9.221779052819143,-5.938220947180858,0.4700000000000002,rising,rising,11.27,-2.540000000000001,7.249999999999999
test,A,9,age_mixed_candidate,3,2026-07-21T19:00:00-03:00,2026-07-22T04:00:00-03:00,3.42,14.49,8.843445186977537,-5.646554813022464,0.16999999999999993,rising,rising,11.07,-2.540000000000001,7.249999999999999
test,A,9,age_mixed_candidate,4,2026-07-21T18:00:00-03:00,2026-07-22T03:00:00-03:00,3.25,13.77,8.336085852439247,-5.433914147560753,0.040000000000000036,stable,rising,10.52,-2.540000000000001,7.249999999999999
test,A,9,age_mixed_candidate,5,2026-07-21T17:00:00-03:00,2026-07-22T02:00:00-03:00,3.21,12.97,7.542691354487822,-5.427308645512179,-0.06000000000000005,stable,rising,9.760000000000002,-2.540000000000001,7.249999999999999
test,A,10,profile_A_control,1,2026-07-21T16:00:00-03:00,2026-07-22T02:00:00-03:00,3.27,12.97,6.458210257105094,-6.511789742894907,-0.14000000000000012,falling,rising,9.700000000000001,-2.789999999999999,7.469999999999999
test,A,10,profile_A_control,2,2026-07-21T20:00:00-03:00,2026-07-22T06:00:00-03:00,3.89,15.81,9.743053213953498,-6.066946786046502,0.4700000000000002,rising,rising,11.92,-2.789999999999999,7.469999999999999
test,A,10,profile_A_control,3,2026-07-21T19:00:00-03:00,2026-07-22T05:00:00-03:00,3.42,15.16,9.143611969973428,-6.016388030026572,0.16999999999999993,rising,rising,11.74,-2.789999999999999,7.469999999999999
test,A,10,profile_A_control,4,2026-07-21T18:00:00-03:00,2026-07-22T04:00:00-03:00,3.25,14.49,8.81900659258916,-5.67099340741084,0.040000000000000036,stable,rising,11.24,-2.789999999999999,7.469999999999999
test,A,10,profile_A_control,5,2026-07-21T21:00:00-03:00,2026-07-22T07:00:00-03:00,5.02,16.5,10.874166796920402,-5.625833203079598,1.1299999999999994,rising,rising,11.48,-2.789999999999999,7.469999999999999
test,A,10,profile_B_control,1,2026-07-21T19:00:00-03:00,2026-07-22T05:00:00-03:00,3.42,15.16,8.96770539209863,-6.1922946079013705,0.16999999999999993,rising,rising,11.74,-2.84,7.569999999999999
test,A,10,profile_B_control,2,2026-07-21T16:00:00-03:00,2026-07-22T02:00:00-03:00,3.27,12.97,6.809045892042937,-6.160954107957064,-0.14000000000000012,falling,rising,9.700000000000001,-2.84,7.569999999999999
test,A,10,profile_B_control,3,2026-07-21T20:00:00-03:00,2026-07-22T06:00:00-03:00,3.89,15.81,9.69930667618025,-6.110693323819751,0.4700000000000002,rising,rising,11.92,-2.84,7.569999999999999
test,A,10,profile_B_control,4,2026-07-21T18:00:00-03:00,2026-07-22T04:00:00-03:00,3.25,14.49,8.51605234156938,-5.973947658430621,0.040000000000000036,stable,rising,11.24,-2.84,7.569999999999999
test,A,10,profile_B_control,5,2026-07-21T17:00:00-03:00,2026-07-22T03:00:00-03:00,3.21,13.77,7.886082397863049,-5.88391760213695,-0.06000000000000005,stable,rising,10.559999999999999,-2.84,7.569999999999999
test,A,10,mixed_profile_candidate,1,2026-07-21T16:00:00-03:00,2026-07-22T02:00:00-03:00,3.27,12.97,6.630693490394029,-6.339306509605971,-0.14000000000000012,falling,rising,9.700000000000001,-2.790000000000001,7.569999999999999
test,A,10,mixed_profile_candidate,2,2026-07-21T20:00:00-03:00,2026-07-22T06:00:00-03:00,3.89,15.81,9.697754280938625,-6.1122457190613755,0.4700000000000002,rising,rising,11.92,-2.790000000000001,7.569999999999999
test,A,10,mixed_profile_candidate,3,2026-07-21T19:00:00-03:00,2026-07-22T05:00:00-03:00,3.42,15.16,9.09753723042464,-6.06246276957536,0.16999999999999993,rising,rising,11.74,-2.790000000000001,7.569999999999999
test,A,10,mixed_profile_candidate,4,2026-07-21T17:00:00-03:00,2026-07-22T03:00:00-03:00,3.21,13.77,7.875814884707179,-5.894185115292821,-0.06000000000000005,stable,rising,10.559999999999999,-2.790000000000001,7.569999999999999
test,A,10,mixed_profile_candidate,5,2026-07-21T18:00:00-03:00,2026-07-22T04:00:00-03:00,3.25,14.49,8.61194968860865,-5.87805031139135,0.040000000000000036,stable,rising,11.24,-2.790000000000001,7.569999999999999
test,A,10,age_mixed_candidate,1,2026-07-21T16:00:00-03:00,2026-07-22T02:00:00-03:00,3.27,12.97,6.630693490394029,-6.339306509605971,-0.14000000000000012,falling,rising,9.700000000000001,-2.790000000000001,7.569999999999999
test,A,10,age_mixed_candidate,2,2026-07-21T20:00:00-03:00,2026-07-22T06:00:00-03:00,3.89,15.81,9.697754280938625,-6.1122457190613755,0.4700000000000002,rising,rising,11.92,-2.790000000000001,7.569999999999999
test,A,10,age_mixed_candidate,3,2026-07-21T19:00:00-03:00,2026-07-22T05:00:00-03:00,3.42,15.16,9.09753723042464,-6.06246276957536,0.16999999999999993,rising,rising,11.74,-2.790000000000001,7.569999999999999
test,A,10,age_mixed_candidate,4,2026-07-21T17:00:00-03:00,2026-07-22T03:00:00-03:00,3.21,13.77,7.875814884707179,-5.894185115292821,-0.06000000000000005,stable,rising,10.559999999999999,-2.790000000000001,7.569999999999999
test,A,10,age_mixed_candidate,5,2026-07-21T18:00:00-03:00,2026-07-22T04:00:00-03:00,3.25,14.49,8.61194968860865,-5.87805031139135,0.040000000000000036,stable,rising,11.24,-2.790000000000001,7.569999999999999
test,A,11,profile_A_control,1,2026-07-21T16:00:00-03:00,2026-07-22T03:00:00-03:00,3.27,13.77,6.576665821776199,-7.1933341782238,-0.14000000000000012,falling,rising,10.5,-3.0199999999999996,7.789999999999999
test,A,11,profile_A_control,2,2026-07-21T14:00:00-03:00,2026-07-22T01:00:00-03:00,3.54,11.99,5.658507872825371,-6.331492127174629,-0.04999999999999982,stable,rising,8.45,-3.0199999999999996,7.789999999999999
test,A,11,profile_A_control,3,2026-07-21T20:00:00-03:00,2026-07-22T07:00:00-03:00,3.89,16.5,10.177027702172124,-6.322972297827876,0.4700000000000002,rising,rising,12.61,-3.0199999999999996,7.789999999999999
test,A,11,profile_A_control,4,2026-07-21T19:00:00-03:00,2026-07-22T06:00:00-03:00,3.42,15.81,9.57654744707758,-6.2334525529224205,0.16999999999999993,rising,rising,12.39,-3.0199999999999996,7.789999999999999
test,A,11,profile_A_control,5,2026-07-21T15:00:00-03:00,2026-07-22T02:00:00-03:00,3.41,12.97,6.804307560638044,-6.1656924393619565,-0.1299999999999999,falling,rising,9.56,-3.0199999999999996,7.789999999999999
test,A,11,profile_B_control,1,2026-07-21T16:00:00-03:00,2026-07-22T03:00:00-03:00,3.27,13.77,7.100407062894187,-6.669592937105812,-0.14000000000000012,falling,rising,10.5,-3.0700000000000003,7.87
test,A,11,profile_B_control,2,2026-07-21T20:00:00-03:00,2026-07-22T07:00:00-03:00,3.89,16.5,10.138378399918064,-6.361621600081936,0.4700000000000002,rising,rising,12.61,-3.0700000000000003,7.87
test,A,11,profile_B_control,3,2026-07-21T13:00:00-03:00,2026-07-22T00:00:00-03:00,3.59,10.77,4.527129134625893,-6.2428708653741065,0.029999999999999805,stable,rising,7.18,-3.0700000000000003,7.87
test,A,11,profile_B_control,4,2026-07-21T19:00:00-03:00,2026-07-22T06:00:00-03:00,3.42,15.81,9.58166234287928,-6.22833765712072,0.16999999999999993,rising,rising,12.39,-3.0700000000000003,7.87
test,A,11,profile_B_control,5,2026-07-21T18:00:00-03:00,2026-07-22T05:00:00-03:00,3.25,15.16,9.003301094570237,-6.156698905429764,0.040000000000000036,stable,rising,11.91,-3.0700000000000003,7.87
test,A,11,mixed_profile_candidate,1,2026-07-21T16:00:00-03:00,2026-07-22T03:00:00-03:00,3.27,13.77,6.61056230751516,-7.15943769248484,-0.14000000000000012,falling,rising,10.5,-3.0600000000000005,7.87
test,A,11,mixed_profile_candidate,2,2026-07-21T20:00:00-03:00,2026-07-22T07:00:00-03:00,3.89,16.5,9.59508300534261,-6.904916994657389,0.4700000000000002,rising,rising,12.61,-3.0600000000000005,7.87
test,A,11,mixed_profile_candidate,3,2026-07-21T19:00:00-03:00,2026-07-22T06:00:00-03:00,3.42,15.81,9.050198878704057,-6.7598011212959435,0.16999999999999993,rising,rising,12.39,-3.0600000000000005,7.87
test,A,11,mixed_profile_candidate,4,2026-07-21T18:00:00-03:00,2026-07-22T05:00:00-03:00,3.25,15.16,8.601227453090182,-6.558772546909818,0.040000000000000036,stable,rising,11.91,-3.0600000000000005,7.87
test,A,11,mixed_profile_candidate,5,2026-07-21T21:00:00-03:00,2026-07-22T08:00:00-03:00,5.02,17.16,10.781383867823255,-6.378616132176745,1.1299999999999994,rising,rising,12.14,-3.0600000000000005,7.87
test,A,11,age_mixed_candidate,1,2026-07-21T16:00:00-03:00,2026-07-22T03:00:00-03:00,3.27,13.77,6.61056230751516,-7.15943769248484,-0.14000000000000012,falling,rising,10.5,-3.0600000000000005,7.87
