horizon_h,phase,subset,start_origin,end_origin,n,start_target,end_target,min_target_m,max_target_m,missing_features
6,validation,all,2025-11-04T16:00:00-03:00,2025-11-04T21:00:00-03:00,6,2025-11-04T22:00:00-03:00,2025-11-05T03:00:00-03:00,1.67,2.57,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8
6,validation,all,2025-11-05T00:00:00-03:00,2025-11-05T01:00:00-03:00,2,2025-11-05T06:00:00-03:00,2025-11-05T07:00:00-03:00,2.85,2.97,86472000:dH8
6,validation,all,2025-11-06T00:00:00-03:00,2025-11-06T02:00:00-03:00,3,2025-11-06T06:00:00-03:00,2025-11-06T08:00:00-03:00,2.25,2.26,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH0.5
6,validation,all,2025-11-06T04:00:00-03:00,2025-11-06T04:00:00-03:00,1,2025-11-06T10:00:00-03:00,2025-11-06T10:00:00-03:00,2.27,2.27,86500000:dH4
6,validation,all,2025-11-06T08:00:00-03:00,2025-11-06T08:00:00-03:00,1,2025-11-06T14:00:00-03:00,2025-11-06T14:00:00-03:00,2.33,2.33,86500000:dH8
6,validation,all,2025-11-06T16:00:00-03:00,2025-11-06T18:00:00-03:00,3,2025-11-06T22:00:00-03:00,2025-11-07T00:00:00-03:00,1.48,1.61,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,validation,all,2025-11-06T20:00:00-03:00,2025-11-06T20:00:00-03:00,1,2025-11-07T02:00:00-03:00,2025-11-07T02:00:00-03:00,2.28,2.28,86472600:dH4
6,validation,all,2025-11-07T00:00:00-03:00,2025-11-07T00:00:00-03:00,1,2025-11-07T06:00:00-03:00,2025-11-07T06:00:00-03:00,2.6,2.6,86472600:dH8
6,validation,all,2025-11-09T23:00:00-03:00,2025-11-10T02:00:00-03:00,4,2025-11-10T05:00:00-03:00,2025-11-10T08:00:00-03:00,5.56,5.8,86510000:dH0.5|86510000:dH1|86510000:dH2|86510000:dH4
6,validation,all,2025-11-10T05:00:00-03:00,2025-11-10T06:00:00-03:00,2,2025-11-10T11:00:00-03:00,2025-11-10T12:00:00-03:00,4.68,4.86,86510000:dH8
6,validation,all,2025-11-11T23:00:00-03:00,2025-11-12T00:00:00-03:00,2,2025-11-12T05:00:00-03:00,2025-11-12T06:00:00-03:00,4.13,4.2,86510000:dH1|86510000:dH2
6,validation,all,2025-11-12T02:00:00-03:00,2025-11-12T02:00:00-03:00,1,2025-11-12T08:00:00-03:00,2025-11-12T08:00:00-03:00,4.02,4.02,86510000:dH4
6,validation,all,2025-11-12T06:00:00-03:00,2025-11-12T06:00:00-03:00,1,2025-11-12T12:00:00-03:00,2025-11-12T12:00:00-03:00,3.81,3.81,86510000:dH8
6,validation,all,2025-11-12T22:00:00-03:00,2025-11-13T00:00:00-03:00,3,2025-11-13T04:00:00-03:00,2025-11-13T06:00:00-03:00,3.51,3.54,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH0.5
6,validation,all,2025-11-13T02:00:00-03:00,2025-11-13T02:00:00-03:00,1,2025-11-13T08:00:00-03:00,2025-11-13T08:00:00-03:00,3.47,3.47,86500000:dH4
6,validation,all,2025-11-13T06:00:00-03:00,2025-11-13T06:00:00-03:00,1,2025-11-13T12:00:00-03:00,2025-11-13T12:00:00-03:00,2.77,2.77,86500000:dH8
6,validation,all,2025-11-13T13:00:00-03:00,2025-11-13T13:00:00-03:00,1,2025-11-13T19:00:00-03:00,2025-11-13T19:00:00-03:00,1.99,1.99,86500000:dH0.5
6,validation,all,2025-11-16T23:00:00-03:00,2025-11-17T00:00:00-03:00,2,2025-11-17T05:00:00-03:00,2025-11-17T06:00:00-03:00,3.08,3.19,86472600:dH1|86472600:dH2|86510000:dH1|86510000:dH2
6,validation,all,2025-11-17T02:00:00-03:00,2025-11-17T02:00:00-03:00,1,2025-11-17T08:00:00-03:00,2025-11-17T08:00:00-03:00,3.35,3.35,86472600:dH4|86510000:dH4
6,validation,all,2025-11-17T06:00:00-03:00,2025-11-17T06:00:00-03:00,1,2025-11-17T12:00:00-03:00,2025-11-17T12:00:00-03:00,3.31,3.31,86472600:dH8|86510000:dH8
6,validation,all,2025-11-18T00:00:00-03:00,2025-11-18T01:00:00-03:00,2,2025-11-18T06:00:00-03:00,2025-11-18T07:00:00-03:00,3.05,3.09,86510000:dH1|86510000:dH2
6,validation,all,2025-11-18T03:00:00-03:00,2025-11-18T03:00:00-03:00,1,2025-11-18T09:00:00-03:00,2025-11-18T09:00:00-03:00,2.92,2.92,86510000:dH4
6,validation,all,2025-11-18T07:00:00-03:00,2025-11-18T07:00:00-03:00,1,2025-11-18T13:00:00-03:00,2025-11-18T13:00:00-03:00,2.59,2.59,86510000:dH8
6,validation,all,2025-11-19T23:00:00-03:00,2025-11-20T00:00:00-03:00,2,2025-11-20T05:00:00-03:00,2025-11-20T06:00:00-03:00,2.77,2.78,86510000:dH1|86510000:dH2
6,validation,all,2025-11-20T02:00:00-03:00,2025-11-20T02:00:00-03:00,1,2025-11-20T08:00:00-03:00,2025-11-20T08:00:00-03:00,2.57,2.57,86510000:dH4
6,validation,all,2025-11-20T06:00:00-03:00,2025-11-20T06:00:00-03:00,1,2025-11-20T12:00:00-03:00,2025-11-20T12:00:00-03:00,2.37,2.37,86510000:dH8
6,validation,all,2025-11-29T23:00:00-03:00,2025-11-30T00:00:00-03:00,2,2025-11-30T05:00:00-03:00,2025-11-30T06:00:00-03:00,1.81,1.96,86510000:dH1|86510000:dH2
6,validation,all,2025-11-30T02:00:00-03:00,2025-11-30T02:00:00-03:00,1,2025-11-30T08:00:00-03:00,2025-11-30T08:00:00-03:00,1.95,1.95,86510000:dH4
6,validation,all,2025-11-30T06:00:00-03:00,2025-11-30T06:00:00-03:00,1,2025-11-30T12:00:00-03:00,2025-11-30T12:00:00-03:00,1.65,1.65,86510000:dH8
6,validation,all,2025-11-30T22:00:00-03:00,2025-12-01T00:00:00-03:00,3,2025-12-01T04:00:00-03:00,2025-12-01T06:00:00-03:00,1.39,1.87,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86510000:dH0.5
6,validation,all,2025-12-01T02:00:00-03:00,2025-12-01T02:00:00-03:00,1,2025-12-01T08:00:00-03:00,2025-12-01T08:00:00-03:00,1.99,1.99,86472000:dH4
6,validation,all,2025-12-01T06:00:00-03:00,2025-12-01T06:00:00-03:00,1,2025-12-01T12:00:00-03:00,2025-12-01T12:00:00-03:00,1.73,1.73,86472000:dH8
6,validation,all,2025-12-01T22:00:00-03:00,2025-12-01T22:00:00-03:00,1,2025-12-02T04:00:00-03:00,2025-12-02T04:00:00-03:00,2.2,2.2,86510000:dH0.5
6,validation,all,2025-12-08T14:00:00-03:00,2025-12-08T14:00:00-03:00,1,2025-12-08T20:00:00-03:00,2025-12-08T20:00:00-03:00,1.27,1.27,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,validation,all,2025-12-08T16:00:00-03:00,2025-12-08T16:00:00-03:00,1,2025-12-08T22:00:00-03:00,2025-12-08T22:00:00-03:00,1.18,1.18,86472600:dH2
6,validation,all,2025-12-08T18:00:00-03:00,2025-12-08T18:00:00-03:00,1,2025-12-09T00:00:00-03:00,2025-12-09T00:00:00-03:00,1.12,1.12,86472600:dH4
6,validation,all,2025-12-08T22:00:00-03:00,2025-12-09T00:00:00-03:00,3,2025-12-09T04:00:00-03:00,2025-12-09T06:00:00-03:00,1.11,1.32,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:dH8|86510000:dH0.5
6,validation,all,2025-12-09T02:00:00-03:00,2025-12-09T02:00:00-03:00,1,2025-12-09T08:00:00-03:00,2025-12-09T08:00:00-03:00,1.64,1.64,86472000:dH4
6,validation,all,2025-12-09T06:00:00-03:00,2025-12-09T06:00:00-03:00,1,2025-12-09T12:00:00-03:00,2025-12-09T12:00:00-03:00,1.89,1.89,86472000:dH8
6,validation,all,2025-12-09T14:00:00-03:00,2025-12-09T16:00:00-03:00,3,2025-12-09T20:00:00-03:00,2025-12-09T22:00:00-03:00,2.12,2.13,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,validation,all,2025-12-09T18:00:00-03:00,2025-12-09T18:00:00-03:00,1,2025-12-10T00:00:00-03:00,2025-12-10T00:00:00-03:00,2.11,2.11,86500000:dH4
6,validation,all,2025-12-09T22:00:00-03:00,2025-12-09T22:00:00-03:00,1,2025-12-10T04:00:00-03:00,2025-12-10T04:00:00-03:00,2.36,2.36,86500000:dH8
6,validation,all,2025-12-10T22:00:00-03:00,2025-12-11T00:00:00-03:00,3,2025-12-11T04:00:00-03:00,2025-12-11T06:00:00-03:00,3.57,3.66,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH0.5|86510000:dH1|86510000:dH2
6,validation,all,2025-12-11T02:00:00-03:00,2025-12-11T02:00:00-03:00,1,2025-12-11T08:00:00-03:00,2025-12-11T08:00:00-03:00,3.71,3.71,86472600:dH4|86510000:dH1
6,validation,all,2025-12-11T04:00:00-03:00,2025-12-11T04:00:00-03:00,1,2025-12-11T10:00:00-03:00,2025-12-11T10:00:00-03:00,3.71,3.71,86510000:dH1
6,validation,all,2025-12-11T06:00:00-03:00,2025-12-11T07:00:00-03:00,2,2025-12-11T12:00:00-03:00,2025-12-11T13:00:00-03:00,3.67,3.69,86472600:dH8|86510000:dH0.5|86510000:dH1|86510000:dH2|86510000:dH4
6,validation,all,2025-12-11T09:00:00-03:00,2025-12-11T09:00:00-03:00,1,2025-12-11T15:00:00-03:00,2025-12-11T15:00:00-03:00,3.4,3.4,86510000:dH4|86510000:dH8
6,validation,all,2025-12-11T11:00:00-03:00,2025-12-11T11:00:00-03:00,1,2025-12-11T17:00:00-03:00,2025-12-11T17:00:00-03:00,2.91,2.91,86510000:dH8
6,validation,all,2025-12-11T13:00:00-03:00,2025-12-11T13:00:00-03:00,1,2025-12-11T19:00:00-03:00,2025-12-11T19:00:00-03:00,2.52,2.52,86510000:dH8
6,validation,all,2025-12-11T17:00:00-03:00,2025-12-11T21:00:00-03:00,5,2025-12-11T23:00:00-03:00,2025-12-12T03:00:00-03:00,3.5,3.95,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,validation,all,2025-12-11T23:00:00-03:00,2025-12-12T02:00:00-03:00,4,2025-12-12T05:00:00-03:00,2025-12-12T08:00:00-03:00,3.76,3.86,86472600:dH8|86510000:dH1|86510000:dH2|86510000:dH4
6,validation,all,2025-12-12T06:00:00-03:00,2025-12-12T06:00:00-03:00,1,2025-12-12T12:00:00-03:00,2025-12-12T12:00:00-03:00,3.67,3.67,86510000:dH8
6,validation,all,2025-12-15T00:00:00-03:00,2025-12-15T01:00:00-03:00,2,2025-12-15T06:00:00-03:00,2025-12-15T07:00:00-03:00,3.1,3.11,86510000:dH1|86510000:dH2
6,validation,all,2025-12-15T03:00:00-03:00,2025-12-15T03:00:00-03:00,1,2025-12-15T09:00:00-03:00,2025-12-15T09:00:00-03:00,3.11,3.11,86510000:dH4
6,validation,all,2025-12-15T07:00:00-03:00,2025-12-15T07:00:00-03:00,1,2025-12-15T13:00:00-03:00,2025-12-15T13:00:00-03:00,3.13,3.13,86510000:dH8
6,validation,all,2025-12-15T23:00:00-03:00,2025-12-15T23:00:00-03:00,1,2025-12-16T05:00:00-03:00,2025-12-16T05:00:00-03:00,2.63,2.63,86510000:dH0.5
6,validation,all,2025-12-21T02:00:00-03:00,2025-12-21T03:00:00-03:00,2,2025-12-21T08:00:00-03:00,2025-12-21T09:00:00-03:00,1.58,1.59,86472600:dH1|86472600:dH2|86510000:dH1|86510000:dH2
6,validation,all,2025-12-21T05:00:00-03:00,2025-12-21T05:00:00-03:00,1,2025-12-21T11:00:00-03:00,2025-12-21T11:00:00-03:00,1.59,1.59,86472600:dH4|86510000:dH4
6,validation,all,2025-12-21T09:00:00-03:00,2025-12-21T09:00:00-03:00,1,2025-12-21T15:00:00-03:00,2025-12-21T15:00:00-03:00,1.56,1.56,86472600:dH8|86510000:dH8
6,validation,all,2025-12-27T23:00:00-03:00,2025-12-28T02:00:00-03:00,4,2025-12-28T05:00:00-03:00,2025-12-28T08:00:00-03:00,3.97,3.99,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH1|86510000:dH2|86510000:dH4
6,validation,all,2025-12-28T04:00:00-03:00,2025-12-28T04:00:00-03:00,1,2025-12-28T10:00:00-03:00,2025-12-28T10:00:00-03:00,3.97,3.97,86472600:dH4
6,validation,all,2025-12-28T06:00:00-03:00,2025-12-28T06:00:00-03:00,1,2025-12-28T12:00:00-03:00,2025-12-28T12:00:00-03:00,3.92,3.92,86510000:dH8
6,validation,all,2025-12-28T08:00:00-03:00,2025-12-28T08:00:00-03:00,1,2025-12-28T14:00:00-03:00,2025-12-28T14:00:00-03:00,3.84,3.84,86472600:dH8
6,validation,all,2025-12-29T00:00:00-03:00,2025-12-29T01:00:00-03:00,2,2025-12-29T06:00:00-03:00,2025-12-29T07:00:00-03:00,3.82,3.85,86510000:dH1|86510000:dH2
6,validation,all,2025-12-29T03:00:00-03:00,2025-12-29T04:00:00-03:00,2,2025-12-29T09:00:00-03:00,2025-12-29T10:00:00-03:00,3.87,3.91,86510000:dH1|86510000:dH2|86510000:dH4
6,validation,all,2025-12-29T06:00:00-03:00,2025-12-29T07:00:00-03:00,2,2025-12-29T12:00:00-03:00,2025-12-29T13:00:00-03:00,3.97,3.97,86510000:dH4|86510000:dH8
6,validation,all,2025-12-29T10:00:00-03:00,2025-12-29T10:00:00-03:00,1,2025-12-29T16:00:00-03:00,2025-12-29T16:00:00-03:00,3.84,3.84,86510000:dH8
6,validation,all,2025-12-30T00:00:00-03:00,2025-12-30T01:00:00-03:00,2,2025-12-30T06:00:00-03:00,2025-12-30T07:00:00-03:00,3.89,3.91,86510000:dH0.5
6,validation,all,2025-12-31T00:00:00-03:00,2025-12-31T00:00:00-03:00,1,2025-12-31T06:00:00-03:00,2025-12-31T06:00:00-03:00,3.84,3.84,86510000:dH0.5
6,validation,all,2025-12-31T22:00:00-03:00,2025-12-31T22:00:00-03:00,1,2026-01-01T04:00:00-03:00,2026-01-01T04:00:00-03:00,5.25,5.25,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,validation,all,2026-01-01T00:00:00-03:00,2026-01-01T23:00:00-03:00,24,2026-01-01T06:00:00-03:00,2026-01-02T05:00:00-03:00,3.49,5.09,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
6,validation,all,2026-01-02T01:00:00-03:00,2026-01-03T16:00:00-03:00,40,2026-01-02T07:00:00-03:00,2026-01-03T22:00:00-03:00,2.45,4.38,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
6,validation,all,2026-01-03T18:00:00-03:00,2026-01-09T00:00:00-03:00,127,2026-01-04T00:00:00-03:00,2026-01-09T06:00:00-03:00,1.53,3.89,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH0.5
6,validation,all,2026-01-09T02:00:00-03:00,2026-01-10T01:00:00-03:00,24,2026-01-09T08:00:00-03:00,2026-01-10T07:00:00-03:00,1.69,2.34,86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
6,validation,all,2026-01-12T00:00:00-03:00,2026-01-12T05:00:00-03:00,6,2026-01-12T06:00:00-03:00,2026-01-12T11:00:00-03:00,3.23,3.34,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8
6,validation,all,2026-01-12T08:00:00-03:00,2026-01-12T09:00:00-03:00,2,2026-01-12T14:00:00-03:00,2026-01-12T15:00:00-03:00,3.18,3.19,86472000:dH8
6,validation,all,2026-01-19T00:00:00-03:00,2026-01-19T00:00:00-03:00,1,2026-01-19T06:00:00-03:00,2026-01-19T06:00:00-03:00,2.7,2.7,86510000:dH0.5
6,validation,all,2026-01-21T05:00:00-03:00,2026-01-21T06:00:00-03:00,2,2026-01-21T11:00:00-03:00,2026-01-21T12:00:00-03:00,2.12,2.15,86510000:dH1|86510000:dH2
6,validation,all,2026-01-21T08:00:00-03:00,2026-01-21T08:00:00-03:00,1,2026-01-21T14:00:00-03:00,2026-01-21T14:00:00-03:00,2.06,2.06,86510000:dH4
6,validation,all,2026-01-21T12:00:00-03:00,2026-01-21T12:00:00-03:00,1,2026-01-21T18:00:00-03:00,2026-01-21T18:00:00-03:00,1.95,1.95,86510000:dH8
6,validation,all,2026-01-21T16:00:00-03:00,2026-01-21T17:00:00-03:00,2,2026-01-21T22:00:00-03:00,2026-01-21T23:00:00-03:00,1.5,1.58,86510000:dH1|86510000:dH2
6,validation,all,2026-01-21T19:00:00-03:00,2026-01-21T19:00:00-03:00,1,2026-01-22T01:00:00-03:00,2026-01-22T01:00:00-03:00,1.46,1.46,86510000:dH4
6,validation,all,2026-01-21T23:00:00-03:00,2026-01-21T23:00:00-03:00,1,2026-01-22T05:00:00-03:00,2026-01-22T05:00:00-03:00,2.2,2.2,86510000:dH8
6,validation,all,2026-01-22T15:00:00-03:00,2026-01-22T20:00:00-03:00,6,2026-01-22T21:00:00-03:00,2026-01-23T02:00:00-03:00,1.34,1.64,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8
6,validation,all,2026-01-22T23:00:00-03:00,2026-01-23T03:00:00-03:00,5,2026-01-23T05:00:00-03:00,2026-01-23T09:00:00-03:00,2.07,2.27,86472000:dH8|86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH1|86510000:dH2|86510000:dH4
6,validation,all,2026-01-23T06:00:00-03:00,2026-01-23T07:00:00-03:00,2,2026-01-23T12:00:00-03:00,2026-01-23T13:00:00-03:00,2.13,2.18,86472600:dH8|86510000:dH8
6,validation,all,2026-01-28T20:00:00-03:00,2026-01-28T22:00:00-03:00,3,2026-01-29T02:00:00-03:00,2026-01-29T04:00:00-03:00,0.96,0.99,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,validation,all,2026-01-29T00:00:00-03:00,2026-01-29T00:00:00-03:00,1,2026-01-29T06:00:00-03:00,2026-01-29T06:00:00-03:00,0.94,0.94,86500000:dH4
6,validation,all,2026-01-29T04:00:00-03:00,2026-01-29T04:00:00-03:00,1,2026-01-29T10:00:00-03:00,2026-01-29T10:00:00-03:00,1.36,1.36,86500000:dH8
6,validation,all,2026-01-30T21:00:00-03:00,2026-01-30T23:00:00-03:00,3,2026-01-31T03:00:00-03:00,2026-01-31T05:00:00-03:00,1.05,1.11,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,validation,all,2026-01-31T01:00:00-03:00,2026-01-31T01:00:00-03:00,1,2026-01-31T07:00:00-03:00,2026-01-31T07:00:00-03:00,1.21,1.21,86472600:dH4
6,validation,all,2026-01-31T05:00:00-03:00,2026-01-31T05:00:00-03:00,1,2026-01-31T11:00:00-03:00,2026-01-31T11:00:00-03:00,1.56,1.56,86472600:dH8
6,validation,all,2026-01-31T23:00:00-03:00,2026-01-31T23:00:00-03:00,1,2026-02-01T05:00:00-03:00,2026-02-01T05:00:00-03:00,1.02,1.02,86510000:dH0.5
6,validation,all,2026-02-01T23:00:00-03:00,2026-02-02T00:00:00-03:00,2,2026-02-02T05:00:00-03:00,2026-02-02T06:00:00-03:00,1.05,1.07,86510000:dH1|86510000:dH2
6,validation,all,2026-02-02T02:00:00-03:00,2026-02-02T02:00:00-03:00,1,2026-02-02T08:00:00-03:00,2026-02-02T08:00:00-03:00,1.3,1.3,86510000:dH4
6,validation,all,2026-02-02T06:00:00-03:00,2026-02-02T06:00:00-03:00,1,2026-02-02T12:00:00-03:00,2026-02-02T12:00:00-03:00,1.53,1.53,86510000:dH8
6,validation,all,2026-02-02T15:00:00-03:00,2026-02-02T16:00:00-03:00,2,2026-02-02T21:00:00-03:00,2026-02-02T22:00:00-03:00,1.33,1.38,86510000:dH1|86510000:dH2
6,validation,all,2026-02-02T18:00:00-03:00,2026-02-02T18:00:00-03:00,1,2026-02-03T00:00:00-03:00,2026-02-03T00:00:00-03:00,1.23,1.23,86510000:dH4
6,validation,all,2026-02-02T22:00:00-03:00,2026-02-02T22:00:00-03:00,1,2026-02-03T04:00:00-03:00,2026-02-03T04:00:00-03:00,1.09,1.09,86510000:dH8
6,validation,all,2026-02-03T08:00:00-03:00,2026-02-03T09:00:00-03:00,2,2026-02-03T14:00:00-03:00,2026-02-03T15:00:00-03:00,1.47,1.48,86510000:dH1|86510000:dH2
6,validation,all,2026-02-03T11:00:00-03:00,2026-02-03T11:00:00-03:00,1,2026-02-03T17:00:00-03:00,2026-02-03T17:00:00-03:00,1.46,1.46,86510000:dH4
6,validation,all,2026-02-03T15:00:00-03:00,2026-02-03T15:00:00-03:00,1,2026-02-03T21:00:00-03:00,2026-02-03T21:00:00-03:00,1.32,1.32,86510000:dH8
6,validation,all,2026-02-04T00:00:00-03:00,2026-02-04T01:00:00-03:00,2,2026-02-04T06:00:00-03:00,2026-02-04T07:00:00-03:00,1.09,1.2,86472000:dH1|86472000:dH2|86510000:dH0.5|86510000:dH1|86510000:dH2
6,validation,all,2026-02-04T03:00:00-03:00,2026-02-04T03:00:00-03:00,1,2026-02-04T09:00:00-03:00,2026-02-04T09:00:00-03:00,1.53,1.53,86472000:dH4|86510000:dH4
6,validation,all,2026-02-04T07:00:00-03:00,2026-02-04T07:00:00-03:00,1,2026-02-04T13:00:00-03:00,2026-02-04T13:00:00-03:00,1.64,1.64,86472000:dH8|86510000:dH8
6,validation,all,2026-02-04T10:00:00-03:00,2026-02-04T16:00:00-03:00,7,2026-02-04T16:00:00-03:00,2026-02-04T22:00:00-03:00,1.07,1.44,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,validation,all,2026-02-04T18:00:00-03:00,2026-02-04T20:00:00-03:00,3,2026-02-05T00:00:00-03:00,2026-02-05T02:00:00-03:00,0.95,1.0,86472600:dH8
6,validation,all,2026-02-05T06:00:00-03:00,2026-02-05T06:00:00-03:00,1,2026-02-05T12:00:00-03:00,2026-02-05T12:00:00-03:00,1.67,1.67,86510000:dH0.5
6,validation,all,2026-02-10T00:00:00-03:00,2026-02-10T01:00:00-03:00,2,2026-02-10T06:00:00-03:00,2026-02-10T07:00:00-03:00,1.06,1.06,86510000:dH1|86510000:dH2
6,validation,all,2026-02-10T03:00:00-03:00,2026-02-10T03:00:00-03:00,1,2026-02-10T09:00:00-03:00,2026-02-10T09:00:00-03:00,1.15,1.15,86510000:dH4
6,validation,all,2026-02-10T07:00:00-03:00,2026-02-10T07:00:00-03:00,1,2026-02-10T13:00:00-03:00,2026-02-10T13:00:00-03:00,1.3,1.3,86510000:dH8
6,validation,all,2026-02-10T15:00:00-03:00,2026-02-10T16:00:00-03:00,2,2026-02-10T21:00:00-03:00,2026-02-10T22:00:00-03:00,0.99,1.01,86510000:dH1|86510000:dH2
6,validation,all,2026-02-10T18:00:00-03:00,2026-02-10T18:00:00-03:00,1,2026-02-11T00:00:00-03:00,2026-02-11T00:00:00-03:00,0.95,0.95,86510000:dH4
6,validation,all,2026-02-10T22:00:00-03:00,2026-02-10T22:00:00-03:00,1,2026-02-11T04:00:00-03:00,2026-02-11T04:00:00-03:00,0.94,0.94,86510000:dH8
6,validation,all,2026-02-12T11:00:00-03:00,2026-02-12T15:00:00-03:00,5,2026-02-12T17:00:00-03:00,2026-02-12T21:00:00-03:00,0.99,1.1,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
6,validation,all,2026-02-12T17:00:00-03:00,2026-02-13T00:00:00-03:00,8,2026-02-12T23:00:00-03:00,2026-02-13T06:00:00-03:00,0.91,1.04,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,validation,all,2026-02-13T02:00:00-03:00,2026-02-13T02:00:00-03:00,1,2026-02-13T08:00:00-03:00,2026-02-13T08:00:00-03:00,1.25,1.25,86472000:dH4|86472600:dH4|86500000:dH4
6,validation,all,2026-02-13T06:00:00-03:00,2026-02-13T06:00:00-03:00,1,2026-02-13T12:00:00-03:00,2026-02-13T12:00:00-03:00,1.2,1.2,86472000:dH8|86472600:dH8|86500000:dH8
6,validation,all,2026-02-13T15:00:00-03:00,2026-02-13T15:00:00-03:00,1,2026-02-13T21:00:00-03:00,2026-02-13T21:00:00-03:00,0.91,0.91,86510000:dH0.5
6,validation,all,2026-02-14T08:00:00-03:00,2026-02-14T08:00:00-03:00,1,2026-02-14T14:00:00-03:00,2026-02-14T14:00:00-03:00,0.92,0.92,86510000:dH0.5
6,validation,all,2026-02-27T01:00:00-03:00,2026-02-27T01:00:00-03:00,1,2026-02-27T07:00:00-03:00,2026-02-27T07:00:00-03:00,0.88,0.88,86510000:dH0.5
6,validation,all,2026-03-22T16:00:00-03:00,2026-03-22T17:00:00-03:00,2,2026-03-22T22:00:00-03:00,2026-03-22T23:00:00-03:00,0.94,0.94,86510000:dH1|86510000:dH2
6,validation,all,2026-03-22T19:00:00-03:00,2026-03-22T19:00:00-03:00,1,2026-03-23T01:00:00-03:00,2026-03-23T01:00:00-03:00,0.93,0.93,86510000:dH4
6,validation,all,2026-03-22T23:00:00-03:00,2026-03-22T23:00:00-03:00,1,2026-03-23T05:00:00-03:00,2026-03-23T05:00:00-03:00,1.08,1.08,86510000:dH8
6,validation,all,2026-03-23T17:00:00-03:00,2026-03-23T17:00:00-03:00,1,2026-03-23T23:00:00-03:00,2026-03-23T23:00:00-03:00,1.4,1.4,86500000:dH0.5
6,validation,all,2026-03-30T19:00:00-03:00,2026-03-30T21:00:00-03:00,3,2026-03-31T01:00:00-03:00,2026-03-31T03:00:00-03:00,0.89,0.9,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,validation,all,2026-03-30T23:00:00-03:00,2026-03-30T23:00:00-03:00,1,2026-03-31T05:00:00-03:00,2026-03-31T05:00:00-03:00,0.91,0.91,86500000:dH4
