horizon_h,phase,origin,target_time,base_m,target_m,high_target_ge_7m,missing_feature_indices,missing_features
12,validation,2026-06-29T17:00:00-03:00,2026-06-30T05:00:00-03:00,4.72,5.13,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-29T18:00:00-03:00,2026-06-30T06:00:00-03:00,4.69,5.02,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-29T19:00:00-03:00,2026-06-30T07:00:00-03:00,4.71,4.91,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-29T20:00:00-03:00,2026-06-30T08:00:00-03:00,4.78,4.83,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-29T21:00:00-03:00,2026-06-30T09:00:00-03:00,4.88,4.75,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-29T22:00:00-03:00,2026-06-30T10:00:00-03:00,5.07,4.68,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-29T23:00:00-03:00,2026-06-30T11:00:00-03:00,5.31,4.63,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T00:00:00-03:00,2026-06-30T12:00:00-03:00,5.46,4.59,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T01:00:00-03:00,2026-06-30T13:00:00-03:00,5.51,4.55,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T02:00:00-03:00,2026-06-30T14:00:00-03:00,5.48,4.52,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T03:00:00-03:00,2026-06-30T15:00:00-03:00,5.39,4.46,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T04:00:00-03:00,2026-06-30T16:00:00-03:00,5.28,4.3,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T05:00:00-03:00,2026-06-30T17:00:00-03:00,5.16,4.08,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T06:00:00-03:00,2026-06-30T18:00:00-03:00,5.05,3.87,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T07:00:00-03:00,2026-06-30T19:00:00-03:00,4.94,3.78,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T08:00:00-03:00,2026-06-30T20:00:00-03:00,4.85,3.93,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T09:00:00-03:00,2026-06-30T21:00:00-03:00,4.77,4.2,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T10:00:00-03:00,2026-06-30T22:00:00-03:00,4.7,4.43,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,2026-06-30T11:00:00-03:00,2026-06-30T23:00:00-03:00,4.64,4.57,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T00:00:00-03:00,2026-07-01T12:00:00-03:00,4.61,3.86,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T01:00:00-03:00,2026-07-01T13:00:00-03:00,4.61,3.92,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T02:00:00-03:00,2026-07-01T14:00:00-03:00,4.57,3.94,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T03:00:00-03:00,2026-07-01T15:00:00-03:00,4.49,3.87,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T04:00:00-03:00,2026-07-01T16:00:00-03:00,4.42,3.68,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T05:00:00-03:00,2026-07-01T17:00:00-03:00,4.34,3.46,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T06:00:00-03:00,2026-07-01T18:00:00-03:00,4.28,3.27,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T07:00:00-03:00,2026-07-01T19:00:00-03:00,4.2,3.13,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T08:00:00-03:00,2026-07-01T20:00:00-03:00,4.09,3.15,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T09:00:00-03:00,2026-07-01T21:00:00-03:00,3.93,3.44,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T10:00:00-03:00,2026-07-01T22:00:00-03:00,3.81,3.82,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T11:00:00-03:00,2026-07-01T23:00:00-03:00,3.79,4.09,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T12:00:00-03:00,2026-07-02T00:00:00-03:00,3.85,4.25,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T13:00:00-03:00,2026-07-02T01:00:00-03:00,3.91,4.31,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T14:00:00-03:00,2026-07-02T02:00:00-03:00,3.94,4.31,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T15:00:00-03:00,2026-07-02T03:00:00-03:00,3.9,4.29,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T16:00:00-03:00,2026-07-02T04:00:00-03:00,3.73,4.26,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T17:00:00-03:00,2026-07-02T05:00:00-03:00,3.52,4.15,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T18:00:00-03:00,2026-07-02T06:00:00-03:00,3.31,3.95,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T19:00:00-03:00,2026-07-02T07:00:00-03:00,3.16,3.74,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T20:00:00-03:00,2026-07-02T08:00:00-03:00,3.12,3.58,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T21:00:00-03:00,2026-07-02T09:00:00-03:00,3.35,3.54,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T22:00:00-03:00,2026-07-02T10:00:00-03:00,3.73,3.78,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-01T23:00:00-03:00,2026-07-02T11:00:00-03:00,4.03,4.38,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T00:00:00-03:00,2026-07-02T12:00:00-03:00,4.22,4.83,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T01:00:00-03:00,2026-07-02T13:00:00-03:00,4.3,5.0,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T02:00:00-03:00,2026-07-02T14:00:00-03:00,4.31,5.07,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T03:00:00-03:00,2026-07-02T15:00:00-03:00,4.3,5.16,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T04:00:00-03:00,2026-07-02T16:00:00-03:00,4.27,5.34,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T05:00:00-03:00,2026-07-02T17:00:00-03:00,4.18,5.68,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T06:00:00-03:00,2026-07-02T18:00:00-03:00,4.01,6.23,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T07:00:00-03:00,2026-07-02T19:00:00-03:00,3.79,6.6,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T08:00:00-03:00,2026-07-02T20:00:00-03:00,3.62,6.9,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T09:00:00-03:00,2026-07-02T21:00:00-03:00,3.54,7.1,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T10:00:00-03:00,2026-07-02T22:00:00-03:00,3.68,7.3,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T11:00:00-03:00,2026-07-02T23:00:00-03:00,4.22,7.48,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T12:00:00-03:00,2026-07-03T00:00:00-03:00,4.75,7.69,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T13:00:00-03:00,2026-07-03T01:00:00-03:00,4.97,7.95,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T14:00:00-03:00,2026-07-03T02:00:00-03:00,5.05,8.19,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T15:00:00-03:00,2026-07-03T03:00:00-03:00,5.13,8.32,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T16:00:00-03:00,2026-07-03T04:00:00-03:00,5.28,8.35,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T17:00:00-03:00,2026-07-03T05:00:00-03:00,5.58,8.39,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T18:00:00-03:00,2026-07-03T06:00:00-03:00,6.01,8.53,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T19:00:00-03:00,2026-07-03T07:00:00-03:00,6.53,8.62,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T20:00:00-03:00,2026-07-03T08:00:00-03:00,6.83,8.73,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T21:00:00-03:00,2026-07-03T09:00:00-03:00,7.06,8.82,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T22:00:00-03:00,2026-07-03T10:00:00-03:00,7.24,8.82,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-02T23:00:00-03:00,2026-07-03T11:00:00-03:00,7.42,8.7,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T00:00:00-03:00,2026-07-03T12:00:00-03:00,7.63,8.58,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T01:00:00-03:00,2026-07-03T13:00:00-03:00,7.89,8.44,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T02:00:00-03:00,2026-07-03T14:00:00-03:00,8.14,8.4,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T03:00:00-03:00,2026-07-03T15:00:00-03:00,8.29,8.34,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T04:00:00-03:00,2026-07-03T16:00:00-03:00,8.35,8.32,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T05:00:00-03:00,2026-07-03T17:00:00-03:00,8.39,8.27,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T06:00:00-03:00,2026-07-03T18:00:00-03:00,8.48,8.22,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T07:00:00-03:00,2026-07-03T19:00:00-03:00,8.62,8.17,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T08:00:00-03:00,2026-07-03T20:00:00-03:00,8.7,8.13,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T09:00:00-03:00,2026-07-03T21:00:00-03:00,8.79,8.13,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T10:00:00-03:00,2026-07-03T22:00:00-03:00,8.84,8.11,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T11:00:00-03:00,2026-07-03T23:00:00-03:00,8.74,8.02,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T12:00:00-03:00,2026-07-04T00:00:00-03:00,8.6,7.91,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T13:00:00-03:00,2026-07-04T01:00:00-03:00,8.48,7.74,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T14:00:00-03:00,2026-07-04T02:00:00-03:00,8.4,7.52,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T15:00:00-03:00,2026-07-04T03:00:00-03:00,8.38,7.34,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T16:00:00-03:00,2026-07-04T04:00:00-03:00,8.33,7.22,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T17:00:00-03:00,2026-07-04T05:00:00-03:00,8.29,7.17,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T18:00:00-03:00,2026-07-04T06:00:00-03:00,8.24,7.11,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T19:00:00-03:00,2026-07-04T07:00:00-03:00,8.18,7.06,True,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T20:00:00-03:00,2026-07-04T08:00:00-03:00,8.14,6.99,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T21:00:00-03:00,2026-07-04T09:00:00-03:00,8.14,6.92,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T22:00:00-03:00,2026-07-04T10:00:00-03:00,8.11,6.84,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-03T23:00:00-03:00,2026-07-04T11:00:00-03:00,8.04,6.74,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T00:00:00-03:00,2026-07-04T12:00:00-03:00,7.94,6.64,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T01:00:00-03:00,2026-07-04T13:00:00-03:00,7.78,6.51,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T02:00:00-03:00,2026-07-04T14:00:00-03:00,7.58,6.34,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T03:00:00-03:00,2026-07-04T15:00:00-03:00,7.38,6.21,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T04:00:00-03:00,2026-07-04T16:00:00-03:00,7.23,6.12,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T05:00:00-03:00,2026-07-04T17:00:00-03:00,7.18,6.05,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T06:00:00-03:00,2026-07-04T18:00:00-03:00,7.12,6.02,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T07:00:00-03:00,2026-07-04T19:00:00-03:00,7.08,5.98,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T08:00:00-03:00,2026-07-04T20:00:00-03:00,7.03,5.93,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T09:00:00-03:00,2026-07-04T21:00:00-03:00,6.95,5.89,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T10:00:00-03:00,2026-07-04T22:00:00-03:00,6.86,5.87,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T11:00:00-03:00,2026-07-04T23:00:00-03:00,6.76,5.87,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T12:00:00-03:00,2026-07-05T00:00:00-03:00,6.69,5.86,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T13:00:00-03:00,2026-07-05T01:00:00-03:00,6.54,5.81,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T14:00:00-03:00,2026-07-05T02:00:00-03:00,6.38,5.72,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T15:00:00-03:00,2026-07-05T03:00:00-03:00,6.23,5.62,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T16:00:00-03:00,2026-07-05T04:00:00-03:00,6.13,5.53,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T17:00:00-03:00,2026-07-05T05:00:00-03:00,6.06,5.45,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T18:00:00-03:00,2026-07-05T06:00:00-03:00,6.02,5.38,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T19:00:00-03:00,2026-07-05T07:00:00-03:00,5.99,5.33,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T20:00:00-03:00,2026-07-05T08:00:00-03:00,5.94,5.28,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T21:00:00-03:00,2026-07-05T09:00:00-03:00,5.9,5.23,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T22:00:00-03:00,2026-07-05T10:00:00-03:00,5.87,5.17,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-04T23:00:00-03:00,2026-07-05T11:00:00-03:00,5.87,5.05,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T00:00:00-03:00,2026-07-05T12:00:00-03:00,5.87,4.86,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T01:00:00-03:00,2026-07-05T13:00:00-03:00,5.83,4.66,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T02:00:00-03:00,2026-07-05T14:00:00-03:00,5.74,4.49,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T03:00:00-03:00,2026-07-05T15:00:00-03:00,5.65,4.38,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T04:00:00-03:00,2026-07-05T16:00:00-03:00,5.55,4.3,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T05:00:00-03:00,2026-07-05T17:00:00-03:00,5.46,4.27,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T06:00:00-03:00,2026-07-05T18:00:00-03:00,5.4,4.28,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T07:00:00-03:00,2026-07-05T19:00:00-03:00,5.34,4.33,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T08:00:00-03:00,2026-07-05T20:00:00-03:00,5.29,4.38,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T09:00:00-03:00,2026-07-05T21:00:00-03:00,5.24,4.42,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T10:00:00-03:00,2026-07-05T22:00:00-03:00,5.18,4.45,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T11:00:00-03:00,2026-07-05T23:00:00-03:00,5.09,4.5,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,2026-07-05T12:00:00-03:00,2026-07-06T00:00:00-03:00,4.92,4.59,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
